ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
0.003,0.008,0.001,0.4,-0.1,0.5,0,2018,4,24,22,1,4.854,0.0291,0.1011,-0.5848,0.8042
0,0.007,-0.006,0,0,0.5,0,2018,4,24,22,1,4.878,0.0291,0.1011,-0.5848,0.8042
-0.001,0.008,-0.006,0,0,0,0,2018,4,24,22,1,4.893,0.0292,0.1012,-0.5848,0.8042
-0.002,0.009,-0.01,0,0,0,0,2018,4,24,22,1,4.931,0.0292,0.1012,-0.5849,0.8042
-0.004,0.007,-0.006,0,0.5,0.3,1023,2018,4,24,22,1,4.953,0.0292,0.1013,-0.5849,0.8041
0,0.009,-0.009,0.3,0.6,0.3,1023,2018,4,24,22,1,4.958,0.0293,0.1013,-0.5849,0.8041
0.001,0.005,-0.004,0.6,0.5,0.2,1023,2018,4,24,22,1,4.976,0.0292,0.1014,-0.5849,0.8041
0,0.006,-0.002,0.8,0.5,0.3,1023,2018,4,24,22,1,4.995,0.0292,0.1016,-0.5848,0.8042
0.001,0.006,-0.002,1.1,0.1,0,1023,2018,4,24,22,1,5.018,0.0291,0.1017,-0.5848,0.8042
0,0.011,-0.004,1.1,0.2,0.2,1023,2018,4,24,22,1,5.034,0.029,0.1019,-0.5847,0.8042
0.004,0.013,0,1,0.4,0,1023,2018,4,24,22,1,5.058,0.0289,0.1021,-0.5847,0.8042
0,0.016,-0.004,1.2,0.3,0.4,1023,2018,4,24,22,1,5.095,0.0288,0.1023,-0.5846,0.8043
0.002,0.012,0.001,0.9,0.6,0.8,1023,2018,4,24,22,1,5.118,0.0288,0.1025,-0.5845,0.8043
0.001,0.009,-0.001,0.9,0.5,0.9,1023,2018,4,24,22,1,5.123,0.0288,0.1027,-0.5844,0.8044
0.002,0.008,-0.002,1,0.4,1,0,2018,4,24,22,1,5.135,0.0288,0.103,-0.5843,0.8044
0,0.002,0.006,0.8,0.2,0.8,0,2018,4,24,22,1,5.153,0.0289,0.1032,-0.5842,0.8044
