time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z,droll,dpitch,dyaw,ax,ay,az,heart
2018,5,1,22,21,12.162,-0.0408,0.4697,-0.085,-0.8777,-0.6,0.5,0.7,0.004,0.027,0,1023
2018,5,1,22,21,12.197,-0.0406,0.4696,-0.0852,-0.8777,-0.7,0.6,0.8,0.001,0.014,-0.004,1023
2018,5,1,22,21,12.216,-0.0405,0.4695,-0.0851,-0.8778,0,0.7,0.9,-0.003,0.019,-0.001,1023
2018,5,1,22,21,12.221,-0.0405,0.4694,-0.0848,-0.8779,-0.6,0.5,1,-0.005,0.024,-0.005,0
2018,5,1,22,21,12.241,-0.0404,0.4694,-0.0848,-0.8779,-0.9,0.6,1.1,-0.004,0.016,-0.004,0
2018,5,1,22,21,12.262,-0.0403,0.4693,-0.0847,-0.878,-1.2,0.1,1.4,0,0.018,0.001,0
2018,5,1,22,21,12.3,-0.0402,0.4693,-0.0845,-0.878,-1.3,-0.1,1.5,-0.001,0.011,0.005,0
2018,5,1,22,21,12.32,-0.0402,0.4693,-0.0843,-0.878,-0.9,-0.2,1.4,0.002,0.017,0.005,0
2018,5,1,22,21,12.324,-0.0401,0.4694,-0.0841,-0.878,-0.6,0,0.8,0.004,0.016,0,0
2018,5,1,22,21,12.343,-0.0401,0.4694,-0.0838,-0.878,-0.4,0,0.7,0.005,0.013,0.002,0
2018,5,1,22,21,12.363,-0.04,0.4694,-0.0837,-0.878,0.1,0.1,0.6,0.003,0.017,0.001,0
2018,5,1,22,21,12.383,-0.0399,0.4695,-0.0838,-0.878,0,-0.2,0.6,0.002,0.02,-0.009,0
2018,5,1,22,21,12.417,-0.0397,0.4696,-0.0838,-0.8779,-0.4,-0.4,0.5,-0.003,0.023,-0.003,0
2018,5,1,22,21,12.439,-0.0395,0.4697,-0.084,-0.8779,-0.5,-0.3,0.7,-0.003,0.022,-0.004,0
2018,5,1,22,21,12.443,-0.0394,0.4697,-0.0841,-0.8778,-0.6,0,0.9,0,0.022,-0.006,0
2018,5,1,22,21,12.479,-0.0393,0.4698,-0.0842,-0.8778,-0.3,0,1,0.002,0.015,-0.004,0
2018,5,1,22,21,12.499,-0.0392,0.4698,-0.0841,-0.8778,-0.3,0.3,1.1,0.003,0.019,0.005,0
2018,5,1,22,21,12.504,-0.0392,0.4698,-0.0838,-0.8778,-0.2,0.1,1.1,-0.002,0.018,0.001,0
2018,5,1,22,21,12.523,-0.0392,0.4697,-0.084,-0.8779,-0.1,0.2,1.1,0,0.016,0.002,0
2018,5,1,22,21,12.541,-0.0391,0.4697,-0.0842,-0.8778,0,0.1,0.8,0,0.016,0,0
2018,5,1,22,21,12.582,-0.039,0.4698,-0.0844,-0.8778,-0.4,0,0.7,0.006,0.018,0.001,0
2018,5,1,22,21,12.602,-0.0389,0.4698,-0.0843,-0.8778,-0.2,0.1,0.7,0,0.019,0,0
2018,5,1,22,21,12.606,-0.0388,0.4698,-0.0843,-0.8778,0,-0.1,0.7,0,0.017,0.001,0
2018,5,1,22,21,12.621,-0.0388,0.4698,-0.0844,-0.8778,0,0.1,0.8,0.001,0.019,0.004,0
2018,5,1,22,21,12.64,-0.0387,0.4698,-0.0845,-0.8778,-0.2,0.1,0.8,0.001,0.017,0.003,0
2018,5,1,22,21,12.659,-0.0386,0.4698,-0.0843,-0.8778,0.5,-0.1,0.7,-0.001,0.011,-0.004,0
2018,5,1,22,21,12.682,-0.0386,0.4698,-0.0847,-0.8778,0.3,0,0.8,0,0.022,-0.011,0
2018,5,1,22,21,12.702,-0.0385,0.4699,-0.0848,-0.8777,0,0.1,0.8,0,0.024,-0.01,0
2018,5,1,22,21,12.74,-0.0383,0.4699,-0.0847,-0.8777,-0.4,0.2,0.8,-0.004,0.026,0,1023
2018,5,1,22,21,12.762,-0.0382,0.4698,-0.0845,-0.8778,-0.6,-0.2,0.8,-0.005,0.015,-0.001,1023
2018,5,1,22,21,12.767,-0.0381,0.4699,-0.0842,-0.8778,-0.1,-0.1,0.9,0.004,0.017,-0.002,1023
2018,5,1,22,21,12.784,-0.0381,0.47,-0.084,-0.8777,0,-0.4,1,0.012,0.019,0.004,1023
2018,5,1,22,21,12.804,-0.038,0.4701,-0.084,-0.8777,-0.4,-0.2,1.3,0.007,0.015,0.004,1023
2018,5,1,22,21,12.825,-0.038,0.4701,-0.0838,-0.8777,-0.1,-0.1,1,-0.001,0.016,0.005,1023
2018,5,1,22,21,12.846,-0.0379,0.4701,-0.0841,-0.8777,0.3,0,0.8,-0.007,0.019,-0.003,1023
2018,5,1,22,21,12.863,-0.0379,0.4701,-0.0842,-0.8777,0.4,0,0.7,-0.002,0.02,-0.004,1023
2018,5,1,22,21,12.9,-0.0378,0.4702,-0.0844,-0.8776,0.2,-0.1,0.5,0.001,0.02,-0.007,1023
2018,5,1,22,21,12.921,-0.0377,0.4703,-0.0845,-0.8776,0.2,-0.6,0.5,0,0.02,-0.001,1023
2018,5,1,22,21,12.925,-0.0376,0.4704,-0.0845,-0.8775,0.1,-0.5,0.5,-0.001,0.019,-0.004,1023
2018,5,1,22,21,12.944,-0.0375,0.4705,-0.0843,-0.8775,0,-0.3,0.8,-0.001,0.019,0.002,1023
2018,5,1,22,21,12.964,-0.0374,0.4706,-0.0843,-0.8774,0.1,-0.2,0.7,0.002,0.018,-0.002,1023
2018,5,1,22,21,13.003,-0.0374,0.4707,-0.0842,-0.8774,0.6,0.1,1,-0.001,0.019,-0.005,0
2018,5,1,22,21,13.025,-0.0374,0.4707,-0.0841,-0.8774,0.1,0.5,1.1,-0.003,0.034,-0.002,0
2018,5,1,22,21,13.029,-0.0373,0.4706,-0.0839,-0.8775,-0.7,0.2,1.3,-0.004,0.015,-0.005,0
2018,5,1,22,21,13.046,-0.0373,0.4706,-0.0837,-0.8775,0,-0.1,1.4,0,0.018,0.001,0
2018,5,1,22,21,13.066,-0.0373,0.4707,-0.0838,-0.8774,-1,-0.4,1.6,-0.001,0.018,0.005,0
2018,5,1,22,21,13.087,-0.0373,0.4708,-0.0833,-0.8774,-0.8,-0.9,1.6,0.006,0.012,0.006,0
2018,5,1,22,21,13.126,-0.0372,0.471,-0.0831,-0.8774,-0.6,-0.7,1.3,0.008,0.015,0.004,0
2018,5,1,22,21,13.131,-0.0371,0.4711,-0.0829,-0.8773,0,-0.5,0.8,0.003,0.014,-0.001,0
2018,5,1,22,21,13.147,-0.037,0.4712,-0.0833,-0.8772,0.3,-0.1,0.7,0.003,0.014,-0.004,0
2018,5,1,22,21,13.166,-0.0369,0.4712,-0.0834,-0.8772,0.3,-0.4,0.6,0.001,0.016,-0.004,0
2018,5,1,22,21,13.186,-0.0368,0.4712,-0.0837,-0.8772,0.3,-0.5,0.4,-0.001,0.021,-0.009,0
2018,5,1,22,21,13.206,-0.0366,0.4714,-0.0838,-0.8771,-0.2,-0.7,0.5,0,0.024,-0.005,0
2018,5,1,22,21,13.224,-0.0365,0.4715,-0.0838,-0.877,-0.2,-0.5,0.8,-0.003,0.021,-0.006,0
2018,5,1,22,21,13.265,-0.0364,0.4716,-0.0842,-0.8769,0,-0.2,1.1,0,0.019,-0.001,0
2018,5,1,22,21,13.287,-0.0363,0.4717,-0.0843,-0.8769,-0.1,-0.1,1.2,0,0.023,0,0
2018,5,1,22,21,13.291,-0.0363,0.4717,-0.0844,-0.8768,-0.4,-0.1,1.4,0.006,0.02,-0.001,0
2018,5,1,22,21,13.31,-0.0362,0.4718,-0.0846,-0.8768,-0.4,0,1.4,0.001,0.02,-0.002,0
2018,5,1,22,21,13.331,-0.0362,0.4718,-0.0844,-0.8768,-0.7,-0.1,1.3,0,0.021,0,0
2018,5,1,22,21,13.346,-0.0361,0.4719,-0.0843,-0.8768,-0.9,-0.2,1.3,-0.001,0.02,-0.001,0
2018,5,1,22,21,13.385,-0.036,0.472,-0.0842,-0.8768,-0.9,-0.4,1.2,0,0.017,-0.001,0
2018,5,1,22,21,13.405,-0.036,0.4721,-0.0839,-0.8767,-0.7,-0.2,1.2,0.001,0.014,0.002,0
2018,5,1,22,21,13.409,-0.0359,0.4721,-0.0836,-0.8767,-0.9,-0.4,1.2,-0.001,0.023,0,0
2018,5,1,22,21,13.429,-0.0358,0.4722,-0.0837,-0.8767,-0.4,-0.1,1.1,0,0.016,-0.003,0
2018,5,1,22,21,13.45,-0.0357,0.4723,-0.0836,-0.8767,-0.4,0,1,0.002,0.017,-0.008,0
2018,5,1,22,21,13.467,-0.0356,0.4723,-0.0837,-0.8766,-1,0.4,1.1,0,0.022,-0.012,0
2018,5,1,22,21,13.505,-0.0355,0.4723,-0.0836,-0.8767,-1,0.1,1,-0.005,0.025,0,0
2018,5,1,22,21,13.526,-0.0353,0.4723,-0.0832,-0.8767,-1.4,0.1,1.1,0,0.015,0,1023
2018,5,1,22,21,13.53,-0.0352,0.4724,-0.0831,-0.8767,-1,-0.1,0.9,0.009,0.01,-0.001,1023
2018,5,1,22,21,13.552,-0.0351,0.4725,-0.0831,-0.8766,-1,0.1,1.1,0.012,0.018,0.005,1023
2018,5,1,22,21,13.572,-0.035,0.4725,-0.0829,-0.8766,-1.2,0.2,1.1,0.008,0.016,0.002,1023
2018,5,1,22,21,13.588,-0.0349,0.4724,-0.0828,-0.8767,-0.6,0.3,1.1,0,0.015,0,1023
2018,5,1,22,21,13.608,-0.0348,0.4724,-0.0827,-0.8767,-0.2,0.3,0.7,-0.003,0.021,-0.004,1023
2018,5,1,22,21,13.628,-0.0347,0.4723,-0.0825,-0.8768,-0.6,0.4,0.8,-0.003,0.02,-0.003,1023
2018,5,1,22,21,13.663,-0.0345,0.4723,-0.0824,-0.8768,-0.7,0.3,0.8,0,0.017,-0.01,1023
2018,5,1,22,21,13.684,-0.0344,0.4723,-0.0826,-0.8768,-0.5,0.4,0.8,0.003,0.019,0,1023
2018,5,1,22,21,13.688,-0.0343,0.4723,-0.0824,-0.8768,-0.7,0.2,0.8,0.004,0.029,-0.003,1023
