ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
-0.093,0.057,0.002,18.5,31.1,-9.5,1023,2018,4,24,23,8,14.771,0.6818,-0.2382,0.2202,-0.6556
-0.029,0.072,0.005,15.4,18.7,-11.9,0,2018,4,24,23,8,14.774,0.6847,-0.2368,0.215,-0.6547
0.027,0.069,-0.03,14.4,12.3,-13.2,0,2018,4,24,23,8,14.79,0.6874,-0.2358,0.2118,-0.6533
0.025,0.053,-0.05,16.1,11.7,-12.9,0,2018,4,24,23,8,14.812,0.6901,-0.2353,0.2092,-0.6515
0.027,0.049,-0.047,18.4,11.9,-10,0,2018,4,24,23,8,14.83,0.6926,-0.2352,0.2063,-0.6498
0.091,0.018,-0.006,20,14.2,-5.9,0,2018,4,24,23,8,14.853,0.6948,-0.2352,0.2031,-0.6484
0.15,0.009,-0.006,19.6,16.4,-3.9,0,2018,4,24,23,8,14.871,0.6969,-0.2349,0.1996,-0.6475
0.17,0.041,-0.081,21.1,14.5,-1.9,0,2018,4,24,23,8,14.893,0.6986,-0.2351,0.1954,-0.6468
0.172,0.013,-0.116,25,7.9,1.1,0,2018,4,24,23,8,14.911,0.6998,-0.2363,0.1913,-0.6462
0.178,-0.056,-0.071,28.7,10,2.1,0,2018,4,24,23,8,14.928,0.7009,-0.2384,0.187,-0.6456
0.186,-0.066,-0.027,31.8,16.7,1.9,0,2018,4,24,23,8,14.951,0.7022,-0.2403,0.1817,-0.645
0.131,-0.026,-0.041,35,19,2.3,0,2018,4,24,23,8,14.969,0.7038,-0.2418,0.1754,-0.6444
0.079,-0.027,-0.043,39.2,17.9,5.7,0,2018,4,24,23,8,14.992,0.7053,-0.2437,0.1693,-0.6436
0.104,-0.08,0.026,42.1,19.2,7.7,0,2018,4,24,23,8,15.012,0.7066,-0.246,0.1629,-0.643
0.136,-0.068,0.066,44.2,22.4,9,0,2018,4,24,23,8,15.035,0.7078,-0.2484,0.155,-0.6427
0.087,-0.049,0.062,47,20.7,9.7,0,2018,4,24,23,8,15.053,0.7091,-0.2506,0.1472,-0.6423
0.017,-0.067,0.039,50.4,17.8,11.5,0,2018,4,24,23,8,15.075,0.7101,-0.2537,0.1391,-0.6418
0.046,-0.092,0.045,53.9,22.5,11.9,0,2018,4,24,23,8,15.093,0.7109,-0.2575,0.1304,-0.6412
0.033,-0.087,0.059,57,32.3,12.9,0,2018,4,24,23,8,15.116,0.712,-0.2607,0.1205,-0.6407
-0.055,-0.052,0.078,56.4,38.1,14.1,0,2018,4,24,23,8,15.133,0.7132,-0.263,0.109,-0.6404
-0.151,-0.039,0.024,53.7,32.9,13.3,1023,2018,4,24,23,8,15.149,0.7141,-0.2654,0.0967,-0.6404
-0.109,-0.028,0.026,52.1,26.7,8.2,1023,2018,4,24,23,8,15.172,0.7149,-0.2683,0.086,-0.6398
-0.062,0.003,0.048,50.8,23.7,1.9,1023,2018,4,24,23,8,15.19,0.7161,-0.2713,0.076,-0.6385
-0.086,0.048,0.037,49.4,19.3,-3.9,1023,2018,4,24,23,8,15.213,0.7178,-0.2742,0.0667,-0.6364
-0.1,0.083,-0.035,49.3,9.5,-6.2,1023,2018,4,24,23,8,15.251,0.7196,-0.2778,0.0588,-0.6336
-0.059,0.059,-0.067,51.3,3.9,-6.2,1023,2018,4,24,23,8,15.274,0.7209,-0.2828,0.0517,-0.6305
0.056,0.03,-0.015,53.8,16.2,-6.4,1023,2018,4,24,23,8,15.279,0.7225,-0.2873,0.0442,-0.6272
0.049,0.043,-0.015,54.2,34.6,-5.5,1023,2018,4,24,23,8,15.297,0.7251,-0.2894,0.0351,-0.6238
0.011,0.1,-0.059,52.4,39.4,-2.8,1023,2018,4,24,23,8,15.314,0.7278,-0.2898,0.0242,-0.6209
0.017,0.091,-0.074,51.2,31.8,-0.1,1023,2018,4,24,23,8,15.337,0.7299,-0.2906,0.0131,-0.6185
0.101,0.03,0.002,48.2,30.4,0.8,1023,2018,4,24,23,8,15.355,0.7316,-0.2915,0.0036,-0.6161
0.078,0.036,-0.003,42.7,35.4,0.4,1023,2018,4,24,23,8,15.378,0.7335,-0.2914,-0.0051,-0.6139
0,0.078,-0.06,36.4,29.9,-0.1,1023,2018,4,24,23,8,15.396,0.7352,-0.2908,-0.0139,-0.612
-0.046,0.058,-0.066,31.6,18,0.5,1023,2018,4,24,23,8,15.419,0.7361,-0.2915,-0.0216,-0.6103
0.005,0.023,-0.019,27.1,7.8,0.4,1023,2018,4,24,23,8,15.434,0.7364,-0.2931,-0.027,-0.6089
