time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z,droll,dpitch,dyaw,ax,ay,az,heart
2018,5,17,21,40,34.923,0.2331,-0.2203,-0.119,0.9396,0,-0.4,-0.7,-0.004,0.005,-0.014,0
2018,5,17,21,40,34.94,0.233,-0.2204,-0.119,0.9396,0.1,-0.4,-0.5,-0.002,0.001,-0.008,0
2018,5,17,21,40,34.96,0.233,-0.2205,-0.119,0.9396,0,0,0,0,-0.003,-0.012,0
2018,5,17,21,40,34.977,0.233,-0.2205,-0.119,0.9396,0,0,0,-0.002,-0.001,-0.007,0
2018,5,17,21,40,34.995,0.2331,-0.2206,-0.1188,0.9396,0.7,-0.1,-0.1,-0.005,0,-0.004,0
2018,5,17,21,40,35.016,0.2331,-0.2205,-0.1185,0.9396,1.3,-0.4,0,-0.009,0.004,-0.001,0
2018,5,17,21,40,35.055,0.2331,-0.2204,-0.1185,0.9396,1.3,-0.3,0,0,0.01,-0.009,0
2018,5,17,21,40,35.078,0.2331,-0.2205,-0.1183,0.9396,0.5,-0.3,0,0.002,0.009,-0.015,0
2018,5,17,21,40,35.083,0.2331,-0.2206,-0.1182,0.9396,0,0,0,0.004,0.005,-0.017,0
2018,5,17,21,40,35.099,0.2331,-0.2207,-0.1182,0.9396,-0.5,-0.2,-0.3,-0.004,0,-0.013,0
2018,5,17,21,40,35.122,0.233,-0.2207,-0.1185,0.9396,-0.8,-0.1,-0.2,-0.003,0.005,-0.006,0
2018,5,17,21,40,35.141,0.2328,-0.2206,-0.1189,0.9396,-1,0,0,-0.009,0.002,-0.005,0
2018,5,17,21,40,35.177,0.2328,-0.2206,-0.119,0.9396,-0.6,0,0.1,-0.004,0.002,-0.008,0
2018,5,17,21,40,35.2,0.2328,-0.2206,-0.1191,0.9396,0,0,0,0,0,-0.007,0
2018,5,17,21,40,35.205,0.2328,-0.2207,-0.1192,0.9395,0,0,0,0,-0.004,-0.007,0
2018,5,17,21,40,35.218,0.2328,-0.2207,-0.1192,0.9395,0,0,0,0,-0.003,-0.005,1023
2018,5,17,21,40,35.237,0.2328,-0.2206,-0.1193,0.9395,0.6,0.2,0,-0.003,-0.003,-0.002,1023
2018,5,17,21,40,35.26,0.2329,-0.2206,-0.1192,0.9395,0,0,0,0.002,0.003,-0.007,1023
2018,5,17,21,40,35.278,0.2329,-0.2207,-0.1192,0.9395,0,0,0,-0.001,0.005,-0.01,1023
2018,5,17,21,40,35.302,0.2328,-0.2207,-0.1191,0.9395,0.5,0,-0.1,-0.003,0.005,-0.007,1023
2018,5,17,21,40,35.321,0.2328,-0.2206,-0.1192,0.9396,0.5,0,-0.1,-0.004,0.008,-0.011,1023
2018,5,17,21,40,35.341,0.2328,-0.2206,-0.1191,0.9396,0,0,0,-0.005,0.01,-0.01,1023
2018,5,17,21,40,35.379,0.2328,-0.2206,-0.1191,0.9396,0,0,0,-0.004,0.006,-0.012,1023
2018,5,17,21,40,35.403,0.2328,-0.2206,-0.1191,0.9396,0,0,0,-0.003,0.002,-0.01,1023
