threshold,recall,far,f1
0.05,0.9850746268656716,0.22761194029850745,0.8903878583473862
0.06,0.9850746268656716,0.22014925373134328,0.8934010152284264
0.07,0.9850746268656716,0.21641791044776118,0.8949152542372881
0.08,0.9850746268656716,0.2126865671641791,0.8964346349745331
0.09,0.9850746268656716,0.20149253731343283,0.9010238907849829
0.1,0.9850746268656716,0.19776119402985073,0.9025641025641026
0.11,0.9850746268656716,0.19776119402985073,0.9025641025641026
0.12,0.9850746268656716,0.19776119402985073,0.9025641025641026
0.13,0.9850746268656716,0.19776119402985073,0.9025641025641026
0.14,0.9850746268656716,0.19776119402985073,0.9025641025641026
0.15,0.9850746268656716,0.19402985074626866,0.9041095890410958
0.16,0.9813432835820896,0.19402985074626866,0.902229845626072
0.17,0.9813432835820896,0.19402985074626866,0.902229845626072
0.18,0.9813432835820896,0.19402985074626866,0.902229845626072
0.19,0.9813432835820896,0.19402985074626866,0.902229845626072
0.2,0.9813432835820896,0.19402985074626866,0.902229845626072
0.21,0.9813432835820896,0.19029850746268656,0.9037800687285223
0.22,0.9813432835820896,0.19029850746268656,0.9037800687285223
0.23,0.9813432835820896,0.19029850746268656,0.9037800687285223
0.24,0.9813432835820896,0.19029850746268656,0.9037800687285223
0.25,0.9813432835820896,0.19029850746268656,0.9037800687285223
0.26,0.9813432835820896,0.19029850746268656,0.9037800687285223
0.27,0.9813432835820896,0.19029850746268656,0.9037800687285223
0.28,0.9813432835820896,0.19029850746268656,0.9037800687285223
0.29,0.9813432835820896,0.1865671641791045,0.9053356282271945
0.3,0.9813432835820896,0.1865671641791045,0.9053356282271945
0.31,0.9813432835820896,0.1865671641791045,0.9053356282271945
0.32,0.9776119402985075,0.1865671641791045,0.903448275862069
0.33,0.9776119402985075,0.1828358208955224,0.9050086355785838
0.34,0.9776119402985075,0.1791044776119403,0.9065743944636678
0.35,0.9776119402985075,0.1791044776119403,0.9065743944636678
0.36,0.9776119402985075,0.1791044776119403,0.9065743944636678
0.37,0.9776119402985075,0.1791044776119403,0.9065743944636678
0.38,0.9776119402985075,0.1791044776119403,0.9065743944636678
0.39,0.9776119402985075,0.1791044776119403,0.9065743944636678
0.4,0.9776119402985075,0.1791044776119403,0.9065743944636678
0.41,0.9776119402985075,0.1791044776119403,0.9065743944636678
0.42,0.9776119402985075,0.1791044776119403,0.9065743944636678
0.43,0.9776119402985075,0.1791044776119403,0.9065743944636678
0.44,0.9776119402985075,0.1791044776119403,0.9065743944636678
0.45,0.9776119402985075,0.1791044776119403,0.9065743944636678
0.46,0.9776119402985075,0.1791044776119403,0.9065743944636678
0.47,0.9776119402985075,0.1791044776119403,0.9065743944636678
0.48,0.9776119402985075,0.1791044776119403,0.9065743944636678
0.49,0.9776119402985075,0.1791044776119403,0.9065743944636678
0.5,0.9776119402985075,0.17537313432835822,0.9081455805892548
0.51,0.9776119402985075,0.17537313432835822,0.9081455805892548
0.52,0.9776119402985075,0.17537313432835822,0.9081455805892548
0.53,0.9776119402985075,0.17164179104477612,0.9097222222222222
0.54,0.9776119402985075,0.17164179104477612,0.9097222222222222
0.55,0.9776119402985075,0.17164179104477612,0.9097222222222222
0.56,0.9738805970149254,0.16791044776119404,0.9094076655052264
0.57,0.9701492537313433,0.16791044776119404,0.9075043630017452
0.58,0.9701492537313433,0.16791044776119404,0.9075043630017452
0.59,0.9664179104477612,0.16791044776119404,0.9055944055944056
0.6,0.9664179104477612,0.16791044776119404,0.9055944055944056
0.61,0.9664179104477612,0.16417910447761194,0.9071803852889667
0.62,0.9664179104477612,0.15671641791044777,0.9103690685413005
0.63,0.9626865671641791,0.15671641791044777,0.9084507042253521
0.64,0.9589552238805971,0.15671641791044777,0.9065255731922398
0.65,0.9589552238805971,0.15671641791044777,0.9065255731922398
0.66,0.9514925373134329,0.14925373134328357,0.9058614564831261
0.67,0.9514925373134329,0.14925373134328357,0.9058614564831261
0.68,0.9477611940298507,0.14925373134328357,0.9039145907473309
0.69,0.9477611940298507,0.1455223880597015,0.9055258467023173
0.7,0.9477611940298507,0.1417910447761194,0.9071428571428571
0.71,0.9477611940298507,0.1417910447761194,0.9071428571428571
0.72,0.9477611940298507,0.1417910447761194,0.9071428571428571
0.73,0.9440298507462687,0.1417910447761194,0.9051878354203936
0.74,0.9440298507462687,0.13805970149253732,0.9068100358422939
0.75,0.9328358208955224,0.13432835820895522,0.9025270758122743
0.76,0.9253731343283582,0.13432835820895522,0.8985507246376812
0.77,0.9216417910447762,0.13432835820895522,0.896551724137931
0.78,0.9067164179104478,0.13432835820895522,0.8884826325411335
0.79,0.8992537313432836,0.12686567164179105,0.8876611418047882
0.8,0.8805970149253731,0.11940298507462686,0.8805970149253731
0.81,0.8656716417910447,0.10074626865671642,0.8804554079696395
0.82,0.8656716417910447,0.08208955223880597,0.8888888888888888
0.83,0.8470149253731343,0.0708955223880597,0.8832684824902723
0.84,0.8208955223880597,0.06716417910447761,0.8695652173913043
0.85,0.7985074626865671,0.06343283582089553,0.8577154308617234
0.86,0.7574626865671642,0.055970149253731345,0.8353909465020576
0.87,0.7350746268656716,0.041044776119402986,0.8277310924369747
0.88,0.7126865671641791,0.033582089552238806,0.8162393162393162
0.89,0.6716417910447762,0.033582089552238806,0.787746170678337
0.9,0.6529850746268657,0.029850746268656716,0.7760532150776053
0.91,0.6305970149253731,0.029850746268656716,0.7595505617977528
0.92,0.582089552238806,0.026119402985074626,0.7238979118329466
0.93,0.5410447761194029,0.022388059701492536,0.6921241050119332
0.94,0.4962686567164179,0.018656716417910446,0.6551724137931034
