ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
-0.268,0.104,-0.322,-23.4,28.4,-44.8,1023,2018,5,17,22,4,31.557,-0.1705,0.2836,-0.2955,-0.8961
-0.235,0.094,-0.319,-17.8,15.9,-34.6,1023,2018,5,17,22,4,31.564,-0.1649,0.2841,-0.3025,-0.8947
-0.129,0.057,-0.276,-9.9,5.7,-23.9,1023,2018,5,17,22,4,31.6,-0.1608,0.2844,-0.3072,-0.8937
-0.118,0.08,-0.217,-4.6,-5.7,-10.8,1023,2018,5,17,22,4,31.623,-0.1582,0.2845,-0.3093,-0.8934
-0.136,0.141,-0.166,-3.1,-15.9,9.4,1023,2018,5,17,22,4,31.628,-0.1576,0.2853,-0.3086,-0.8935
-0.094,0.221,-0.128,-3.4,-25.1,33.8,1023,2018,5,17,22,4,31.643,-0.1604,0.2876,-0.3053,-0.8934
-0.02,0.232,-0.175,-4.2,-48.6,53,1023,2018,5,17,22,4,31.667,-0.1656,0.2916,-0.2984,-0.8935
0,0.245,-0.167,-4.6,-70,66.3,1023,2018,5,17,22,4,31.688,-0.1721,0.2971,-0.287,-0.8942
-0.067,0.302,-0.17,-6.7,-89,82.8,1023,2018,5,17,22,4,31.724,-0.1797,0.3041,-0.2717,-0.8951
-0.096,0.283,-0.123,-11.4,-104.7,109.3,1023,2018,5,17,22,4,31.747,-0.1893,0.3131,-0.2524,-0.8957
-0.066,0.122,-0.046,-13.2,-100.9,135.9,1023,2018,5,17,22,4,31.751,-0.2026,0.3239,-0.2304,-0.8949
-0.068,0.084,-0.12,-13.9,-85.7,159.8,1023,2018,5,17,22,4,31.77,-0.2196,0.3349,-0.2096,-0.8919
-0.077,0.11,-0.241,-9.2,-82.5,178.1,1023,2018,5,17,22,4,31.787,-0.2408,0.3459,-0.1874,-0.8872
-0.069,0.144,-0.374,-4.8,-100.6,193.3,1023,2018,5,17,22,4,31.81,-0.2639,0.3567,-0.163,-0.8811
-0.033,-0.025,-0.267,1.2,-125.9,204,1023,2018,5,17,22,4,31.845,-0.2872,0.3678,-0.133,-0.8743
0.007,-0.181,0.003,4.6,-115,208.4,1023,2018,5,17,22,4,31.868,-0.3108,0.3779,-0.1011,-0.8661
0.023,-0.222,0.012,5.3,-89.3,206.1,1023,2018,5,17,22,4,31.873,-0.3354,0.3861,-0.0721,-0.8562
0.044,-0.144,-0.056,6.7,-71,198.5,1023,2018,5,17,22,4,31.889,-0.3604,0.3921,-0.0469,-0.845
0.082,-0.134,-0.118,5.6,-95.1,182.6,1023,2018,5,17,22,4,31.905,-0.3828,0.3975,-0.0215,-0.8335
0.152,-0.2,-0.021,3.5,-129.1,165.8,0,2018,5,17,22,4,31.927,-0.4,0.4049,0.0073,-0.8221
0.149,-0.191,0.09,3.1,-135.2,150.2,0,2018,5,17,22,4,31.966,-0.4128,0.4136,0.0378,-0.8105
0.168,-0.131,0.079,6.2,-119.2,137.6,0,2018,5,17,22,4,31.989,-0.4232,0.4216,0.0665,-0.799
0.165,-0.116,0.079,13.1,-97.8,128.3,0,2018,5,17,22,4,31.993,-0.4332,0.4269,0.0915,-0.7884
0.168,-0.063,0.095,20.3,-83.1,118.8,0,2018,5,17,22,4,32.01,-0.4426,0.4295,0.1141,-0.7787
0.157,-0.069,0.128,26.1,-68.7,110.8,0,2018,5,17,22,4,32.028,-0.4515,0.4299,0.1346,-0.7701
0.133,0.089,0.122,31.2,-49.2,106.1,0,2018,5,17,22,4,32.051,-0.4604,0.4279,0.1521,-0.7627
0.107,0.244,0.096,36.8,-27.2,108.8,0,2018,5,17,22,4,32.07,-0.4708,0.4232,0.1682,-0.7555
0.097,0.087,0.057,41.5,-12.2,114.5,0,2018,5,17,22,4,32.09,-0.4829,0.4161,0.1824,-0.7485
0.107,-0.281,0.01,47.1,4.5,110.6,0,2018,5,17,22,4,32.107,-0.4955,0.4072,0.1946,-0.742
0.117,-0.154,0.064,55.3,34.5,101.3,0,2018,5,17,22,4,32.13,-0.5087,0.3953,0.2041,-0.737
0.073,-0.089,0.198,50.2,23.7,71.2,0,2018,5,17,22,4,32.148,-0.5199,0.3823,0.21,-0.7344
0.083,0.015,0.241,34.3,-14.3,42.6,0,2018,5,17,22,4,32.171,-0.5257,0.374,0.216,-0.7328
0.132,-0.21,0.255,13.1,-61.1,18.7,0,2018,5,17,22,4,32.189,-0.526,0.3732,0.2246,-0.7303
