threshold,f1,recall,far
0.05,0.8837209302325582,0.9925373134328358,0.2537313432835821
0.060000000000000005,0.8866666666666667,0.9925373134328358,0.2462686567164179
0.07,0.8866666666666667,0.9925373134328358,0.2462686567164179
0.08000000000000002,0.8926174496644296,0.9925373134328358,0.23134328358208955
0.09000000000000001,0.897133220910624,0.9925373134328358,0.22014925373134328
0.1,0.8983050847457628,0.9888059701492538,0.2126865671641791
0.11000000000000001,0.9013605442176871,0.9888059701492538,0.20522388059701493
0.12000000000000001,0.9013605442176871,0.9888059701492538,0.20522388059701493
0.13,0.9028960817717206,0.9888059701492538,0.20149253731343283
0.14,0.9010238907849829,0.9850746268656716,0.20149253731343283
0.15000000000000002,0.9010238907849829,0.9850746268656716,0.20149253731343283
0.16000000000000003,0.9010238907849829,0.9850746268656716,0.20149253731343283
0.17000000000000004,0.9006849315068494,0.9813432835820896,0.19776119402985073
0.18000000000000005,0.9006849315068494,0.9813432835820896,0.19776119402985073
0.19,0.9006849315068494,0.9813432835820896,0.19776119402985073
0.2,0.902229845626072,0.9813432835820896,0.19402985074626866
0.21000000000000002,0.9003436426116839,0.9776119402985075,0.19402985074626866
0.22000000000000003,0.9018932874354562,0.9776119402985075,0.19029850746268656
0.23000000000000004,0.903448275862069,0.9776119402985075,0.1865671641791045
0.24000000000000005,0.903448275862069,0.9776119402985075,0.1865671641791045
0.25000000000000006,0.9050086355785838,0.9776119402985075,0.1828358208955224
0.26000000000000006,0.9050086355785838,0.9776119402985075,0.1828358208955224
0.27,0.9050086355785838,0.9776119402985075,0.1828358208955224
0.28,0.9065743944636678,0.9776119402985075,0.1791044776119403
0.29000000000000004,0.9065743944636678,0.9776119402985075,0.1791044776119403
0.30000000000000004,0.9081455805892548,0.9776119402985075,0.17537313432835822
0.31000000000000005,0.9081455805892548,0.9776119402985075,0.17537313432835822
0.32000000000000006,0.9097222222222222,0.9776119402985075,0.17164179104477612
0.33,0.9097222222222222,0.9776119402985075,0.17164179104477612
0.34,0.9097222222222222,0.9776119402985075,0.17164179104477612
0.35000000000000003,0.9113043478260869,0.9776119402985075,0.16791044776119404
0.36000000000000004,0.9128919860627178,0.9776119402985075,0.16417910447761194
0.37000000000000005,0.9128919860627178,0.9776119402985075,0.16417910447761194
0.38000000000000006,0.9128919860627178,0.9776119402985075,0.16417910447761194
0.39000000000000007,0.9128919860627178,0.9776119402985075,0.16417910447761194
0.4000000000000001,0.9144851657940664,0.9776119402985075,0.16044776119402984
0.4100000000000001,0.916083916083916,0.9776119402985075,0.15671641791044777
0.42000000000000004,0.916083916083916,0.9776119402985075,0.15671641791044777
0.43000000000000005,0.916083916083916,0.9776119402985075,0.15671641791044777
0.44000000000000006,0.916083916083916,0.9776119402985075,0.15671641791044777
0.45000000000000007,0.916083916083916,0.9776119402985075,0.15671641791044777
0.4600000000000001,0.916083916083916,0.9776119402985075,0.15671641791044777
0.4700000000000001,0.916083916083916,0.9776119402985075,0.15671641791044777
0.4800000000000001,0.9173989455184535,0.9738805970149254,0.14925373134328357
0.49000000000000005,0.9173989455184535,0.9738805970149254,0.14925373134328357
0.5000000000000001,0.9190140845070423,0.9738805970149254,0.1455223880597015
0.5100000000000001,0.9190140845070423,0.9738805970149254,0.1455223880597015
0.5200000000000001,0.9190140845070423,0.9738805970149254,0.1455223880597015
0.5300000000000001,0.9190140845070423,0.9738805970149254,0.1455223880597015
0.5400000000000001,0.9190140845070423,0.9738805970149254,0.1455223880597015
0.5500000000000002,0.9190140845070423,0.9738805970149254,0.1455223880597015
0.5600000000000002,0.9190140845070423,0.9738805970149254,0.1455223880597015
0.5700000000000002,0.9190140845070423,0.9738805970149254,0.1455223880597015
0.5800000000000002,0.9190140845070423,0.9738805970149254,0.1455223880597015
0.5900000000000002,0.9171075837742504,0.9701492537313433,0.1455223880597015
0.6000000000000002,0.9171075837742504,0.9701492537313433,0.1455223880597015
0.6100000000000001,0.9187279151943463,0.9701492537313433,0.1417910447761194
0.6200000000000001,0.9203539823008849,0.9701492537313433,0.13805970149253732
0.6300000000000001,0.9217081850533808,0.9664179104477612,0.13059701492537312
0.6400000000000001,0.9233511586452763,0.9664179104477612,0.12686567164179105
0.6500000000000001,0.925,0.9664179104477612,0.12313432835820895
0.6600000000000001,0.925,0.9664179104477612,0.12313432835820895
0.6700000000000002,0.9228007181328546,0.9589552238805971,0.11940298507462686
0.6800000000000002,0.9228007181328546,0.9589552238805971,0.11940298507462686
0.6900000000000002,0.920863309352518,0.9552238805970149,0.11940298507462686
0.7000000000000002,0.924187725631769,0.9552238805970149,0.11194029850746269
0.7100000000000002,0.9272727272727272,0.9514925373134329,0.10074626865671642
0.7200000000000002,0.9191176470588235,0.9328358208955224,0.09701492537313433
0.7300000000000002,0.9185185185185185,0.9253731343283582,0.08955223880597014
0.7400000000000002,0.9199255121042831,0.9216417910447762,0.08208955223880597
0.7500000000000002,0.9216417910447762,0.9216417910447762,0.07835820895522388
0.7600000000000002,0.9176029962546817,0.914179104477612,0.07835820895522388
0.7700000000000002,0.9111531190926276,0.8992537313432836,0.07462686567164178
0.7800000000000001,0.9007633587786259,0.8805970149253731,0.07462686567164178
0.7900000000000001,0.8974854932301741,0.8656716417910447,0.06343283582089553
