time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z,droll,dpitch,dyaw,ax,ay,az,heart
2018,5,1,18,45,8.495,0.0715,-0.782,0.6082,-0.1155,-0.2,-0.4,-0.5,0.001,-0.002,0.001,1023
2018,5,1,18,45,8.498,0.0713,-0.7821,0.608,-0.1156,0,0,0,-0.002,0.006,0,1023
2018,5,1,18,45,8.514,0.0714,-0.7823,0.6078,-0.1156,0,0,0,-0.004,0.001,0.003,1023
2018,5,1,18,45,8.535,0.0715,-0.7825,0.6075,-0.1155,0,0,0,-0.001,0,0,0
2018,5,1,18,45,8.571,0.0715,-0.7826,0.6073,-0.1156,0,0,0,-0.004,-0.003,0.005,0
2018,5,1,18,45,8.59,0.0718,-0.7828,0.6071,-0.1155,0,0,0,0.001,-0.004,0,0
2018,5,1,18,45,8.592,0.0718,-0.783,0.6069,-0.1156,0,0,0,0.001,-0.006,0.002,0
2018,5,1,18,45,8.63,0.072,-0.7831,0.6067,-0.1156,0.4,-0.5,-0.3,0.006,-0.002,0.001,0
2018,5,1,18,45,8.651,0.0718,-0.7831,0.6066,-0.1158,0.4,-0.5,-0.6,0.004,0.001,0.001,0
2018,5,1,18,45,8.653,0.0717,-0.7832,0.6065,-0.116,0.4,-0.6,-0.7,0.005,0.001,0,0
2018,5,1,18,45,8.674,0.0715,-0.7832,0.6064,-0.1161,0.3,-0.4,-0.5,0.005,0.003,0,0
2018,5,1,18,45,8.693,0.0715,-0.7834,0.6062,-0.1161,0,0,0,0.004,0.003,0,0
2018,5,1,18,45,8.731,0.0715,-0.7835,0.6061,-0.1161,0,0,0,-0.001,-0.001,-0.004,0
2018,5,1,18,45,8.751,0.0713,-0.7836,0.6059,-0.1163,0.3,-0.7,-0.3,-0.001,-0.001,0.001,0
2018,5,1,18,45,8.755,0.0714,-0.7838,0.6057,-0.1165,0.2,-0.7,-0.3,-0.002,-0.005,0.002,0
2018,5,1,18,45,8.777,0.0716,-0.7839,0.6055,-0.1165,0.2,-0.1,-0.6,0,-0.005,0.001,0
2018,5,1,18,45,8.797,0.0716,-0.7839,0.6054,-0.1166,0.4,0,-0.9,0,-0.003,0,0
2018,5,1,18,45,8.835,0.0717,-0.784,0.6054,-0.1167,0.2,0,-1,-0.002,0.003,-0.003,0
2018,5,1,18,45,8.854,0.0717,-0.7841,0.6053,-0.1166,-0.4,0.3,-0.6,-0.006,0.007,-0.005,0
2018,5,1,18,45,8.858,0.0714,-0.7842,0.6051,-0.1166,0,0,0,-0.005,0.003,0.002,0
2018,5,1,18,45,8.875,0.0712,-0.7844,0.6048,-0.1167,-0.2,0,1.3,0,0.002,-0.001,0
