ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
-0.081,0.148,-0.029,-1.4,-47,68.6,0,2018,4,24,21,58,29.842,-0.3061,0.052,-0.5998,0.7374
-0.096,0.096,0.009,-3.7,-40.5,76.1,0,2018,4,24,21,58,29.863,-0.2958,0.0621,-0.6045,0.7369
-0.095,0.136,0.014,-7.2,-34.4,83.3,0,2018,4,24,21,58,29.878,-0.2843,0.0723,-0.608,0.7376
-0.101,0.187,0.065,-11.8,-40.6,88.1,0,2018,4,24,21,58,29.895,-0.2715,0.0824,-0.6116,0.7385
-0.14,0.138,0.109,-18.7,-55.3,91.9,0,2018,4,24,21,58,29.918,-0.2574,0.0924,-0.6172,0.7377
-0.121,0.025,0.05,-27.3,-49.2,95.3,0,2018,4,24,21,58,29.953,-0.2419,0.1018,-0.6234,0.7365
-0.084,0.005,0.023,-34.2,-38.5,97.5,0,2018,4,24,21,58,29.953,-0.2247,0.1109,-0.6282,0.7365
-0.045,-0.071,-0.02,-37.3,-17.7,96.8,0,2018,4,24,21,58,29.976,-0.2073,0.1186,-0.6313,0.7378
0,-0.047,-0.028,-37.6,3.7,97.8,0,2018,4,24,21,58,29.994,-0.1902,0.1248,-0.6314,0.7413
0.013,0.053,0,-37,14.5,100.3,0,2018,4,24,21,58,30.018,-0.1735,0.1305,-0.629,0.7464
0,0.05,-0.015,-35.2,13,102.2,0,2018,4,24,21,58,30.034,-0.1567,0.1363,-0.6258,0.7517
-0.011,-0.049,-0.029,-33.2,17.6,100.6,0,2018,4,24,21,58,30.057,-0.1398,0.1427,-0.6227,0.7564
0.029,0.018,0.014,-32,31.4,100.5,0,2018,4,24,21,58,30.074,-0.1237,0.1486,-0.6176,0.7623
0.05,0.078,0.019,-34.1,38,101.8,0,2018,4,24,21,58,30.098,-0.1078,0.154,-0.6107,0.7692
0.047,0.063,0.026,-35.8,47.3,103,0,2018,4,24,21,58,30.134,-0.0917,0.1591,-0.6027,0.7764
0.044,0.1,0.079,-36.7,55.6,106.4,0,2018,4,24,21,58,30.134,-0.0754,0.1639,-0.5927,0.7849
0.043,0.148,0.08,-37.5,53.8,112.7,0,2018,4,24,21,58,30.158,-0.0583,0.1688,-0.5813,0.7938
-0.032,-0.038,-0.026,-37.2,50.8,113,0,2018,4,24,21,58,30.177,-0.0403,0.1745,-0.5709,0.8011
-0.076,-0.214,-0.054,-32.7,55.3,106.3,0,2018,4,24,21,58,30.193,-0.0228,0.1804,-0.5606,0.8078
-0.082,-0.168,-0.002,-25.7,46.1,94.8,0,2018,4,24,21,58,30.217,-0.0072,0.1863,-0.5505,0.8136
-0.094,-0.123,0.04,-18,13.3,81.9,0,2018,4,24,21,58,30.234,0.0064,0.192,-0.5434,0.8171
-0.046,-0.087,0.017,-11.1,-24.9,70.5,0,2018,4,24,21,58,30.258,0.019,0.1973,-0.5419,0.8167
-0.056,-0.128,0.002,-4.8,-50.9,61.4,0,2018,4,24,21,58,30.275,0.0306,0.2024,-0.5454,0.8127
-0.088,-0.294,0.028,-1.3,-44.2,52.4,1023,2018,4,24,21,58,30.298,0.0406,0.2073,-0.5511,0.8072
-0.107,-0.463,0.053,-2.3,-9,42.7,1023,2018,4,24,21,58,30.335,0.0482,0.2112,-0.5539,0.8038
-0.071,-0.485,0.078,-5,44.1,34.6,1023,2018,4,24,21,58,30.335,0.0528,0.2141,-0.5504,0.8052
-0.082,-0.361,0.087,-4.6,82.4,23.9,1023,2018,4,24,21,58,30.358,0.0544,0.2162,-0.5406,0.8111
-0.073,-0.243,0.099,-1.9,88,12.2,1023,2018,4,24,21,58,30.395,0.0536,0.2178,-0.5277,0.8192
-0.04,-0.089,0.149,1.2,71.2,0.8,1023,2018,4,24,21,58,30.417,0.0514,0.2188,-0.5154,0.8268
-0.038,0.025,0.181,3.7,32.9,-9.1,1023,2018,4,24,21,58,30.422,0.0484,0.2191,-0.5076,0.8318
-0.036,-0.056,0.151,5.3,-2,-19.3,1023,2018,4,24,21,58,30.437,0.0455,0.2185,-0.5058,0.8332
-0.03,-0.088,0.138,6,-22.5,-28.2,1023,2018,4,24,21,58,30.455,0.042,0.2168,-0.5081,0.8324
