ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
0.12,-0.591,-0.617,78.6,-186.7,-72.7,0,2018,5,10,15,29,35.122,-0.7347,-0.352,-0.4494,0.3663
-0.053,-0.546,-0.251,110,-172.6,-106.6,0,2018,5,10,15,29,35.142,-0.7591,-0.3289,-0.4429,0.3453
-0.192,0.021,0.3,118.9,-99.3,-110.5,0,2018,5,10,15,29,35.147,-0.7822,-0.3122,-0.4289,0.3265
-0.232,0.883,0.765,94.4,-68.5,-83.8,0,2018,5,10,15,29,35.186,-0.7997,-0.303,-0.4128,0.3131
-0.143,0.834,1.038,41.6,-75.4,-35.1,0,2018,5,10,15,29,35.205,-0.8118,-0.293,-0.404,0.303
-0.014,0.692,0.871,-16.6,-30.6,17.6,0,2018,5,10,15,29,35.209,-0.8155,-0.2853,-0.4052,0.2986
0.059,0.198,0.376,-61.9,41.7,55,0,2018,5,10,15,29,35.229,-0.8101,-0.2857,-0.4129,0.3024
-0.042,-0.05,0.01,-83,67.3,76.5,0,2018,5,10,15,29,35.248,-0.798,-0.2936,-0.423,0.313
0,-0.516,-0.444,-73.6,9.7,65.7,1023,2018,5,10,15,29,35.268,-0.7856,-0.2979,-0.436,0.322
0.032,-0.783,-0.678,-34.1,-68.3,18.9,1023,2018,5,10,15,29,35.287,-0.7805,-0.2936,-0.4475,0.3227
0.047,-0.782,-0.871,16.7,-128,-29.9,1023,2018,5,10,15,29,35.308,-0.7858,-0.2799,-0.4538,0.313
-0.007,-0.624,-0.762,60.2,-102.9,-63.5,1023,2018,5,10,15,29,35.348,-0.7974,-0.2651,-0.4523,0.2985
-0.118,0.121,-0.106,83.9,-76,-76.4,1023,2018,5,10,15,29,35.368,-0.8108,-0.2554,-0.4426,0.2853
-0.126,0.837,0.469,76,-136,-60,1023,2018,5,10,15,29,35.372,-0.8249,-0.2422,-0.4328,0.2711
-0.076,0.823,0.67,49.8,-231.3,-20.6,1023,2018,5,10,15,29,35.409,-0.8391,-0.2145,-0.4307,0.2535
0.018,0.248,0.435,9.6,-164.8,20.7,1023,2018,5,10,15,29,35.429,-0.8484,-0.182,-0.4358,0.2388
0.002,0.394,0.402,-14.6,-35.3,49.9,1023,2018,5,10,15,29,35.433,-0.8493,-0.1656,-0.4413,0.2373
