ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
0.533,-0.221,-0.111,41.6,-98.3,125.7,1023,2018,5,10,15,28,55.724,-0.7937,0.2221,-0.5651,0.0348
0.636,-0.362,0.207,41.3,-74.9,89.2,1023,2018,5,10,15,28,55.744,-0.7932,0.2451,-0.5559,0.0394
0.639,-0.432,0.438,33.6,-45.5,42.1,1023,2018,5,10,15,28,55.758,-0.7943,0.2598,-0.5475,0.0414
0.637,-0.407,0.388,21.1,-36.8,-10,1023,2018,5,10,15,28,55.794,-0.7956,0.2669,-0.5424,0.0387
0.599,-0.365,0.311,10.5,-22.7,-56.1,1023,2018,5,10,15,28,55.813,-0.7961,0.268,-0.5416,0.0306
0.453,-0.441,0.335,-1.8,13,-93.3,1023,2018,5,10,15,28,55.817,-0.797,0.2614,-0.5439,0.0197
0.264,-0.386,0.309,-17.5,27.1,-125.1,1023,2018,5,10,15,28,55.835,-0.7973,0.2476,-0.5502,0.0071
0.089,-0.422,0.277,-30.4,6.1,-149.7,0,2018,5,10,15,28,55.872,-0.7957,0.2317,-0.5594,-0.0093
-0.112,-0.388,0.213,-38.2,-22.7,-165.5,0,2018,5,10,15,28,55.894,-0.7913,0.2173,-0.5705,-0.0306
-0.282,-0.39,0.118,-42.4,-42.4,-169.7,0,2018,5,10,15,28,55.898,-0.7846,0.2056,-0.5821,-0.0557
-0.471,-0.376,0.015,-39.4,-23.6,-161.9,0,2018,5,10,15,28,55.915,-0.777,0.194,-0.5933,-0.0803
-0.574,-0.27,-0.098,-31.9,11.5,-148.5,0,2018,5,10,15,28,55.951,-0.7706,0.179,-0.6032,-0.1003
-0.619,-0.204,-0.143,-21.4,45.1,-128.1,0,2018,5,10,15,28,55.97,-0.766,0.1611,-0.6115,-0.1149
-0.583,-0.104,-0.155,-11.1,75.9,-103.2,0,2018,5,10,15,28,55.978,-0.7634,0.1409,-0.618,-0.1231
-0.545,0.029,-0.153,-0.4,96.4,-74.4,0,2018,5,10,15,28,56.015,-0.7627,0.1197,-0.6231,-0.125
-0.499,0.082,-0.164,7.5,99.4,-46.9,0,2018,5,10,15,28,56.035,-0.7634,0.0998,-0.6262,-0.1223
-0.464,0.222,-0.171,15.1,90.3,-17.7,0,2018,5,10,15,28,56.038,-0.7655,0.0833,-0.6272,-0.1165
-0.325,0.344,-0.172,19.4,79.6,14.4,0,2018,5,10,15,28,56.056,-0.7686,0.0714,-0.6264,-0.1077
-0.196,0.413,-0.239,20.3,60.8,45.3,0,2018,5,10,15,28,56.077,-0.7721,0.0651,-0.6246,-0.0965
-0.194,0.431,-0.294,23.4,41.2,73.2,0,2018,5,10,15,28,56.098,-0.776,0.0644,-0.6218,-0.0831
-0.229,0.409,-0.34,31.6,14.2,97.3,0,2018,5,10,15,28,56.117,-0.7804,0.0695,-0.6174,-0.0692
-0.191,0.417,-0.376,45.3,-7.7,123.3,0,2018,5,10,15,28,56.136,-0.7858,0.0807,-0.6107,-0.0544
-0.057,0.295,-0.264,57.1,-19.9,144.7,0,2018,5,10,15,28,56.156,-0.7922,0.0965,-0.6012,-0.0385
0.002,0.138,-0.127,63.2,-23.4,155.7,0,2018,5,10,15,28,56.195,-0.799,0.1148,-0.5898,-0.0211
0.064,0.107,-0.061,61,-38.8,155.7,0,2018,5,10,15,28,56.215,-0.805,0.1347,-0.5776,-0.004
0.192,0.051,-0.041,56.6,-64.6,146.9,0,2018,5,10,15,28,56.219,-0.8091,0.1567,-0.5661,0.0099
0.404,-0.063,0.165,52.4,-75.6,126.7,0,2018,5,10,15,28,56.241,-0.8118,0.1801,-0.555,0.02
0.554,-0.287,0.476,43.9,-60.7,97.4,1023,2018,5,10,15,28,56.262,-0.8142,0.2006,-0.544,0.0272
0.638,-0.418,0.55,24.2,-32.4,57.1,1023,2018,5,10,15,28,56.276,-0.8154,0.2145,-0.5366,0.0326
0.689,-0.19,0.4,6.1,-33.2,11.7,1023,2018,5,10,15,28,56.313,-0.8159,0.2214,-0.5329,0.0339
0.641,-0.217,0.31,-5,-59.1,-31.1,1023,2018,5,10,15,28,56.333,-0.8143,0.2267,-0.5334,0.0274
0.462,-0.437,0.342,-15,-56.2,-69.2,1023,2018,5,10,15,28,56.337,-0.8115,0.2305,-0.5367,0.0151
0.278,-0.579,0.265,-28.2,-30.4,-102.5,1023,2018,5,10,15,28,56.375,-0.8078,0.2283,-0.5433,-0.0001
0.108,-0.434,0.037,-36.8,-23.8,-130.9,1023,2018,5,10,15,28,56.394,-0.8034,0.2205,-0.5526,-0.0175
-0.073,-0.419,-0.047,-36.6,-16.8,-150.4,1023,2018,5,10,15,28,56.401,-0.7982,0.2102,-0.5631,-0.0382
-0.333,-0.376,-0.012,-36.9,32.4,-151.9,1023,2018,5,10,15,28,56.42,-0.7935,0.1945,-0.5737,-0.0572
-0.492,-0.286,-0.031,-41.8,77.8,-146.3,1023,2018,5,10,15,28,56.442,-0.7897,0.1717,-0.5846,-0.0706
