ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
0.739,0.339,0.004,-2.3,-51.3,-95.3,0,2018,4,26,14,40,9.101,-0.1663,0.222,0.3545,-0.8929
0.77,0.036,-0.105,9.7,-103.5,-99.7,0,2018,4,26,14,40,9.121,-0.1474,0.2301,0.3641,-0.8903
0.668,-0.222,-0.221,37.4,-81.8,-104.7,0,2018,4,26,14,40,9.131,-0.1261,0.2353,0.3755,-0.8874
0.507,-0.134,-0.308,64.7,-39.5,-118.7,0,2018,4,26,14,40,9.148,-0.103,0.2358,0.381,-0.888
0.37,-0.046,-0.335,93,-36.2,-134,0,2018,4,26,14,40,9.168,-0.0766,0.2325,0.3821,-0.891
0.426,0.108,-0.289,124.3,-76.8,-131.2,0,2018,4,26,14,40,9.187,-0.0461,0.2251,0.3866,-0.8931
0.386,-0.034,-0.35,153.4,-122,-113.4,0,2018,4,26,14,40,9.226,-0.0136,0.2121,0.3984,-0.8921
0.19,-0.539,-0.517,175.6,-112.1,-94.5,0,2018,4,26,14,40,9.249,0.0186,0.1938,0.4141,-0.8891
0.101,-0.594,-0.372,191.1,-46.9,-94.7,0,2018,4,26,14,40,9.253,0.0489,0.1714,0.4223,-0.8887
0.213,-0.52,-0.3,193.1,-2.3,-117.5,0,2018,4,26,14,40,9.272,0.0802,0.1489,0.4203,-0.8914
0.007,-0.369,-0.198,185.8,8.8,-139,0,2018,4,26,14,40,9.292,0.1141,0.1288,0.4126,-0.8944
-0.117,-0.236,-0.182,167.5,-25.6,-143.2,0,2018,4,26,14,40,9.313,0.1491,0.1112,0.4067,-0.8943
-0.092,-0.274,-0.18,149.3,-58.3,-133.8,0,2018,4,26,14,40,9.332,0.1828,0.0951,0.4065,-0.89
-0.118,-0.343,-0.289,132.4,-79.8,-120.9,0,2018,4,26,14,40,9.351,0.2134,0.08,0.4107,-0.8827
-0.182,-0.442,-0.295,125.5,-57.1,-114.8,1023,2018,4,26,14,40,9.37,0.2416,0.066,0.4152,-0.8745
-0.137,-0.366,-0.194,124.7,-12.9,-109.8,1023,2018,4,26,14,40,9.392,0.268,0.0538,0.4136,-0.8684
-0.336,-0.35,-0.088,127.6,25.1,-95.9,1023,2018,4,26,14,40,9.408,0.2927,0.0425,0.4053,-0.8649
-0.448,-0.142,-0.026,129.4,35.8,-76.8,1023,2018,4,26,14,40,9.427,0.3145,0.0308,0.3932,-0.8634
-0.461,-0.071,-0.138,118.5,45.8,-56.3,1023,2018,4,26,14,40,9.467,0.3327,0.0188,0.3796,-0.863
-0.526,0.018,0.004,98.4,48.4,-37.9,1023,2018,4,26,14,40,9.488,0.3468,0.0082,0.3657,-0.8636
-0.61,0.189,0.146,75.8,42,-18.5,1023,2018,4,26,14,40,9.492,0.3562,-0.0002,0.3536,-0.8648
-0.515,0.05,0.067,61.7,20,-12.2,1023,2018,4,26,14,40,9.529,0.3626,-0.0077,0.3445,-0.8658
-0.542,0.028,-0.045,44.2,-5.4,-13.2,1023,2018,4,26,14,40,9.549,0.3675,-0.0145,0.3399,-0.8655
-0.512,-0.139,0.118,16.9,-34.5,-21.3,1023,2018,4,26,14,40,9.551,0.3719,-0.0195,0.3415,-0.8629
-0.492,-0.074,0.126,-9.7,-23.2,-29.8,0,2018,4,26,14,40,9.588,0.3758,-0.0202,0.3456,-0.8595
-0.45,0.117,0.106,-32.5,-72.2,-41.7,0,2018,4,26,14,40,9.612,0.3796,-0.0175,0.3533,-0.8548
-0.356,-0.128,0.148,-59.1,-110.7,-58.8,0,2018,4,26,14,40,9.617,0.3837,-0.0143,0.3711,-0.8454
-0.183,-0.494,0.135,-72.3,-95.9,-56.8,0,2018,4,26,14,40,9.637,0.3883,-0.0073,0.3926,-0.8336
-0.221,0.122,-0.148,-42.2,-60,-52.4,0,2018,4,26,14,40,9.656,0.3924,-0.0002,0.4046,-0.8259
-0.129,-0.112,-0.239,-12,-21.6,-51.2,0,2018,4,26,14,40,9.672,0.3984,0.0041,0.413,-0.8189
0.027,0.173,-0.313,15.5,-15.4,-34.7,0,2018,4,26,14,40,9.692,0.4048,0.0059,0.4145,-0.8149
-0.043,0.12,-0.298,48,-28.7,-13.3,0,2018,4,26,14,40,9.728,0.4104,0.0015,0.4155,-0.8116
-0.04,0.13,-0.392,78.3,-6.2,-1.3,0,2018,4,26,14,40,9.747,0.4159,-0.0087,0.4137,-0.8097
0.02,0.264,-0.348,88.9,38.4,0.5,0,2018,4,26,14,40,9.751,0.4222,-0.0195,0.4048,-0.8108
0.155,0.185,-0.263,92.4,38.3,10.6,0,2018,4,26,14,40,9.787,0.4283,-0.03,0.3927,-0.8132
