ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
0.21,0.077,0.056,-98.5,-25.1,51.9,1023,2018,4,26,14,38,0.508,0.236,0.4327,0.2714,-0.8265
0.109,-0.091,-0.41,-112.9,-77.6,44.5,1023,2018,4,26,14,38,0.528,0.2279,0.4441,0.2871,-0.8174
0.043,-0.278,-0.808,-78,-93.2,34.9,1023,2018,4,26,14,38,0.533,0.2243,0.4525,0.3068,-0.8066
-0.009,-0.34,-0.949,-8.9,-57.7,23.7,0,2018,4,26,14,38,0.552,0.224,0.4538,0.3218,-0.8001
-0.021,-0.313,-0.625,55.8,1,8.1,0,2018,4,26,14,38,0.575,0.2255,0.4482,0.3259,-0.8012
-0.018,-0.192,-0.071,91.6,36.5,-7.3,0,2018,4,26,14,38,0.612,0.2281,0.4383,0.3195,-0.8085
-0.053,-0.066,0.349,90.9,34.4,-18.1,0,2018,4,26,14,38,0.614,0.2323,0.4271,0.3093,-0.8172
-0.007,-0.095,0.55,56.6,28.9,-27.7,0,2018,4,26,14,38,0.632,0.2374,0.4188,0.3001,-0.8234
0.093,-0.1,0.587,9.1,28.4,-36.5,0,2018,4,26,14,38,0.653,0.2417,0.4171,0.2924,-0.8258
0.102,-0.017,0.457,-22.3,19.5,-40.8,0,2018,4,26,14,38,0.672,0.2451,0.4215,0.2864,-0.8247
0.015,0.12,0.191,-33.3,21.4,-38,0,2018,4,26,14,38,0.709,0.2479,0.4286,0.2819,-0.8217
-0.106,0.303,-0.063,-31.6,23.1,-26.6,0,2018,4,26,14,38,0.731,0.2493,0.4359,0.2776,-0.8189
-0.146,0.429,-0.215,-22.6,11.8,-3.7,0,2018,4,26,14,38,0.735,0.2487,0.4414,0.2748,-0.8171
-0.213,0.416,-0.308,-12.5,-10.3,25.5,0,2018,4,26,14,38,0.756,0.2462,0.4432,0.2764,-0.8163
-0.236,0.337,-0.304,-11,-29.9,44.2,0,2018,4,26,14,38,0.776,0.2421,0.4422,0.2827,-0.8159
-0.18,0.137,-0.305,-9.4,-38.2,50.9,0,2018,4,26,14,38,0.814,0.2374,0.4397,0.292,-0.8154
-0.082,-0.029,-0.189,-5.1,-34.5,49.5,0,2018,4,26,14,38,0.834,0.2326,0.4366,0.3015,-0.815
-0.033,-0.117,-0.063,2.6,-20.4,41.3,0,2018,4,26,14,38,0.838,0.2281,0.4332,0.3088,-0.8153
0.016,-0.159,0.075,4.7,-10.7,28.1,0,2018,4,26,14,38,0.853,0.2243,0.43,0.3137,-0.8162
0.094,-0.204,0.16,2.3,-6.4,11.9,0,2018,4,26,14,38,0.873,0.2224,0.428,0.3162,-0.8168
0.171,-0.242,0.232,-0.8,-0.5,-1.7,0,2018,4,26,14,38,0.894,0.2221,0.4275,0.3171,-0.8168
0.213,-0.179,0.247,-8.8,8.6,-14.8,1023,2018,4,26,14,38,0.931,0.2224,0.4281,0.3162,-0.8168
0.179,-0.097,0.183,-15.3,17.7,-26.1,1023,2018,4,26,14,38,0.953,0.2236,0.4309,0.3131,-0.8161
0.193,0.058,0.005,-16.6,28,-30.7,1023,2018,4,26,14,38,0.957,0.2252,0.4359,0.3081,-0.815
0.27,0.116,-0.187,-12.9,15.1,-30.1,1023,2018,4,26,14,38,0.978,0.2269,0.4405,0.3029,-0.8139
0.288,0.096,-0.299,1.2,-5.2,-27.9,1023,2018,4,26,14,38,0.999,0.2304,0.4432,0.3005,-0.8124
0.159,0.077,-0.359,25.6,-18.1,-27.7,1023,2018,4,26,14,38,1.018,0.2361,0.4421,0.2997,-0.8117
0.008,0.058,-0.298,43.9,-5,-26.9,1023,2018,4,26,14,38,1.039,0.2428,0.4379,0.2978,-0.8127
-0.108,0.131,-0.066,50.7,-4.3,-25.7,1023,2018,4,26,14,38,1.059,0.2494,0.4327,0.294,-0.8148
-0.166,0.207,0.163,52.5,-29.9,-16.7,1023,2018,4,26,14,38,1.078,0.2564,0.4256,0.2922,-0.817
-0.246,0.196,0.263,43.1,-67.7,2.4,1023,2018,4,26,14,38,1.118,0.2638,0.4167,0.2968,-0.8176
-0.316,0.089,0.246,20.8,-65.1,24.1,1023,2018,4,26,14,38,1.122,0.2685,0.4081,0.3063,-0.8169
-0.315,0.057,0.246,-4.3,-41.9,35.9,0,2018,4,26,14,38,1.138,0.2682,0.4028,0.3157,-0.8161
-0.257,-0.069,0.146,-25.2,-27.6,39.6,0,2018,4,26,14,38,1.158,0.2641,0.4014,0.324,-0.8149
-0.219,-0.117,0.054,-33.2,-27.4,35.4,0,2018,4,26,14,38,1.177,0.2587,0.4024,0.3316,-0.813
-0.145,-0.119,0.034,-33.7,-31.5,27,0,2018,4,26,14,38,1.216,0.2545,0.404,0.3397,-0.8102
0.011,-0.093,-0.016,-34.9,-20.5,16.4,0,2018,4,26,14,38,1.22,0.251,0.406,0.3469,-0.8072
0.112,-0.017,-0.047,-36.2,-1.6,5.2,0,2018,4,26,14,38,1.237,0.2478,0.4103,0.3512,-0.8042
0.168,0.053,-0.063,-32,9.7,-4.2,0,2018,4,26,14,38,1.259,0.2455,0.4163,0.3521,-0.8015
0.213,0.065,-0.127,-26.3,13.9,-9.7,0,2018,4,26,14,38,1.278,0.2438,0.4213,0.3511,-0.7998
0.232,0.086,-0.135,-21.7,10.7,-11.8,0,2018,4,26,14,38,1.318,0.2429,0.4259,0.3493,-0.7984
0.158,0.066,-0.112,-15.5,-3,-9.8,0,2018,4,26,14,38,1.338,0.243,0.4293,0.3487,-0.7968
0.085,0.034,-0.064,-6.7,-11.5,-7.3,0,2018,4,26,14,38,1.343,0.2442,0.4315,0.3499,-0.7947
0.04,0.008,0.032,0.8,-8.5,-4.9,0,2018,4,26,14,38,1.357,0.2459,0.4321,0.351,-0.7934
0.01,-0.049,0.078,3.9,-1.7,-0.5,0,2018,4,26,14,38,1.397,0.2469,0.4314,0.3511,-0.7934
