ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
0.103,-0.045,-0.106,50.9,5.8,121.4,0,2018,5,11,13,48,31.889,0.5155,-0.3153,0.3927,-0.6932
0.103,-0.486,-0.066,47.4,-54,96.1,0,2018,5,11,13,48,31.908,0.5035,-0.3318,0.3864,-0.6978
-0.004,-0.867,0.008,38,-32,57.1,0,2018,5,11,13,48,31.913,0.4943,-0.3462,0.3838,-0.6988
-0.029,-0.848,0.012,27.2,7.6,13.3,0,2018,5,11,13,48,31.953,0.4917,-0.3532,0.38,-0.6991
0.057,-0.445,-0.034,16.7,3.4,-22.7,0,2018,5,11,13,48,31.973,0.4946,-0.3546,0.3774,-0.6979
0.193,-0.272,-0.047,8.9,-34.8,-47.1,0,2018,5,11,13,48,31.978,0.4988,-0.3551,0.3806,-0.6928
0.271,-0.266,0.032,2.8,-52.7,-66.6,1023,2018,5,11,13,48,31.996,0.5032,-0.356,0.3894,-0.6842
0.254,-0.326,0.071,-0.1,-40.3,-80.8,1023,2018,5,11,13,48,32.015,0.5091,-0.3552,0.3995,-0.6744
0.155,-0.152,0.093,-1.9,-61.6,-98.8,1023,2018,5,11,13,48,32.056,0.5168,-0.3527,0.4107,-0.663
0.23,0,0.093,-2.3,-112.5,-109.7,1023,2018,5,11,13,48,32.06,0.5232,-0.3528,0.4276,-0.6471
0.325,-0.115,0.13,3.3,-121.4,-118.1,1023,2018,5,11,13,48,32.077,0.5283,-0.3554,0.4483,-0.6273
0.283,-0.199,0.13,12.3,-88.8,-127.9,1023,2018,5,11,13,48,32.113,0.5356,-0.3562,0.4665,-0.607
0.232,-0.203,0.113,19.2,-64.3,-137.9,1023,2018,5,11,13,48,32.134,0.5463,-0.3538,0.4808,-0.5874
0.214,-0.085,0.138,23.4,-82.1,-150.6,1023,2018,5,11,13,48,32.138,0.5583,-0.3505,0.4949,-0.5659
0.269,-0.012,0.143,26.4,-115.5,-161.3,1023,2018,5,11,13,48,32.156,0.5696,-0.349,0.5116,-0.5403
0.262,-0.106,0.184,30.7,-117.9,-170,0,2018,5,11,13,48,32.177,0.58,-0.3487,0.5299,-0.5109
0.215,-0.158,0.175,34.2,-70.4,-177.7,0,2018,5,11,13,48,32.195,0.5924,-0.3449,0.5454,-0.4822
