threshold,f1,recall,far
0.05,0.8885191347753744,0.996268656716418,0.2462686567164179
0.060000000000000005,0.8914858096828047,0.996268656716418,0.23880597014925373
0.07,0.8914858096828047,0.996268656716418,0.23880597014925373
0.08000000000000002,0.8929765886287625,0.996268656716418,0.23507462686567165
0.09000000000000001,0.897133220910624,0.9925373134328358,0.22014925373134328
0.1,0.897133220910624,0.9925373134328358,0.22014925373134328
0.11000000000000001,0.897133220910624,0.9925373134328358,0.22014925373134328
0.12000000000000001,0.8986486486486487,0.9925373134328358,0.21641791044776118
0.13,0.8986486486486487,0.9925373134328358,0.21641791044776118
0.14,0.9001692047377327,0.9925373134328358,0.2126865671641791
0.15000000000000002,0.9032258064516129,0.9925373134328358,0.20522388059701493
0.16000000000000003,0.9032258064516129,0.9925373134328358,0.20522388059701493
0.17000000000000004,0.9028960817717206,0.9888059701492538,0.20149253731343283
0.18000000000000005,0.9010238907849829,0.9850746268656716,0.20149253731343283
0.19,0.8991452991452992,0.9813432835820896,0.20149253731343283
0.2,0.9006849315068494,0.9813432835820896,0.19776119402985073
0.21000000000000002,0.902229845626072,0.9813432835820896,0.19402985074626866
0.22000000000000003,0.9003436426116839,0.9776119402985075,0.19402985074626866
0.23000000000000004,0.8981001727115717,0.9701492537313433,0.19029850746268656
0.24000000000000005,0.8961937716262975,0.9664179104477612,0.19029850746268656
0.25000000000000006,0.8961937716262975,0.9664179104477612,0.19029850746268656
0.26000000000000006,0.8961937716262975,0.9664179104477612,0.19029850746268656
0.27,0.8977469670710572,0.9664179104477612,0.1865671641791045
0.28,0.8977469670710572,0.9664179104477612,0.1865671641791045
0.29000000000000004,0.8977469670710572,0.9664179104477612,0.1865671641791045
0.30000000000000004,0.8977469670710572,0.9664179104477612,0.1865671641791045
0.31000000000000005,0.8977469670710572,0.9664179104477612,0.1865671641791045
0.32000000000000006,0.8958333333333334,0.9626865671641791,0.1865671641791045
0.33,0.8973913043478261,0.9626865671641791,0.1828358208955224
0.34,0.8973913043478261,0.9626865671641791,0.1828358208955224
0.35000000000000003,0.8973913043478261,0.9626865671641791,0.1828358208955224
0.36000000000000004,0.8989547038327527,0.9626865671641791,0.1791044776119403
0.37000000000000005,0.8989547038327527,0.9626865671641791,0.1791044776119403
0.38000000000000006,0.8989547038327527,0.9626865671641791,0.1791044776119403
0.39000000000000007,0.8986013986013986,0.9589552238805971,0.17537313432835822
0.4000000000000001,0.8986013986013986,0.9589552238805971,0.17537313432835822
0.4100000000000001,0.9001751313485113,0.9589552238805971,0.17164179104477612
0.42000000000000004,0.9001751313485113,0.9589552238805971,0.17164179104477612
0.43000000000000005,0.9014084507042254,0.9552238805970149,0.16417910447761194
0.44000000000000006,0.9014084507042254,0.9552238805970149,0.16417910447761194
0.45000000000000007,0.9014084507042254,0.9552238805970149,0.16417910447761194
0.4600000000000001,0.9014084507042254,0.9552238805970149,0.16417910447761194
0.4700000000000001,0.9029982363315696,0.9552238805970149,0.16044776119402984
0.4800000000000001,0.9042553191489362,0.9514925373134329,0.15298507462686567
0.49000000000000005,0.9042553191489362,0.9514925373134329,0.15298507462686567
0.5000000000000001,0.9042553191489362,0.9514925373134329,0.15298507462686567
0.5100000000000001,0.9042553191489362,0.9514925373134329,0.15298507462686567
0.5200000000000001,0.9042553191489362,0.9514925373134329,0.15298507462686567
0.5300000000000001,0.9058614564831261,0.9514925373134329,0.14925373134328357
0.5400000000000001,0.9058614564831261,0.9514925373134329,0.14925373134328357
0.5500000000000002,0.9058614564831261,0.9514925373134329,0.14925373134328357
0.5600000000000002,0.9058614564831261,0.9514925373134329,0.14925373134328357
0.5700000000000002,0.9058614564831261,0.9514925373134329,0.14925373134328357
0.5800000000000002,0.9058614564831261,0.9514925373134329,0.14925373134328357
0.5900000000000002,0.9058614564831261,0.9514925373134329,0.14925373134328357
0.6000000000000002,0.9039145907473309,0.9477611940298507,0.14925373134328357
0.6100000000000001,0.9039145907473309,0.9477611940298507,0.14925373134328357
