time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z,droll,dpitch,dyaw,ax,ay,az,heart
2018,5,17,19,43,45.576,-0.9162,0.0044,-0.3503,0.1939,0,0.8,0.5,-0.007,0,-0.001,0
2018,5,17,19,43,45.58,-0.9163,0.0046,-0.3502,0.194,-0.3,0.8,0.3,-0.002,-0.001,-0.005,0
2018,5,17,19,43,45.594,-0.9163,0.0048,-0.35,0.1943,-0.2,1,0.5,-0.006,0.003,-0.005,0
2018,5,17,19,43,45.613,-0.9163,0.0049,-0.3499,0.1942,-0.3,0.6,0.4,-0.007,0,-0.003,0
2018,5,17,19,43,45.648,-0.9164,0.005,-0.3498,0.1943,-0.1,0.7,0.3,-0.001,-0.002,-0.002,0
2018,5,17,19,43,45.671,-0.9164,0.005,-0.3497,0.1943,-0.2,0.8,0.5,-0.007,0.002,-0.006,0
2018,5,17,19,43,45.676,-0.9165,0.005,-0.3495,0.1942,-0.2,0.7,0.3,-0.005,0.003,-0.011,0
2018,5,17,19,43,45.692,-0.9165,0.005,-0.3494,0.1941,-0.3,0.9,0.7,-0.005,0,-0.001,0
2018,5,17,19,43,45.715,-0.9166,0.0052,-0.3493,0.1943,-0.5,0.8,0.5,-0.007,-0.002,-0.004,0
2018,5,17,19,43,45.734,-0.9166,0.0054,-0.3491,0.1944,-0.5,0.7,0.4,-0.007,-0.002,-0.002,0
2018,5,17,19,43,45.757,-0.9166,0.0055,-0.349,0.1943,-0.4,0.7,0.3,-0.006,-0.001,-0.003,0
2018,5,17,19,43,45.777,-0.9167,0.0057,-0.3489,0.1945,-0.4,0.5,0.3,-0.006,0.005,-0.002,0
2018,5,17,19,43,45.795,-0.9167,0.0058,-0.3488,0.1945,-0.5,0.3,0.2,-0.004,0,0.001,0
2018,5,17,19,43,45.831,-0.9167,0.0058,-0.3488,0.1945,0,0,0,-0.002,-0.003,-0.003,0
2018,5,17,19,43,45.854,-0.9167,0.0058,-0.3488,0.1945,0,0,0,-0.007,0.005,0.001,0
2018,5,17,19,43,45.858,-0.9167,0.0058,-0.3487,0.1945,0,0,0,-0.006,0,-0.002,0
2018,5,17,19,43,45.874,-0.9167,0.0058,-0.3487,0.1945,0.6,0.4,0.3,-0.006,-0.001,-0.009,0
2018,5,17,19,43,45.896,-0.9167,0.0057,-0.3486,0.1947,0.5,0.2,0.3,-0.008,0.003,-0.006,0
2018,5,17,19,43,45.933,-0.9167,0.0057,-0.3486,0.1947,0,0,0,-0.008,0.001,-0.004,0
2018,5,17,19,43,45.957,-0.9168,0.0057,-0.3485,0.1947,0,0,0,-0.005,0.003,-0.007,0
2018,5,17,19,43,45.961,-0.9168,0.0058,-0.3485,0.1947,-0.6,0.7,0.5,-0.008,0.001,-0.009,0
2018,5,17,19,43,45.977,-0.9168,0.006,-0.3484,0.1948,-0.5,0.7,0.6,-0.006,-0.004,-0.007,0
2018,5,17,19,43,45.996,-0.9168,0.0063,-0.3483,0.195,-0.2,0.3,0.5,-0.005,-0.007,-0.002,0
2018,5,17,19,43,46.019,-0.9168,0.0063,-0.3483,0.195,0,0,0,-0.007,-0.002,-0.003,1023
2018,5,17,19,43,46.036,-0.9168,0.0063,-0.3483,0.195,0,0,0,-0.005,0.004,-0.002,1023
2018,5,17,19,43,46.053,-0.9168,0.0062,-0.3483,0.195,0,0,0,-0.004,0.007,-0.001,1023
2018,5,17,19,43,46.075,-0.9168,0.0062,-0.3482,0.1949,0,0,0,-0.006,0.001,-0.002,1023
2018,5,17,19,43,46.113,-0.9168,0.0062,-0.3482,0.1949,0,0,0,-0.008,0.002,-0.003,1023
2018,5,17,19,43,46.136,-0.9168,0.0063,-0.3482,0.1949,-0.6,0.2,0.2,-0.007,-0.002,-0.003,1023
2018,5,17,19,43,46.141,-0.9168,0.0063,-0.3481,0.195,0,0,0,-0.006,-0.002,-0.001,1023
2018,5,17,19,43,46.157,-0.9168,0.0064,-0.3482,0.195,0,0,0,-0.006,-0.002,-0.002,1023
2018,5,17,19,43,46.177,-0.9168,0.0064,-0.3481,0.195,0,0,0,-0.007,0,-0.001,1023
2018,5,17,19,43,46.201,-0.9169,0.0064,-0.3481,0.195,0,0,0,-0.004,0,-0.002,1023
2018,5,17,19,43,46.216,-0.9169,0.0064,-0.3481,0.195,0,0,0,-0.005,-0.002,-0.004,0
2018,5,17,19,43,46.24,-0.9169,0.0064,-0.3481,0.195,0,0,0,-0.006,-0.002,-0.004,0
2018,5,17,19,43,46.276,-0.9169,0.0064,-0.3481,0.195,0,0,0,-0.005,0,-0.003,0
2018,5,17,19,43,46.296,-0.9169,0.0064,-0.348,0.195,0,0,0,-0.007,0.001,-0.003,0
2018,5,17,19,43,46.301,-0.9169,0.0064,-0.348,0.195,0,0,0,-0.009,0.003,-0.007,0
