ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
0.051,-0.073,-0.196,-21.6,-44.8,-43,1023,2018,4,25,20,25,3.571,-0.7231,0.1217,0.3967,-0.552
0.065,-0.006,-0.216,-9.6,-29.7,-46.3,1023,2018,4,25,20,25,3.591,-0.7191,0.1307,0.3971,-0.555
0.08,0.096,-0.188,4.5,-42.9,-43.8,1023,2018,4,25,20,25,3.606,-0.7138,0.1388,0.3995,-0.5581
0.079,0.158,-0.162,18.7,-69.9,-37.9,1023,2018,4,25,20,25,3.644,-0.7073,0.1477,0.4059,-0.5595
0.056,0.248,-0.126,31.7,-111.2,-28.3,1023,2018,4,25,20,25,3.649,-0.6999,0.1581,0.417,-0.5577
0.072,0.373,-0.105,42,-172.1,-13.5,1023,2018,4,25,20,25,3.665,-0.691,0.1731,0.4347,-0.5508
0.043,0.31,-0.195,46,-226.5,3.5,0,2018,4,25,20,25,3.704,-0.6805,0.1937,0.4593,-0.5369
-0.006,0.215,-0.153,50.2,-248.8,18.1,0,2018,4,25,20,25,3.724,-0.6692,0.216,0.4874,-0.5175
-0.143,0.096,-0.077,50.2,-263.8,28.2,0,2018,4,25,20,25,3.728,-0.6566,0.2394,0.5171,-0.4939
-0.232,-0.234,0.139,34.6,-206.5,25.7,0,2018,4,25,20,25,3.744,-0.6447,0.2601,0.5435,-0.4702
-0.25,-0.096,0.341,7.4,-130.1,11.2,0,2018,4,25,20,25,3.765,-0.6368,0.2746,0.5596,-0.4535
-0.239,0.289,0.58,-24.6,-138.7,12.2,0,2018,4,25,20,25,3.787,-0.6326,0.2875,0.5691,-0.4395
-0.425,0.059,0.593,-65.2,-175.1,8.4,0,2018,4,25,20,25,3.806,-0.6297,0.3073,0.5767,-0.4198
-0.404,0.065,0.57,-104.6,-206.6,-9.2,0,2018,4,25,20,25,3.845,-0.6277,0.3344,0.5809,-0.3958
-0.417,-0.068,0.45,-138.1,-244.9,-32.3,0,2018,4,25,20,25,3.866,-0.6248,0.3696,0.5812,-0.3674
-0.422,-0.058,0.455,-159.5,-273.4,-57.5,0,2018,4,25,20,25,3.87,-0.6194,0.4117,0.5777,-0.3358
-0.422,-0.086,0.353,-174.3,-278.5,-79.3,0,2018,4,25,20,25,3.887,-0.6111,0.4581,0.5701,-0.3023
-0.344,-0.278,0.131,-176.5,-205.9,-101.7,0,2018,4,25,20,25,3.907,-0.6034,0.502,0.5561,-0.273
-0.292,-0.254,-0.197,-168.3,-112.6,-115.4,0,2018,4,25,20,25,3.945,-0.6007,0.5367,0.5354,-0.2535
-0.126,-0.226,-0.572,-140.4,-3.9,-117.7,0,2018,4,25,20,25,3.949,-0.6043,0.5603,0.5103,-0.2456
0.118,0.112,-0.873,-84.1,81.4,-99.8,0,2018,4,25,20,25,3.966,-0.6141,0.5696,0.4853,-0.2502
0.204,0.225,-0.968,-19.3,92.4,-68.1,0,2018,4,25,20,25,3.985,-0.6234,0.5691,0.4677,-0.2618
