threshold,recall,far,f1
0.05,0.9925373134328358,0.1865671641791045,0.910958904109589
0.06,0.9925373134328358,0.1791044776119403,0.9140893470790378
0.07,0.9925373134328358,0.1791044776119403,0.9140893470790378
0.08,0.9925373134328358,0.1791044776119403,0.9140893470790378
0.09,0.9925373134328358,0.17537313432835822,0.9156626506024096
0.1,0.9925373134328358,0.17164179104477612,0.9172413793103448
0.11,0.9888059701492538,0.17164179104477612,0.9153713298791019
0.12,0.9888059701492538,0.17164179104477612,0.9153713298791019
0.13,0.9888059701492538,0.17164179104477612,0.9153713298791019
0.14,0.9888059701492538,0.17164179104477612,0.9153713298791019
0.15,0.9888059701492538,0.17164179104477612,0.9153713298791019
0.16,0.9888059701492538,0.16791044776119404,0.916955017301038
0.17,0.9888059701492538,0.16417910447761194,0.9185441941074524
0.18,0.9888059701492538,0.16417910447761194,0.9185441941074524
0.19,0.9888059701492538,0.16417910447761194,0.9185441941074524
0.2,0.9888059701492538,0.16417910447761194,0.9185441941074524
0.21,0.9888059701492538,0.16417910447761194,0.9185441941074524
0.22,0.9850746268656716,0.16417910447761194,0.9166666666666666
0.23,0.9850746268656716,0.16417910447761194,0.9166666666666666
0.24,0.9850746268656716,0.16417910447761194,0.9166666666666666
0.25,0.9738805970149254,0.16417910447761194,0.9109947643979057
0.26,0.9738805970149254,0.16417910447761194,0.9109947643979057
0.27,0.9738805970149254,0.16417910447761194,0.9109947643979057
0.28,0.9738805970149254,0.16044776119402984,0.9125874125874126
0.29,0.9738805970149254,0.16044776119402984,0.9125874125874126
0.3,0.9701492537313433,0.16044776119402984,0.9106830122591943
0.31,0.9701492537313433,0.15671641791044777,0.9122807017543859
0.32,0.9701492537313433,0.15671641791044777,0.9122807017543859
0.33,0.9701492537313433,0.15671641791044777,0.9122807017543859
0.34,0.9701492537313433,0.15671641791044777,0.9122807017543859
0.35,0.9701492537313433,0.15671641791044777,0.9122807017543859
0.36,0.9701492537313433,0.15671641791044777,0.9122807017543859
0.37,0.9701492537313433,0.15671641791044777,0.9122807017543859
0.38,0.9664179104477612,0.15671641791044777,0.9103690685413005
0.39,0.9664179104477612,0.15671641791044777,0.9103690685413005
0.4,0.9664179104477612,0.15298507462686567,0.9119718309859155
0.41,0.9664179104477612,0.15298507462686567,0.9119718309859155
0.42,0.9664179104477612,0.15298507462686567,0.9119718309859155
0.43,0.9626865671641791,0.15298507462686567,0.91005291005291
0.44,0.9626865671641791,0.15298507462686567,0.91005291005291
0.45,0.9626865671641791,0.15298507462686567,0.91005291005291
0.46,0.9626865671641791,0.15298507462686567,0.91005291005291
0.47,0.9626865671641791,0.14925373134328357,0.911660777385159
0.48,0.9626865671641791,0.14925373134328357,0.911660777385159
0.49,0.9626865671641791,0.14925373134328357,0.911660777385159
0.5,0.9626865671641791,0.1455223880597015,0.9132743362831859
0.51,0.9626865671641791,0.1455223880597015,0.9132743362831859
0.52,0.9626865671641791,0.1455223880597015,0.9132743362831859
0.53,0.9626865671641791,0.1455223880597015,0.9132743362831859
0.54,0.9589552238805971,0.1455223880597015,0.9113475177304965
0.55,0.9589552238805971,0.1455223880597015,0.9113475177304965
0.56,0.9589552238805971,0.1455223880597015,0.9113475177304965
0.57,0.9589552238805971,0.1455223880597015,0.9113475177304965
0.58,0.9589552238805971,0.1417910447761194,0.9129662522202486
0.59,0.9589552238805971,0.13805970149253732,0.9145907473309609
0.6,0.9589552238805971,0.13805970149253732,0.9145907473309609
0.61,0.9589552238805971,0.13432835820895522,0.9162210338680927
0.62,0.9514925373134329,0.13432835820895522,0.9123434704830053
0.63,0.9514925373134329,0.13059701492537312,0.9139784946236559
0.64,0.9514925373134329,0.12313432835820895,0.9172661870503597
0.65,0.9514925373134329,0.12313432835820895,0.9172661870503597
0.66,0.9477611940298507,0.12313432835820895,0.9153153153153153
0.67,0.9477611940298507,0.11940298507462686,0.9169675090252708
0.68,0.9440298507462687,0.11940298507462686,0.9150090415913201
0.69,0.9365671641791045,0.11567164179104478,0.9127272727272727
0.7,0.9291044776119403,0.11194029850746269,0.9104204753199269
0.71,0.9216417910447762,0.10074626865671642,0.9114391143911439
0.72,0.9104477611940298,0.10074626865671642,0.9053803339517625
0.73,0.8992537313432836,0.09701492537313433,0.9009345794392524
0.74,0.8880597014925373,0.08955223880597014,0.8981132075471698
0.75,0.8731343283582089,0.07462686567164178,0.896551724137931
0.76,0.8619402985074627,0.07462686567164178,0.8901734104046243
0.77,0.8544776119402985,0.06716417910447761,0.8893203883495145
0.78,0.8544776119402985,0.06343283582089553,0.8910505836575876
0.79,0.8507462686567164,0.05970149253731343,0.890625
0.8,0.8395522388059702,0.05970149253731343,0.8840864440078585
0.81,0.832089552238806,0.055970149253731345,0.8814229249011858
0.82,0.8208955223880597,0.055970149253731345,0.8747514910536779
0.83,0.8134328358208955,0.05223880597014925,0.872
0.84,0.7910447761194029,0.05223880597014925,0.8582995951417004
0.85,0.7723880597014925,0.048507462686567165,0.8483606557377049
0.86,0.753731343283582,0.033582089552238806,0.8434237995824635
0.87,0.7276119402985075,0.029850746268656716,0.8280254777070064
0.88,0.6977611940298507,0.029850746268656716,0.8077753779697624
0.89,0.667910447761194,0.029850746268656716,0.7868131868131868
0.9,0.6455223880597015,0.026119402985074626,0.7723214285714286
0.91,0.6044776119402985,0.026119402985074626,0.7414187643020596
0.92,0.5634328358208955,0.022388059701492536,0.7105882352941176
0.93,0.5149253731343284,0.022388059701492536,0.6699029126213593
0.94,0.45149253731343286,0.022388059701492536,0.6126582278481013
