threshold,f1,recall,far
0.05,0.8956228956228957,0.9925373134328358,0.22388059701492538
0.060000000000000005,0.893760539629005,0.9888059701492538,0.22388059701492538
0.07,0.8952702702702703,0.9888059701492538,0.22014925373134328
0.08000000000000002,0.8998302207130731,0.9888059701492538,0.208955223880597
0.09000000000000001,0.8998302207130731,0.9888059701492538,0.208955223880597
0.1,0.9028960817717206,0.9888059701492538,0.20149253731343283
0.11000000000000001,0.9025641025641026,0.9850746268656716,0.19776119402985073
0.12000000000000001,0.9041095890410958,0.9850746268656716,0.19402985074626866
0.13,0.9056603773584906,0.9850746268656716,0.19029850746268656
0.14,0.9053356282271945,0.9813432835820896,0.1865671641791045
0.15000000000000002,0.9053356282271945,0.9813432835820896,0.1865671641791045
0.16000000000000003,0.9053356282271945,0.9813432835820896,0.1865671641791045
0.17000000000000004,0.9053356282271945,0.9813432835820896,0.1865671641791045
0.18000000000000005,0.9053356282271945,0.9813432835820896,0.1865671641791045
0.19,0.9053356282271945,0.9813432835820896,0.1865671641791045
0.2,0.9053356282271945,0.9813432835820896,0.1865671641791045
0.21000000000000002,0.9116117850953206,0.9813432835820896,0.17164179104477612
0.22000000000000003,0.9131944444444444,0.9813432835820896,0.16791044776119404
0.23000000000000004,0.9131944444444444,0.9813432835820896,0.16791044776119404
0.24000000000000005,0.9147826086956522,0.9813432835820896,0.16417910447761194
0.25000000000000006,0.9144851657940664,0.9776119402985075,0.16044776119402984
0.26000000000000006,0.9144851657940664,0.9776119402985075,0.16044776119402984
0.27,0.9125874125874126,0.9738805970149254,0.16044776119402984
0.28,0.9125874125874126,0.9738805970149254,0.16044776119402984
0.29000000000000004,0.9125874125874126,0.9738805970149254,0.16044776119402984
0.30000000000000004,0.9125874125874126,0.9738805970149254,0.16044776119402984
0.31000000000000005,0.9125874125874126,0.9738805970149254,0.16044776119402984
0.32000000000000006,0.9125874125874126,0.9738805970149254,0.16044776119402984
0.33,0.9141856392294221,0.9738805970149254,0.15671641791044777
0.34,0.9157894736842105,0.9738805970149254,0.15298507462686567
0.35000000000000003,0.9157894736842105,0.9738805970149254,0.15298507462686567
0.36000000000000004,0.9157894736842105,0.9738805970149254,0.15298507462686567
0.37000000000000005,0.9157894736842105,0.9738805970149254,0.15298507462686567
0.38000000000000006,0.9157894736842105,0.9738805970149254,0.15298507462686567
0.39000000000000007,0.9157894736842105,0.9738805970149254,0.15298507462686567
