time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z,droll,dpitch,dyaw,ax,ay,az,heart
2018,4,25,20,47,1.84,0.9196,-0.0316,0.3603,-0.153,0,0.3,0.6,0.002,0.01,-0.001,0
2018,4,25,20,47,1.86,0.9196,-0.0316,0.3602,-0.1531,0,0.3,0.7,0.002,0.011,0,0
2018,4,25,20,47,1.881,0.9196,-0.0315,0.3601,-0.1531,0.3,0.5,0.5,0.002,0.006,-0.006,0
2018,4,25,20,47,1.919,0.9196,-0.0315,0.3601,-0.1532,0.7,0.6,0.5,0,0.01,-0.002,0
2018,4,25,20,47,1.923,0.9197,-0.0314,0.3599,-0.1534,-0.1,0.4,0.5,0.001,0.011,0.004,0
2018,4,25,20,47,1.94,0.9197,-0.0314,0.3599,-0.1534,0,0,0,-0.003,0.003,0,1023
2018,4,25,20,47,1.977,0.9198,-0.0313,0.3597,-0.1533,0.5,0.8,0.4,-0.001,0.01,-0.006,1023
2018,4,25,20,47,1.981,0.9198,-0.0311,0.3596,-0.1533,0.6,1.1,0.6,0,0.01,-0.003,1023
2018,4,25,20,47,1.997,0.9199,-0.031,0.3594,-0.1533,0.6,1.1,0.8,0.003,0.011,-0.003,1023
2018,4,25,20,47,2.035,0.92,-0.0308,0.3592,-0.1534,0.5,1.3,0.8,0,0.011,0.002,1023
2018,4,25,20,47,2.055,0.92,-0.0309,0.359,-0.1536,0.3,1.1,0.7,0.003,0.011,-0.001,1023
2018,4,25,20,47,2.059,0.9201,-0.0309,0.3588,-0.1537,0.3,1.2,0.5,0.004,0.012,-0.002,1023
2018,4,25,20,47,2.08,0.9201,-0.0308,0.3586,-0.1538,0.4,1.2,0.6,0.002,0.011,-0.005,1023
2018,4,25,20,47,2.102,0.9203,-0.0306,0.3584,-0.1537,0.4,1.2,0.6,0.002,0.009,-0.001,1023
2018,4,25,20,47,2.123,0.9203,-0.0304,0.3582,-0.1537,0.3,1.2,0.8,0,0.011,0,1023
2018,4,25,20,47,2.14,0.9204,-0.0304,0.3579,-0.1538,0.2,1.1,0.8,0,0.006,0,1023
2018,4,25,20,47,2.179,0.9205,-0.0305,0.3577,-0.1539,0.5,1.1,0.6,0,0.009,-0.004,0
2018,4,25,20,47,2.199,0.9206,-0.0303,0.3575,-0.1539,0.2,1.2,0.7,0.002,0.012,0,0
2018,4,25,20,47,2.203,0.9206,-0.0305,0.3573,-0.1542,0.3,1,0.7,0,0.007,0.01,0
2018,4,25,20,47,2.22,0.9207,-0.0304,0.3571,-0.1542,0.2,1.1,0.6,0,0.006,-0.002,0
2018,4,25,20,47,2.259,0.9207,-0.0303,0.3569,-0.1542,0.4,1,0.6,-0.003,0.01,0.001,0
2018,4,25,20,47,2.278,0.9208,-0.0302,0.3567,-0.1542,0.1,0.9,0.7,-0.001,0.012,-0.001,0
2018,4,25,20,47,2.282,0.9209,-0.0302,0.3565,-0.1543,0.3,1.1,0.6,0.002,0.017,-0.005,0
2018,4,25,20,47,2.303,0.921,-0.03,0.3563,-0.1543,0.4,1.2,0.7,0.001,0.013,-0.006,0
2018,4,25,20,47,2.323,0.921,-0.0299,0.3562,-0.1543,-0.1,1.1,0.8,0.002,0.015,0,0
2018,4,25,20,47,2.361,0.9211,-0.0301,0.356,-0.1544,-0.2,1,0.8,0.003,0.01,0,0
2018,4,25,20,47,2.382,0.9212,-0.03,0.3558,-0.1544,0,1,0.7,0.002,0.005,0,0
2018,4,25,20,47,2.386,0.9212,-0.0299,0.3557,-0.1543,0,0.9,0.7,0.002,0.009,0.003,0
2018,4,25,20,47,2.406,0.9213,-0.0299,0.3555,-0.1543,0,0.8,0.9,0.001,0.008,-0.001,0
2018,4,25,20,47,2.425,0.9213,-0.0299,0.3554,-0.1544,0,0.8,0.8,0,0.006,0.001,0
2018,4,25,20,47,2.441,0.9213,-0.0299,0.3552,-0.1546,0,0.8,0.7,0.002,0.007,-0.001,0
2018,4,25,20,47,2.46,0.9214,-0.0298,0.3551,-0.1545,0.1,0.6,0.6,0,0.008,-0.001,0
