ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
-0.105,0.215,-0.347,8.7,45.2,-19.6,0,2018,5,17,22,8,43.22,0.0648,0.503,0.064,-0.8594
-0.061,0.222,-0.224,18.4,13.7,-7.9,0,2018,5,17,22,8,43.231,0.0644,0.5013,0.0583,-0.8608
-0.038,0.213,-0.156,25.1,-12,3.8,0,2018,5,17,22,8,43.248,0.0649,0.498,0.058,-0.8627
-0.026,0.13,-0.081,28.7,-26.7,12,0,2018,5,17,22,8,43.271,0.0657,0.4936,0.0616,-0.8649
-0.016,0.063,0.001,28.9,-22.6,16.4,1023,2018,5,17,22,8,43.289,0.0664,0.4889,0.0659,-0.8672
0.006,0.022,0.05,26.8,-16.5,15.4,1023,2018,5,17,22,8,43.311,0.0661,0.484,0.0694,-0.8697
0.007,0.019,0.073,23.2,-20.6,11.7,1023,2018,5,17,22,8,43.348,0.0659,0.4793,0.0726,-0.8721
0.015,-0.025,0.105,17.9,-30.9,5.8,1023,2018,5,17,22,8,43.348,0.0671,0.4752,0.0771,-0.8738
0.014,-0.091,0.098,12.8,-29.2,-0.4,1023,2018,5,17,22,8,43.373,0.0692,0.4718,0.0822,-0.8751
0.029,-0.107,0.072,9.9,-14.8,-5.9,1023,2018,5,17,22,8,43.39,0.0714,0.4692,0.086,-0.8759
0.029,-0.069,0.052,8.9,1.2,-8.6,1023,2018,5,17,22,8,43.413,0.0728,0.4675,0.0867,-0.8766
0.008,-0.01,0.03,7.3,5.4,-10.8,1023,2018,5,17,22,8,43.432,0.0739,0.4662,0.0853,-0.8774
0.014,0.02,0.028,5.3,2.8,-11.7,1023,2018,5,17,22,8,43.454,0.0755,0.4653,0.0835,-0.8779
0.025,0.02,0.008,5.1,0.8,-13.4,1023,2018,5,17,22,8,43.491,0.0775,0.4647,0.082,-0.8782
0.011,0.016,0.012,6.1,4.9,-13.4,1023,2018,5,17,22,8,43.514,0.0796,0.4641,0.0803,-0.8785
-0.008,0.017,0.019,6.5,11.3,-12.7,1023,2018,5,17,22,8,43.519,0.0811,0.4633,0.0776,-0.879
