ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
-0.011,-0.186,-0.043,18,17.1,-157.4,1023,2018,5,17,22,47,35.839,-0.3758,-0.2591,0.5833,-0.6717
0.028,-0.115,-0.042,14.9,6.3,-160.3,1023,2018,5,17,22,47,35.86,-0.3542,-0.2449,0.5905,-0.6824
-0.007,-0.175,-0.033,12.2,2.2,-163.3,1023,2018,5,17,22,47,35.867,-0.3326,-0.2292,0.5983,-0.6918
-0.086,-0.247,-0.004,5.6,22.7,-169.4,1023,2018,5,17,22,47,35.885,-0.3103,-0.2127,0.6044,-0.7021
-0.056,-0.134,0.025,-2.4,41.6,-175,1023,2018,5,17,22,47,35.908,-0.2873,-0.196,0.6066,-0.7148
-0.021,-0.053,0.046,-7.5,33.2,-179.4,1023,2018,5,17,22,47,35.923,-0.2641,-0.1782,0.6071,-0.7278
-0.061,-0.084,0.049,-10.7,4.1,-185.3,1023,2018,5,17,22,47,35.96,-0.2412,-0.1584,0.6096,-0.7382
-0.083,-0.189,0.037,-16.9,-12.4,-191.1,1023,2018,5,17,22,47,35.982,-0.2184,-0.1362,0.6146,-0.7455
-0.077,-0.277,0.038,-23.9,-11,-196.6,1023,2018,5,17,22,47,35.987,-0.1954,-0.1118,0.6199,-0.7516
-0.124,-0.294,0.011,-26.1,2.6,-199.8,1023,2018,5,17,22,47,36.003,-0.172,-0.0865,0.6233,-0.7578
-0.205,-0.316,0.044,-25.8,-6.6,-207.8,1023,2018,5,17,22,47,36.026,-0.148,-0.0612,0.6252,-0.7637
-0.182,-0.222,0.057,-18.2,-40.7,-205.8,1023,2018,5,17,22,47,36.045,-0.1222,-0.0343,0.6299,-0.7661
-0.172,-0.341,0.092,-13.9,-51.3,-198.3,0,2018,5,17,22,47,36.069,-0.0977,-0.0095,0.6369,-0.7645
-0.225,-0.449,0.067,-12.9,-10.6,-181.7,0,2018,5,17,22,47,36.102,-0.0746,0.0131,0.6411,-0.7636
-0.315,-0.376,0.056,-19.4,45.4,-161.5,0,2018,5,17,22,47,36.126,-0.0538,0.0336,0.6376,-0.7676
-0.319,-0.261,0.099,-31,75.5,-139.2,0,2018,5,17,22,47,36.131,-0.0369,0.0532,0.6279,-0.7755
-0.286,0.028,0.068,-36.5,80.2,-116,0,2018,5,17,22,47,36.147,-0.0242,0.0712,0.6154,-0.7845
-0.313,0.361,0.058,-40.8,65,-93,0,2018,5,17,22,47,36.171,-0.015,0.0874,0.6036,-0.7922
-0.346,0.601,0.02,-41.9,51.9,-66.2,0,2018,5,17,22,47,36.184,-0.0093,0.1013,0.5944,-0.7977
-0.361,0.696,-0.028,-43.9,41.7,-40.4,0,2018,5,17,22,47,36.223,-0.0073,0.1127,0.5867,-0.8018
-0.366,0.663,-0.071,-41.6,35.7,-13.2,0,2018,5,17,22,47,36.246,-0.0088,0.1216,0.5805,-0.805
-0.321,0.855,-0.081,-33.2,18.8,22.8,0,2018,5,17,22,47,36.25,-0.0138,0.1264,0.5766,-0.807
-0.362,0.761,-0.055,-27.5,12.4,64.4,0,2018,5,17,22,47,36.268,-0.0236,0.126,0.5754,-0.8077
-0.383,0.678,-0.009,-22.7,7.4,95.6,0,2018,5,17,22,47,36.285,-0.0378,0.1212,0.5757,-0.8076
-0.366,0.598,0.032,-21.1,2,120.7,0,2018,5,17,22,47,36.307,-0.0554,0.1132,0.5772,-0.8067
-0.27,0.629,0.031,-24.1,5.3,143.9,1023,2018,5,17,22,47,36.345,-0.0764,0.1029,0.579,-0.8051
-0.15,0.707,0,-27.4,13.5,166,1023,2018,5,17,22,47,36.369,-0.0998,0.0913,0.5799,-0.8033
-0.062,0.684,-0.087,-27.9,19.1,194.7,1023,2018,5,17,22,47,36.372,-0.1281,0.0765,0.5798,-0.8009
-0.106,0.59,-0.139,-23.6,16.4,222.4,1023,2018,5,17,22,47,36.39,-0.1602,0.0584,0.5792,-0.7971
