ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
0.013,0.017,-0.047,-1.8,-33.3,-10.9,1023,2018,5,17,22,45,14.36,-0.468,-0.436,0.4474,-0.6249
0,0.001,-0.053,-0.3,-27.1,-9.6,1023,2018,5,17,22,45,14.382,-0.4691,-0.4329,0.4517,-0.6232
-0.009,0.016,-0.026,-0.7,-19.2,-7.8,1023,2018,5,17,22,45,14.401,-0.4698,-0.4306,0.4549,-0.6219
-0.042,-0.003,0.088,-5,-14.6,-6.9,1023,2018,5,17,22,45,14.425,-0.4706,-0.4282,0.4569,-0.6215
-0.05,-0.025,0.117,-10.2,-9.8,-3.4,1023,2018,5,17,22,45,14.46,-0.4721,-0.4254,0.4573,-0.622
-0.015,-0.097,-0.037,-5.8,11,-1.2,1023,2018,5,17,22,45,14.481,-0.4723,-0.4237,0.4571,-0.6232
-0.017,-0.162,-0.084,-3.3,42.8,0.8,1023,2018,5,17,22,45,14.486,-0.4703,-0.4255,0.4541,-0.6256
-0.058,-0.169,-0.111,0.6,81.3,-3.3,1023,2018,5,17,22,45,14.522,-0.4657,-0.4304,0.4471,-0.6307
-0.016,-0.076,-0.211,11.3,103.8,-8,1023,2018,5,17,22,45,14.546,-0.4574,-0.4383,0.4374,-0.6381
0.075,0.134,-0.296,21.3,89.3,-12.1,1023,2018,5,17,22,45,14.549,-0.4473,-0.447,0.4284,-0.6453
0.114,0.339,-0.002,15.3,38,-7,1023,2018,5,17,22,45,14.567,-0.4395,-0.4537,0.4235,-0.6492
0.031,0.001,0.193,-0.6,3.7,-9.2,1023,2018,5,17,22,45,14.588,-0.4368,-0.4553,0.4226,-0.6504
0.055,0.022,0.21,-6.5,-5.6,-9.4,1023,2018,5,17,22,45,14.604,-0.4363,-0.4536,0.4236,-0.6513
0.086,0.107,0.01,1.7,-7.4,-7.7,0,2018,5,17,22,45,14.626,-0.4365,-0.4521,0.4239,-0.6521
0.044,0.092,-0.023,10.1,-30.8,-9.2,0,2018,5,17,22,45,14.662,-0.437,-0.4515,0.4265,-0.6504
-0.018,0,0.024,8.6,-47,-9.6,0,2018,5,17,22,45,14.662,-0.4386,-0.449,0.4325,-0.6472
-0.053,0.017,0.061,1.6,-49.4,-7.8,0,2018,5,17,22,45,14.687,-0.4412,-0.4449,0.4389,-0.6438
-0.039,0.001,0.04,-5.1,-43.3,-3.2,0,2018,5,17,22,45,14.705,-0.4445,-0.4406,0.4441,-0.641
-0.008,-0.003,0.008,-6.5,-31.6,3.1,0,2018,5,17,22,45,14.729,-0.4479,-0.4369,0.4477,-0.6386
0.006,-0.013,-0.024,-3.2,-18.1,8.5,0,2018,5,17,22,45,14.746,-0.4508,-0.435,0.4497,-0.6366
0.008,0.003,-0.03,0.1,-4.7,14.2,0,2018,5,17,22,45,14.769,-0.4528,-0.435,0.4501,-0.6348
-0.017,0.031,0.003,0.3,2.7,16.7,0,2018,5,17,22,45,14.786,-0.4544,-0.4364,0.449,-0.6334
-0.045,0.025,0.061,-4.6,6.9,16.4,0,2018,5,17,22,45,14.809,-0.4563,-0.438,0.4467,-0.6326
-0.104,-0.12,0.05,-11,18.6,15.3,0,2018,5,17,22,45,14.845,-0.458,-0.439,0.4433,-0.633
-0.093,-0.292,-0.054,-10.3,49.1,6.6,0,2018,5,17,22,45,14.868,-0.4573,-0.4411,0.4382,-0.6357
0.011,-0.204,-0.202,-4.7,91,0.4,0,2018,5,17,22,45,14.87,-0.4525,-0.4463,0.4294,-0.6415
0.115,0.252,-0.205,6.1,83.6,-5.3,0,2018,5,17,22,45,14.888,-0.4446,-0.4538,0.4189,-0.6487
0.024,0.196,0.072,-0.3,11.3,-5.7,0,2018,5,17,22,45,14.904,-0.4402,-0.4571,0.4143,-0.6523
0.017,-0.047,0.092,-8.4,-14.1,-13.8,0,2018,5,17,22,45,14.925,-0.44,-0.455,0.4151,-0.6534
