ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
0.059,-0.57,0.612,4.8,-53.9,-47.7,0,2018,5,17,21,43,38.029,-0.5157,-0.5692,0.5953,-0.2356
0.038,-0.523,0.611,-7.5,-16.1,-52.2,0,2018,5,17,21,43,38.051,-0.5172,-0.5609,0.6014,-0.2367
-0.023,-0.467,0.601,-20.1,16.4,-59.2,0,2018,5,17,21,43,38.065,-0.5162,-0.5546,0.6055,-0.2433
-0.103,-0.384,0.639,-34.7,38.1,-69.3,0,2018,5,17,21,43,38.083,-0.5135,-0.5491,0.608,-0.2548
-0.224,-0.301,0.625,-51.1,44.8,-81.6,0,2018,5,17,21,43,38.106,-0.5105,-0.543,0.6093,-0.2703
-0.296,-0.24,0.597,-65.9,36.7,-94.7,0,2018,5,17,21,43,38.126,-0.5086,-0.5343,0.6104,-0.2881
-0.371,-0.194,0.598,-80.7,27.1,-107.4,0,2018,5,17,21,43,38.164,-0.5083,-0.5225,0.6116,-0.3073
-0.484,-0.204,0.539,-95.3,21.8,-119.1,0,2018,5,17,21,43,38.187,-0.5093,-0.5075,0.6127,-0.3279
-0.638,-0.237,0.458,-109.5,29.4,-128.3,1023,2018,5,17,21,43,38.191,-0.5108,-0.4904,0.6129,-0.3505
-0.769,-0.225,0.394,-127.6,47.7,-133,1023,2018,5,17,21,43,38.21,-0.5119,-0.4722,0.6109,-0.3763
-0.913,-0.307,0.334,-147,77.7,-134.3,1023,2018,5,17,21,43,38.228,-0.5124,-0.4541,0.6051,-0.406
-1.07,-0.365,0.146,-173.2,153.4,-120.1,1023,2018,5,17,21,43,38.251,-0.5108,-0.4392,0.5924,-0.4417
-1.095,-0.106,0.027,-202.9,209.6,-97.3,1023,2018,5,17,21,43,38.266,-0.507,-0.4293,0.5681,-0.4854
-1.066,-0.018,-0.075,-231.4,163,-98.2,1023,2018,5,17,21,43,38.303,-0.5055,-0.418,0.5389,-0.5284
-0.937,-0.025,-0.214,-255.7,94.9,-106.9,1023,2018,5,17,21,43,38.303,-0.509,-0.3964,0.5126,-0.5664
-0.941,-0.024,-0.318,-266.9,41.8,-112.9,1023,2018,5,17,21,43,38.325,-0.5163,-0.366,0.4898,-0.5995
