time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z,droll,dpitch,dyaw,ax,ay,az,heart
2018,5,17,20,54,43.343,0.3468,0.776,0.4986,0.1699,-2.2,0.1,-0.4,0,0.01,-0.005,1023
2018,5,17,20,54,43.379,0.347,0.7759,0.4984,0.1701,-1.3,-0.1,-0.3,0.001,0.009,-0.002,1023
2018,5,17,20,54,43.402,0.3471,0.7759,0.4984,0.1701,0,0,0,-0.001,0.009,-0.007,1023
2018,5,17,20,54,43.407,0.347,0.7759,0.4984,0.1702,0.6,-0.2,0.1,0,0.007,-0.006,1023
2018,5,17,20,54,43.424,0.3471,0.776,0.4983,0.17,0.8,0,0.3,0,0.009,-0.009,1023
2018,5,17,20,54,43.447,0.3471,0.776,0.4983,0.1698,0,0,0,0.002,0.011,-0.015,1023
2018,5,17,20,54,43.465,0.347,0.7761,0.4983,0.1699,-0.5,0.2,-0.2,0.003,0.01,-0.011,1023
2018,5,17,20,54,43.489,0.347,0.7761,0.4982,0.1699,-0.5,0.1,-0.2,0.002,0.012,-0.012,1023
2018,5,17,20,54,43.508,0.347,0.7761,0.4982,0.1699,0,0,0,0,0.013,-0.008,0
2018,5,17,20,54,43.527,0.3471,0.7761,0.4981,0.1698,1,0,0.3,0.001,0.009,-0.011,0
2018,5,17,20,54,43.549,0.347,0.7762,0.4982,0.1696,1.7,-0.1,0.5,0,0.011,-0.009,0
2018,5,17,20,54,43.567,0.3467,0.7763,0.4983,0.1696,1.3,-0.1,0.3,0,0.01,-0.008,0
2018,5,17,20,54,43.591,0.3466,0.7763,0.4983,0.1695,0,0,0,0.004,0.008,-0.01,0
2018,5,17,20,54,43.606,0.3465,0.7763,0.4983,0.1695,0,0,0,0.003,0.009,-0.008,0
2018,5,17,20,54,43.624,0.3465,0.7764,0.4983,0.1695,0,0,0,0.003,0.011,-0.008,0
2018,5,17,20,54,43.646,0.3465,0.7764,0.4983,0.1695,0,0,0,-0.001,0.009,-0.007,0
2018,5,17,20,54,43.665,0.3464,0.7764,0.4983,0.1696,0.5,-0.2,0,0.001,0.011,-0.007,0
2018,5,17,20,54,43.688,0.3463,0.7764,0.4983,0.1696,0.8,0,0,0.002,0.011,-0.007,0
2018,5,17,20,54,43.707,0.3462,0.7765,0.4983,0.1696,0,0,0,0,0.009,-0.009,0
2018,5,17,20,54,43.729,0.3461,0.7765,0.4983,0.1696,0,0,0,0.002,0.01,-0.009,0
2018,5,17,20,54,43.748,0.3462,0.7765,0.4982,0.1696,-0.5,0,-0.4,0.001,0.009,-0.013,0
2018,5,17,20,54,43.77,0.3464,0.7765,0.498,0.1696,0,0,0,0.005,0.009,-0.004,0
2018,5,17,20,54,43.789,0.3464,0.7765,0.498,0.1697,0,0,0,0,0.009,-0.004,0
2018,5,17,20,54,43.811,0.3463,0.7766,0.498,0.1697,0,0,0,0.001,0.013,-0.01,0
2018,5,17,20,54,43.827,0.3463,0.7766,0.498,0.1698,0.5,0,0,0.001,0.009,-0.007,0
2018,5,17,20,54,43.845,0.3462,0.7766,0.498,0.1698,0,0,0,0,0.011,-0.012,0
2018,5,17,20,54,43.867,0.3462,0.7766,0.4979,0.1698,-0.8,-0.2,-0.1,0.001,0.011,-0.01,0
2018,5,17,20,54,43.888,0.3465,0.7766,0.4978,0.1698,-0.9,0,-0.3,0.003,0.007,-0.006,1023
2018,5,17,20,54,43.912,0.3466,0.7766,0.4977,0.1698,-0.8,0,-0.1,0,0.012,-0.009,1023
2018,5,17,20,54,43.927,0.3468,0.7766,0.4976,0.1698,0,0,0,0,0.008,-0.007,1023
2018,5,17,20,54,43.949,0.3468,0.7766,0.4975,0.1699,0,0,0,0.002,0.014,-0.009,1023
2018,5,17,20,54,43.987,0.3467,0.7767,0.4975,0.1699,0,0,0,0.001,0.011,-0.008,1023
2018,5,17,20,54,44.01,0.3467,0.7767,0.4975,0.1699,0.7,0,0,0,0.009,-0.006,1023
2018,5,17,20,54,44.015,0.3467,0.7768,0.4974,0.1697,1.3,0,0,-0.001,0.01,-0.01,1023
2018,5,17,20,54,44.031,0.3466,0.7769,0.4974,0.1695,1,-0.4,0.1,0,0.012,-0.01,1023
2018,5,17,20,54,44.053,0.3465,0.7769,0.4974,0.1695,0,0,0,0.002,0.012,-0.016,1023
2018,5,17,20,54,44.089,0.3466,0.7769,0.4974,0.1696,-1.5,0.2,-0.5,0.001,0.009,-0.007,1023
2018,5,17,20,54,44.089,0.3469,0.7769,0.4971,0.1696,-1.6,0.1,-0.7,0.002,0.012,-0.004,1023
2018,5,17,20,54,44.112,0.3472,0.7769,0.4969,0.1697,-0.7,-0.2,-0.3,0.001,0.009,-0.004,1023
2018,5,17,20,54,44.129,0.3473,0.7769,0.4969,0.1697,0.3,-0.5,-0.2,0,0.01,-0.006,1023
2018,5,17,20,54,44.152,0.3471,0.7769,0.4969,0.1697,1.1,-0.3,0,0,0.009,-0.01,1023
2018,5,17,20,54,44.168,0.347,0.777,0.4969,0.1697,0.5,-0.1,0,-0.002,0.01,-0.011,1023
2018,5,17,20,54,44.191,0.3469,0.7771,0.4969,0.1697,0,0,0,0.002,0.007,-0.006,1023
2018,5,17,20,54,44.229,0.3469,0.7771,0.4968,0.1697,0,0,0,0,0.009,-0.003,0
2018,5,17,20,54,44.251,0.3468,0.7771,0.4968,0.1698,0,0,0,-0.002,0.008,-0.009,0
2018,5,17,20,54,44.256,0.3468,0.7771,0.4968,0.1697,1.1,-0.2,0.2,0,0.008,-0.01,0
2018,5,17,20,54,44.274,0.3467,0.7772,0.4968,0.1695,0.9,0,0.3,0,0.01,-0.009,0
2018,5,17,20,54,44.293,0.3467,0.7773,0.4968,0.1695,0,0,0,0.001,0.01,-0.007,0
2018,5,17,20,54,44.312,0.3466,0.7773,0.4968,0.1695,-0.5,0.3,0,0.004,0.009,-0.009,0
2018,5,17,20,54,44.334,0.3468,0.7773,0.4966,0.1695,-0.6,0.2,0,0.001,0.008,-0.012,0
2018,5,17,20,54,44.353,0.3468,0.7773,0.4966,0.1695,0.5,0,0,0.002,0.011,-0.006,0
2018,5,17,20,54,44.371,0.3468,0.7773,0.4966,0.1694,0.9,-0.2,0.3,0.001,0.011,-0.01,0
2018,5,17,20,54,44.393,0.3468,0.7774,0.4966,0.1692,0,0,0,0,0.006,-0.011,0
2018,5,17,20,54,44.413,0.3467,0.7774,0.4966,0.1693,0,0,0,0,0.009,-0.008,0
2018,5,17,20,54,44.431,0.3467,0.7775,0.4965,0.1693,0,0,0,0,0.008,-0.01,0
2018,5,17,20,54,44.453,0.3467,0.7775,0.4965,0.1694,0,0,0,0,0.011,-0.007,0
2018,5,17,20,54,44.471,0.3466,0.7775,0.4965,0.1695,0,0,0,-0.002,0.012,-0.008,0
2018,5,17,20,54,44.494,0.3466,0.7775,0.4964,0.1695,0,0,0,0.001,0.011,-0.013,0
2018,5,17,20,54,44.512,0.3465,0.7775,0.4964,0.1695,-0.5,-0.1,-0.3,0.003,0.012,-0.012,0
2018,5,17,20,54,44.535,0.3466,0.7775,0.4964,0.1695,0,0,0,0.001,0.01,-0.01,0
2018,5,17,20,54,44.551,0.3466,0.7776,0.4963,0.1696,0,0,0,-0.001,0.007,-0.007,0
2018,5,17,20,54,44.572,0.3465,0.7776,0.4963,0.1696,0,0,0,-0.001,0.011,-0.01,0
2018,5,17,20,54,44.59,0.3464,0.7776,0.4963,0.1697,0,0,0,0,0.009,-0.012,0
2018,5,17,20,54,44.612,0.3464,0.7776,0.4963,0.1697,0,0,0,0.002,0.007,-0.011,0
2018,5,17,20,54,44.65,0.3464,0.7777,0.4963,0.1698,0,0,0,0.004,0.011,-0.008,1023
2018,5,17,20,54,44.672,0.3463,0.7777,0.4963,0.1698,0,0,0,0,0.011,-0.01,1023
2018,5,17,20,54,44.676,0.3463,0.7777,0.4962,0.1698,-0.5,-0.1,-0.3,-0.001,0.013,-0.013,1023
2018,5,17,20,54,44.694,0.3463,0.7777,0.4962,0.1699,-0.5,0,0,-0.001,0.011,-0.013,1023
2018,5,17,20,54,44.717,0.3462,0.7777,0.4962,0.1699,0,0,0,0,0.01,-0.01,1023
2018,5,17,20,54,44.735,0.3462,0.7778,0.4962,0.1699,0.6,0,0,0,0.01,-0.006,1023
2018,5,17,20,54,44.758,0.3462,0.7778,0.4961,0.1698,0.9,-0.3,0.3,0,0.012,-0.009,1023
2018,5,17,20,54,44.776,0.3461,0.7778,0.4962,0.1697,0.5,-0.2,0.1,0,0.009,-0.011,1023
2018,5,17,20,54,44.798,0.346,0.7779,0.4962,0.1698,0,0,0,0.001,0.013,-0.009,1023
2018,5,17,20,54,44.817,0.3463,0.7779,0.496,0.1697,-1,0,-0.3,0.002,0.009,-0.007,1023
2018,5,17,20,54,44.84,0.3464,0.7779,0.4959,0.1698,-0.7,-0.2,-0.4,0,0.011,-0.007,1023
2018,5,17,20,54,44.856,0.3465,0.7779,0.4958,0.1698,0,0,0,-0.002,0.012,-0.009,1023
2018,5,17,20,54,44.874,0.3464,0.7779,0.4958,0.1699,0.5,-0.1,0,0,0.011,-0.007,1023
2018,5,17,20,54,44.897,0.3464,0.7779,0.4958,0.1698,0.6,0,0.1,-0.001,0.01,-0.009,1023
2018,5,17,20,54,44.914,0.3464,0.7779,0.4958,0.1698,0,0,0,0.001,0.009,-0.015,1023
2018,5,17,20,54,44.936,0.3464,0.778,0.4958,0.1698,-0.5,0,-0.2,0.002,0.009,-0.013,1023
2018,5,17,20,54,44.956,0.3466,0.778,0.4956,0.1698,-1.2,0.2,-0.4,0,0.01,-0.01,0
2018,5,17,20,54,44.98,0.3466,0.778,0.4955,0.17,-1,0.3,0,-0.002,0.011,-0.007,0
2018,5,17,20,54,44.997,0.3467,0.778,0.4955,0.1701,0,0,0,0,0.012,-0.003,0
2018,5,17,20,54,45.02,0.3466,0.778,0.4955,0.1702,0,0,0,0,0.01,-0.009,0
2018,5,17,20,54,45.053,0.3466,0.778,0.4955,0.17,0.9,0,0.3,0.002,0.012,-0.008,0
2018,5,17,20,54,45.076,0.3467,0.7781,0.4954,0.1697,0.9,0.1,0.2,0.003,0.007,-0.01,0
2018,5,17,20,54,45.081,0.3468,0.7781,0.4954,0.1695,0,0,0,0.001,0.008,-0.016,0
2018,5,17,20,54,45.097,0.3467,0.7781,0.4954,0.1695,0,0,0,0,0.011,-0.011,0
2018,5,17,20,54,45.115,0.3468,0.7782,0.4953,0.1694,-0.5,0.2,-0.2,0,0.009,-0.007,0
2018,5,17,20,54,45.138,0.3469,0.7782,0.4952,0.1695,-0.7,0,-0.2,0,0.01,-0.01,0
2018,5,17,20,54,45.156,0.347,0.7782,0.4951,0.1695,0,0,0,0.002,0.011,-0.007,0
2018,5,17,20,54,45.178,0.3469,0.7782,0.4951,0.1696,0,0,0,0,0.011,-0.007,0
2018,5,17,20,54,45.197,0.3469,0.7782,0.4951,0.1696,0,0,0,0,0.01,-0.013,0
2018,5,17,20,54,45.221,0.3469,0.7782,0.4951,0.1697,0,0,0,0.004,0.013,-0.012,0
2018,5,17,20,54,45.238,0.3469,0.7782,0.495,0.1697,-0.5,0,-0.1,0,0.008,-0.012,0
2018,5,17,20,54,45.26,0.3471,0.7782,0.4949,0.1697,-0.8,0,0,0,0.009,-0.009,0
2018,5,17,20,54,45.279,0.3473,0.7782,0.4948,0.1697,-0.6,0.1,-0.1,0,0.01,-0.013,0
2018,5,17,20,54,45.301,0.3472,0.7782,0.4948,0.1698,-0.5,0.1,0,-0.001,0.012,-0.006,0
2018,5,17,20,54,45.317,0.3473,0.7782,0.4947,0.1698,-0.7,0.2,0,0.002,0.011,-0.003,0
2018,5,17,20,54,45.354,0.3475,0.7782,0.4946,0.1698,-0.8,0.4,0,0.001,0.013,-0.009,0
2018,5,17,20,54,45.377,0.3478,0.7782,0.4945,0.1698,-0.5,0.5,0,0,0.009,-0.008,1023
2018,5,17,20,54,45.382,0.3478,0.7782,0.4945,0.1698,0,0,0,0.003,0.011,-0.004,1023
2018,5,17,20,54,45.4,0.3477,0.7782,0.4945,0.1698,0,0,0,0.001,0.01,-0.003,1023
2018,5,17,20,54,45.437,0.3476,0.7782,0.4945,0.1699,0,0,0,-0.001,0.012,-0.009,1023
2018,5,17,20,54,45.46,0.3476,0.7782,0.4945,0.1699,0,0,0,0,0.011,-0.009,1023
2018,5,17,20,54,45.465,0.3475,0.7783,0.4944,0.17,0,0,0,0,0.014,-0.011,1023
2018,5,17,20,54,45.481,0.3475,0.7783,0.4944,0.17,0,0,0,0.002,0.009,-0.01,1023
2018,5,17,20,54,45.519,0.3475,0.7783,0.4944,0.17,0,0,0,0.001,0.006,-0.01,1023
2018,5,17,20,54,45.519,0.3474,0.7783,0.4944,0.17,0,0,0,0.003,0.009,-0.004,1023
2018,5,17,20,54,45.541,0.3474,0.7783,0.4944,0.17,0,0,0,0.004,0.008,-0.014,1023
2018,5,17,20,54,45.579,0.3476,0.7783,0.4943,0.17,-0.7,0,-0.2,0.002,0.015,-0.007,1023
2018,5,17,20,54,45.602,0.3477,0.7783,0.4942,0.1701,-0.6,-0.1,-0.3,0,0.01,-0.005,1023
2018,5,17,20,54,45.605,0.3476,0.7783,0.4942,0.1701,0,0,0,-0.001,0.009,-0.006,1023
2018,5,17,20,54,45.62,0.3476,0.7784,0.4942,0.1701,0,0,0,0,0.008,-0.01,1023
2018,5,17,20,54,45.655,0.3476,0.7784,0.4942,0.1702,0,0,0,0.001,0.01,-0.013,1023
2018,5,17,20,54,45.678,0.3475,0.7784,0.4942,0.1702,0,0,0,0.001,0.008,-0.007,1023
2018,5,17,20,54,45.68,0.3475,0.7784,0.4941,0.1702,0,0,0,0,0.008,-0.005,1023
2018,5,17,20,54,45.716,0.3475,0.7784,0.4941,0.1702,0,0,0,0,0.008,-0.007,0
2018,5,17,20,54,45.738,0.3474,0.7784,0.4941,0.1703,0,0,0,0,0.007,-0.009,0
2018,5,17,20,54,45.743,0.3474,0.7784,0.4941,0.1703,0,0,0,0,0.013,-0.012,0
2018,5,17,20,54,45.781,0.3474,0.7785,0.4941,0.1703,0,0,0,0.002,0.008,-0.003,0
2018,5,17,20,54,45.781,0.3474,0.7785,0.4941,0.1703,0,0,0,0.001,0.011,-0.014,0
2018,5,17,20,54,45.804,0.3473,0.7785,0.4941,0.1703,0,0,0,0,0.01,-0.014,0
2018,5,17,20,54,45.824,0.3473,0.7785,0.4941,0.1704,0,0,0,0.001,0.009,-0.008,0
2018,5,17,20,54,45.845,0.3473,0.7785,0.4941,0.1704,0,0,0,0,0.012,-0.01,0
2018,5,17,20,54,45.861,0.3473,0.7785,0.494,0.1704,-0.5,0.2,0,0.001,0.01,-0.006,0
2018,5,17,20,54,45.883,0.3475,0.7785,0.494,0.1703,0,0,0,0.002,0.012,-0.001,0
2018,5,17,20,54,45.92,0.3475,0.7785,0.494,0.1703,0,0,0,0.001,0.011,-0.006,0
2018,5,17,20,54,45.94,0.3474,0.7785,0.494,0.1704,0,0,0,-0.003,0.01,-0.009,0
2018,5,17,20,54,45.943,0.3475,0.7785,0.4939,0.1703,0,0,0,-0.002,0.006,-0.008,0
2018,5,17,20,54,45.982,0.3474,0.7786,0.4939,0.1703,0,0,0,0.001,0.012,-0.011,0
2018,5,17,20,54,46.004,0.3474,0.7786,0.4939,0.1703,0,0,0,0.001,0.013,-0.011,0
2018,5,17,20,54,46.006,0.3474,0.7786,0.4939,0.1703,0,0,0,0.002,0.012,-0.01,0
2018,5,17,20,54,46.044,0.3474,0.7786,0.4939,0.1703,0,0,0,0,0.009,-0.006,0
2018,5,17,20,54,46.066,0.3473,0.7786,0.4939,0.1704,0,0,0,0.002,0.01,-0.004,0
2018,5,17,20,54,46.069,0.3473,0.7786,0.4939,0.1704,0,0,0,0.001,0.011,-0.008,0
2018,5,17,20,54,46.084,0.3473,0.7786,0.4939,0.1704,0,0,0,0.002,0.009,-0.007,0
2018,5,17,20,54,46.121,0.3474,0.7786,0.4938,0.1703,0,0,0,0.002,0.012,-0.007,0
2018,5,17,20,54,46.142,0.3474,0.7787,0.4938,0.1703,0,0,0,0,0.013,-0.015,1023
2018,5,17,20,54,46.144,0.3473,0.7787,0.4938,0.1703,0,0,0,0.003,0.009,-0.008,1023
2018,5,17,20,54,46.18,0.3473,0.7787,0.4938,0.1703,0,0,0,0.005,0.009,-0.011,1023
2018,5,17,20,54,46.201,0.3473,0.7787,0.4938,0.1704,0,0,0,0,0.01,-0.008,1023
2018,5,17,20,54,46.205,0.3473,0.7787,0.4938,0.1702,0.7,0,0.2,0,0.012,-0.011,1023
