ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
-0.845,1.017,1.181,136.8,-150.2,-164.1,0,2018,5,17,20,30,53.386,-0.8775,-0.2623,-0.3471,0.2013
-0.92,1.297,1.554,27.5,-26.9,-17.2,0,2018,5,17,20,30,53.397,-0.8893,-0.2511,-0.3338,0.1858
-0.743,1.234,1.357,-61.8,70.8,102.9,0,2018,5,17,20,30,53.415,-0.885,-0.2534,-0.3385,0.1944
-0.4,0.597,0.833,-117.5,126.9,178.3,0,2018,5,17,20,30,53.438,-0.8694,-0.2637,-0.3559,0.2187
-0.119,-0.19,0.248,-141.7,142.9,202.1,1023,2018,5,17,20,30,53.456,-0.8463,-0.2775,-0.3791,0.2507
0.182,-1.055,-0.498,-145.2,131.7,174.6,1023,2018,5,17,20,30,53.48,-0.8206,-0.2911,-0.4034,0.2809
0.357,-1.253,-0.996,-102.9,85.8,93.2,1023,2018,5,17,20,30,53.515,-0.7985,-0.304,-0.4228,0.3019
0.433,-1.348,-1.243,-14.5,-6.6,-24.4,1023,2018,5,17,20,30,53.538,-0.7903,-0.31,-0.4305,0.3063
0.379,-1.209,-1.133,61.7,-81.2,-123,1023,2018,5,17,20,30,53.543,-0.7991,-0.3078,-0.4249,0.2932
0.198,-0.714,-0.795,115.7,-131.2,-182.8,1023,2018,5,17,20,30,53.558,-0.8192,-0.2991,-0.4093,0.2677
-0.276,0.305,-0.002,150.9,-146.8,-215.3,1023,2018,5,17,20,30,53.58,-0.845,-0.2868,-0.3849,0.2355
-0.682,0.966,0.881,121.4,-114.4,-161.8,1023,2018,5,17,20,30,53.601,-0.8684,-0.2738,-0.3593,0.2042
-0.775,1.379,1.251,40.3,-22.6,-33,1023,2018,5,17,20,30,53.622,-0.8797,-0.2668,-0.3449,0.1892
-0.695,1.336,1.214,-33.3,53.4,77.9,1023,2018,5,17,20,30,53.658,-0.8778,-0.2682,-0.3454,0.1949
-0.466,0.716,0.891,-92.2,94.6,152.9,1023,2018,5,17,20,30,53.68,-0.8658,-0.2749,-0.3585,0.2148
-0.242,-0.085,0.331,-126.1,103,182.8,1023,2018,5,17,20,30,53.685,-0.8467,-0.2836,-0.3795,0.2419
0.04,-1.056,-0.333,-135.3,107.8,160.5,1023,2018,5,17,20,30,53.701,-0.8245,-0.2928,-0.4032,0.268
0.314,-1.331,-0.889,-95.1,82.2,80.3,1023,2018,5,17,20,30,53.719,-0.8047,-0.304,-0.4217,0.2864
0.444,-1.236,-1.096,-6.9,4.5,-34.5,1023,2018,5,17,20,30,53.742,-0.7975,-0.3113,-0.4277,0.29
0.313,-0.94,-1.092,71.4,-70.1,-126.7,1023,2018,5,17,20,30,53.758,-0.8065,-0.3107,-0.4196,0.2771
0.156,-0.479,-0.819,125.2,-124.1,-181.2,1023,2018,5,17,20,30,53.782,-0.8264,-0.3029,-0.4016,0.2526
-0.232,0.386,-0.035,161.1,-131.4,-200.1,0,2018,5,17,20,30,53.82,-0.8513,-0.2909,-0.3753,0.223
-0.652,0.92,0.852,131,-106.6,-140.7,0,2018,5,17,20,30,53.82,-0.8736,-0.2779,-0.3479,0.1961
-0.625,1.139,1.109,38.9,-21.6,-18.7,0,2018,5,17,20,30,53.843,-0.8841,-0.2699,-0.3337,0.1842
-0.504,1.037,1.017,-32.4,56.4,81,0,2018,5,17,20,30,53.879,-0.8818,-0.2711,-0.3349,0.1912
-0.349,0.58,0.732,-81.9,91.9,141.1,0,2018,5,17,20,30,53.902,-0.8704,-0.2784,-0.3468,0.2106
-0.132,-0.195,0.211,-118.3,84.2,158.8,0,2018,5,17,20,30,53.908,-0.8536,-0.2865,-0.3663,0.2345
0.207,-1.077,-0.391,-123.6,84.2,123,0,2018,5,17,20,30,53.925,-0.8349,-0.2944,-0.3886,0.255
0.407,-1.154,-0.768,-67.3,52.1,37.1,0,2018,5,17,20,30,53.943,-0.8206,-0.3041,-0.4037,0.2665
0.353,-0.843,-0.857,2.4,-20.2,-55,0,2018,5,17,20,30,53.959,-0.8182,-0.3085,-0.4067,0.2641
0.168,-0.599,-0.735,59.9,-73.1,-114.6,0,2018,5,17,20,30,53.983,-0.8275,-0.3059,-0.3991,0.2495
0.012,-0.313,-0.522,94.7,-95.5,-136.5,0,2018,5,17,20,30,54.001,-0.8429,-0.2987,-0.3844,0.2289
-0.17,0.346,0,116.7,-94.3,-140.6,0,2018,5,17,20,30,54.023,-0.8601,-0.2897,-0.3648,0.2075
-0.391,0.84,0.572,106.2,-81.5,-107.6,0,2018,5,17,20,30,54.062,-0.8762,-0.2798,-0.3442,0.1882
-0.483,1.056,0.842,38.3,-34.6,-22.5,0,2018,5,17,20,30,54.062,-0.8855,-0.2722,-0.3316,0.1781
-0.419,1.005,0.894,-31.3,28.5,68.8,0,2018,5,17,20,30,54.084,-0.8847,-0.2705,-0.3328,0.1822
-0.238,0.588,0.634,-77.2,79.3,136.6,0,2018,5,17,20,30,54.104,-0.8751,-0.2746,-0.3449,0.1991
-0.082,0.121,0.209,-99.2,118.7,172.3,0,2018,5,17,20,30,54.127,-0.8586,-0.2837,-0.3626,0.2251
0.072,-0.32,-0.209,-104.5,115.6,167.8,1023,2018,5,17,20,30,54.146,-0.8387,-0.2944,-0.3816,0.2535
0.231,-0.802,-0.536,-81.8,83.1,118.7,1023,2018,5,17,20,30,54.163,-0.8202,-0.3032,-0.3985,0.2764
0.308,-1.325,-0.662,-13.3,51.3,27.8,1023,2018,5,17,20,30,54.199,-0.8096,-0.3099,-0.4059,0.2891
0.267,-1.225,-0.72,63.2,8.8,-76.9,1023,2018,5,17,20,30,54.221,-0.8114,-0.3148,-0.3988,0.2888
0.081,-0.748,-0.577,105,-63.6,-159.4,1023,2018,5,17,20,30,54.226,-0.8249,-0.3147,-0.3809,0.2742
-0.125,-0.238,-0.147,126.9,-118.8,-213.9,1023,2018,5,17,20,30,54.244,-0.8464,-0.3077,-0.3577,0.2466
-0.347,0.272,0.451,121.3,-114.8,-210.8,1023,2018,5,17,20,30,54.28,-0.8695,-0.2971,-0.3317,0.2133
-0.546,0.917,0.828,56.9,-41.4,-125.9,1023,2018,5,17,20,30,54.303,-0.8848,-0.2914,-0.3115,0.1873
-0.508,1.301,0.904,-28.1,50.3,-9.4,1023,2018,5,17,20,30,54.308,-0.8871,-0.2956,-0.306,0.1783
-0.333,1.246,0.671,-89.6,100.6,92.6,1023,2018,5,17,20,30,54.344,-0.8779,-0.3077,-0.3156,0.1864
-0.208,0.728,0.243,-119.2,125.1,166.1,1023,2018,5,17,20,30,54.367,-0.8609,-0.3212,-0.3353,0.2074
-0.117,0.086,-0.18,-130.3,124,202.5,1023,2018,5,17,20,30,54.371,-0.8387,-0.3334,-0.3601,0.2359
-0.012,-0.644,-0.448,-112.1,84.1,181.4,1023,2018,5,17,20,30,54.387,-0.8157,-0.3416,-0.385,0.2639
0.084,-1.41,-0.789,-49.2,17.3,104.8,1023,2018,5,17,20,30,54.41,-0.8001,-0.3423,-0.4031,0.2828
0.197,-1.744,-1.033,39.1,-23.5,-11.9,1023,2018,5,17,20,30,54.429,-0.7982,-0.3382,-0.4065,0.2883
0.137,-1.109,-0.868,109.1,-74.1,-128.2,1023,2018,5,17,20,30,54.467,-0.81,-0.3331,-0.3933,0.2794
0.041,-0.579,-0.619,154.7,-175.3,-210.4,0,2018,5,17,20,30,54.49,-0.8343,-0.3203,-0.37,0.2534
-0.33,0.151,0.088,187.5,-202.5,-244.2,0,2018,5,17,20,30,54.495,-0.8653,-0.2985,-0.3395,0.2163
-0.607,0.878,0.799,139.6,-169.4,-177.1,0,2018,5,17,20,30,54.506,-0.8921,-0.2759,-0.3088,0.1803
-0.606,1.401,1.165,34.9,-41.8,-28.8,0,2018,5,17,20,30,54.525,-0.9048,-0.2615,-0.2939,0.1626
-0.452,1.583,1.146,-48.6,73.4,112.4,0,2018,5,17,20,30,54.547,-0.9017,-0.2632,-0.2973,0.1709
-0.268,1.046,0.764,-97.5,138.6,209.6,0,2018,5,17,20,30,54.566,-0.8869,-0.2741,-0.3138,0.1993
-0.129,0.275,0.323,-124.9,157.3,254.7,0,2018,5,17,20,30,54.589,-0.8639,-0.2884,-0.3367,0.2387
-0.072,-0.413,-0.015,-135.7,135.8,246.7,0,2018,5,17,20,30,54.626,-0.8365,-0.301,-0.3627,0.2791
-0.06,-0.97,-0.384,-125.7,50.3,172.1,0,2018,5,17,20,30,54.649,-0.8118,-0.3078,-0.388,0.3089
0.104,-1.591,-0.697,-75.7,-43.9,57.8,0,2018,5,17,20,30,54.654,-0.7984,-0.3053,-0.4089,0.3192
