ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
-0.018,0.152,0.121,-3.1,60.6,-8.3,0,2018,5,1,22,19,19.896,-0.5652,0.3975,-0.1525,0.7065
0.056,0.449,0.186,-6.9,46.5,0.1,0,2018,5,1,22,19,19.916,-0.5697,0.3908,-0.146,0.708
0.097,0.386,0.265,-7.9,8.6,4.9,0,2018,5,1,22,19,19.92,-0.571,0.3873,-0.1431,0.7094
0.126,0.342,0.254,-10.6,-29.6,16.4,0,2018,5,1,22,19,19.959,-0.5686,0.3876,-0.1448,0.7109
0.129,0.185,0.132,-12.3,-56.5,28,0,2018,5,1,22,19,19.98,-0.5625,0.3912,-0.1502,0.7126
0.106,-0.062,0.016,-15.6,-48.1,35.7,0,2018,5,1,22,19,19.985,-0.5544,0.3956,-0.1565,0.7152
0.123,-0.129,-0.072,-18.7,-17,40.3,0,2018,5,1,22,19,20.004,-0.5469,0.3975,-0.1597,0.7192
0.083,-0.113,-0.052,-18.8,12.7,42.6,0,2018,5,1,22,19,20.022,-0.5412,0.3962,-0.1586,0.7244
0.063,0.006,-0.023,-16.3,16.4,44.2,0,2018,5,1,22,19,20.044,-0.5368,0.3932,-0.1557,0.7299
-0.026,-0.022,-0.018,-13.1,-20.3,41.9,0,2018,5,1,22,19,20.064,-0.5307,0.3928,-0.1541,0.7349
-0.045,-0.104,-0.093,-6.9,-40.6,34.9,0,2018,5,1,22,19,20.084,-0.5231,0.3962,-0.1569,0.738
-0.064,-0.162,-0.164,0.1,-45.9,27.2,0,2018,5,1,22,19,20.1,-0.5159,0.4007,-0.161,0.7397
-0.058,-0.206,-0.226,8.4,-28.7,18.1,0,2018,5,1,22,19,20.12,-0.5106,0.4053,-0.164,0.7403
-0.1,-0.167,-0.222,15.6,-9.9,10.2,0,2018,5,1,22,19,20.142,-0.508,0.4088,-0.1643,0.74
-0.111,-0.145,-0.2,19.3,8.3,1.6,0,2018,5,1,22,19,20.179,-0.5078,0.4113,-0.1624,0.7392
-0.108,-0.138,-0.189,21.7,32.3,-7.1,0,2018,5,1,22,19,20.2,-0.5101,0.4121,-0.1581,0.7381
-0.089,-0.068,-0.169,22.2,59.4,-14.2,0,2018,5,1,22,19,20.204,-0.5156,0.4104,-0.151,0.7367
-0.075,0.006,-0.193,23.7,90.8,-18,0,2018,5,1,22,19,20.222,-0.5238,0.4059,-0.1404,0.7355
-0.091,0.072,-0.157,27.2,103.6,-21.3,0,2018,5,1,22,19,20.257,-0.5338,0.3998,-0.1266,0.7342
-0.071,0.129,-0.024,24.7,112.6,-21.1,0,2018,5,1,22,19,20.278,-0.5443,0.3926,-0.1116,0.7328
-0.094,0.053,0.022,21.2,109.3,-20.4,0,2018,5,1,22,19,20.286,-0.5546,0.3848,-0.0964,0.7314
