threshold,recall,far,f1
0.05,0.9888059701492538,0.22388059701492538,0.893760539629005
0.06,0.9850746268656716,0.22014925373134328,0.8934010152284264
0.07,0.9813432835820896,0.21641791044776118,0.8930390492359932
0.08,0.9813432835820896,0.20522388059701493,0.8976109215017065
0.09,0.9813432835820896,0.20149253731343283,0.8991452991452992
0.1,0.9776119402985075,0.20149253731343283,0.8972602739726028
0.11,0.9776119402985075,0.19776119402985073,0.8987993138936535
0.12,0.9776119402985075,0.19776119402985073,0.8987993138936535
0.13,0.9701492537313433,0.19402985074626866,0.896551724137931
0.14,0.9701492537313433,0.19402985074626866,0.896551724137931
0.15,0.9701492537313433,0.19402985074626866,0.896551724137931
0.16,0.9664179104477612,0.1865671641791045,0.8977469670710572
0.17,0.9664179104477612,0.1865671641791045,0.8977469670710572
0.18,0.9664179104477612,0.1865671641791045,0.8977469670710572
0.19,0.9664179104477612,0.1865671641791045,0.8977469670710572
0.2,0.9664179104477612,0.1828358208955224,0.8993055555555556
0.21,0.9664179104477612,0.1828358208955224,0.8993055555555556
0.22,0.9664179104477612,0.1828358208955224,0.8993055555555556
0.23,0.9664179104477612,0.1828358208955224,0.8993055555555556
0.24,0.9626865671641791,0.1828358208955224,0.8973913043478261
0.25,0.9626865671641791,0.1828358208955224,0.8973913043478261
0.26,0.9626865671641791,0.1828358208955224,0.8973913043478261
0.27,0.9626865671641791,0.17537313432835822,0.900523560209424
0.28,0.9626865671641791,0.17537313432835822,0.900523560209424
0.29,0.9626865671641791,0.17537313432835822,0.900523560209424
0.3,0.9626865671641791,0.17537313432835822,0.900523560209424
0.31,0.9626865671641791,0.17164179104477612,0.9020979020979021
0.32,0.9626865671641791,0.17164179104477612,0.9020979020979021
0.33,0.9626865671641791,0.17164179104477612,0.9020979020979021
0.34,0.9589552238805971,0.17164179104477612,0.9001751313485113
0.35,0.9589552238805971,0.17164179104477612,0.9001751313485113
0.36,0.9589552238805971,0.16417910447761194,0.9033391915641477
0.37,0.9589552238805971,0.16417910447761194,0.9033391915641477
0.38,0.9552238805970149,0.16417910447761194,0.9014084507042254
0.39,0.9552238805970149,0.16044776119402984,0.9029982363315696
0.4,0.9552238805970149,0.16044776119402984,0.9029982363315696
0.41,0.9552238805970149,0.16044776119402984,0.9029982363315696
0.42,0.9552238805970149,0.16044776119402984,0.9029982363315696
0.43,0.9552238805970149,0.16044776119402984,0.9029982363315696
0.44,0.9552238805970149,0.16044776119402984,0.9029982363315696
0.45,0.9552238805970149,0.16044776119402984,0.9029982363315696
0.46,0.9552238805970149,0.16044776119402984,0.9029982363315696
0.47,0.9552238805970149,0.16044776119402984,0.9029982363315696
0.48,0.9552238805970149,0.16044776119402984,0.9029982363315696
0.49,0.9552238805970149,0.16044776119402984,0.9029982363315696
0.5,0.9552238805970149,0.16044776119402984,0.9029982363315696
0.51,0.9552238805970149,0.16044776119402984,0.9029982363315696
0.52,0.9552238805970149,0.15298507462686567,0.9061946902654867
0.53,0.9514925373134329,0.14925373134328357,0.9058614564831261
0.54,0.9514925373134329,0.14925373134328357,0.9058614564831261
0.55,0.9514925373134329,0.14925373134328357,0.9058614564831261
0.56,0.9514925373134329,0.14925373134328357,0.9058614564831261
0.57,0.9477611940298507,0.14925373134328357,0.9039145907473309
0.58,0.9477611940298507,0.14925373134328357,0.9039145907473309
0.59,0.9477611940298507,0.14925373134328357,0.9039145907473309
0.6,0.9477611940298507,0.14925373134328357,0.9039145907473309
0.61,0.9440298507462687,0.1455223880597015,0.9035714285714286
0.62,0.9328358208955224,0.1455223880597015,0.8976660682226212
0.63,0.9291044776119403,0.1417910447761194,0.8972972972972973
0.64,0.9216417910447762,0.13805970149253732,0.894927536231884
0.65,0.917910447761194,0.13432835820895522,0.8945454545454545
0.66,0.917910447761194,0.13432835820895522,0.8945454545454545
0.67,0.9104477611940298,0.13432835820895522,0.8905109489051095
0.68,0.8955223880597015,0.13432835820895522,0.8823529411764706
0.69,0.8880597014925373,0.13059701492537312,0.8798521256931608
0.7,0.8805970149253731,0.12686567164179105,0.8773234200743495
0.71,0.8731343283582089,0.11940298507462686,0.8764044943820225
0.72,0.8582089552238806,0.10820895522388059,0.872865275142315
0.73,0.8544776119402985,0.10820895522388059,0.870722433460076
0.74,0.8507462686567164,0.1044776119402985,0.8702290076335878
0.75,0.835820895522388,0.09701492537313433,0.8648648648648649
0.76,0.8171641791044776,0.08582089552238806,0.8588235294117647
0.77,0.8097014925373134,0.08208955223880597,0.8560157790927022
0.78,0.7947761194029851,0.0708955223880597,0.852
0.79,0.746268656716418,0.06343283582089553,0.8247422680412371
0.8,0.7238805970149254,0.048507462686567165,0.8168421052631579
0.81,0.6977611940298507,0.048507462686567165,0.7991452991452992
0.82,0.6380597014925373,0.03731343283582089,0.7616926503340757
0.83,0.5634328358208955,0.029850746268656716,0.7072599531615925
0.84,0.5186567164179104,0.026119402985074626,0.6714975845410628
0.85,0.48507462686567165,0.026119402985074626,0.6419753086419753
0.86,0.44402985074626866,0.018656716417910446,0.6071428571428571
0.87,0.3805970149253731,0.007462686567164179,0.5483870967741935
0.88,0.30970149253731344,0.0,0.47293447293447294
0.89,0.27611940298507465,0.0,0.4327485380116959
0.9,0.20522388059701493,0.0,0.34055727554179566
0.91,0.15671641791044777,0.0,0.2709677419354839
0.92,0.12686567164179105,0.0,0.2251655629139073
0.93,0.11940298507462686,0.0,0.21333333333333335
0.94,0.1044776119402985,0.0,0.1891891891891892
