threshold,f1,recall,far
0.05,0.8760330578512396,0.9888059701492538,0.26865671641791045
0.060000000000000005,0.8803986710963455,0.9888059701492538,0.2574626865671642
0.07,0.8844221105527639,0.9850746268656716,0.24253731343283583
0.08000000000000002,0.8859060402684564,0.9850746268656716,0.23880597014925373
0.09000000000000001,0.8859060402684564,0.9850746268656716,0.23880597014925373
0.1,0.8888888888888888,0.9850746268656716,0.23134328358208955
0.11000000000000001,0.8918918918918919,0.9850746268656716,0.22388059701492538
0.12000000000000001,0.8945578231292517,0.9813432835820896,0.2126865671641791
0.13,0.8960817717206133,0.9813432835820896,0.208955223880597
0.14,0.8960817717206133,0.9813432835820896,0.208955223880597
0.15000000000000002,0.8960817717206133,0.9813432835820896,0.208955223880597
0.16000000000000003,0.8960817717206133,0.9813432835820896,0.208955223880597
0.17000000000000004,0.8976109215017065,0.9813432835820896,0.20522388059701493
0.18000000000000005,0.8957264957264958,0.9776119402985075,0.20522388059701493
0.19,0.8957264957264958,0.9776119402985075,0.20522388059701493
0.2,0.8957264957264958,0.9776119402985075,0.20522388059701493
0.21000000000000002,0.8957264957264958,0.9776119402985075,0.20522388059701493
0.22000000000000003,0.8987993138936535,0.9776119402985075,0.19776119402985073
0.23000000000000004,0.9003436426116839,0.9776119402985075,0.19402985074626866
0.24000000000000005,0.9003436426116839,0.9776119402985075,0.19402985074626866
0.25000000000000006,0.9018932874354562,0.9776119402985075,0.19029850746268656
0.26000000000000006,0.903448275862069,0.9776119402985075,0.1865671641791045
0.27,0.9065743944636678,0.9776119402985075,0.1791044776119403
0.28,0.90625,0.9738805970149254,0.17537313432835822
0.29000000000000004,0.90625,0.9738805970149254,0.17537313432835822
0.30000000000000004,0.90625,0.9738805970149254,0.17537313432835822
0.31000000000000005,0.9078260869565218,0.9738805970149254,0.17164179104477612
0.32000000000000006,0.9078260869565218,0.9738805970149254,0.17164179104477612
0.33,0.9094076655052264,0.9738805970149254,0.16791044776119404
0.34,0.9109947643979057,0.9738805970149254,0.16417910447761194
0.35000000000000003,0.9109947643979057,0.9738805970149254,0.16417910447761194
0.36000000000000004,0.9125874125874126,0.9738805970149254,0.16044776119402984
0.37000000000000005,0.9125874125874126,0.9738805970149254,0.16044776119402984
0.38000000000000006,0.9141856392294221,0.9738805970149254,0.15671641791044777
0.39000000000000007,0.9141856392294221,0.9738805970149254,0.15671641791044777
0.4000000000000001,0.9141856392294221,0.9738805970149254,0.15671641791044777
0.4100000000000001,0.9157894736842105,0.9738805970149254,0.15298507462686567
0.42000000000000004,0.9157894736842105,0.9738805970149254,0.15298507462686567
0.43000000000000005,0.9157894736842105,0.9738805970149254,0.15298507462686567
0.44000000000000006,0.9157894736842105,0.9738805970149254,0.15298507462686567
0.45000000000000007,0.9157894736842105,0.9738805970149254,0.15298507462686567
0.4600000000000001,0.9157894736842105,0.9738805970149254,0.15298507462686567
0.4700000000000001,0.9157894736842105,0.9738805970149254,0.15298507462686567
0.4800000000000001,0.9157894736842105,0.9738805970149254,0.15298507462686567
0.49000000000000005,0.9138840070298769,0.9701492537313433,0.15298507462686567
0.5000000000000001,0.9138840070298769,0.9701492537313433,0.15298507462686567
0.5100000000000001,0.9138840070298769,0.9701492537313433,0.15298507462686567
0.5200000000000001,0.9138840070298769,0.9701492537313433,0.15298507462686567
0.5300000000000001,0.9154929577464789,0.9701492537313433,0.14925373134328357
0.5400000000000001,0.9154929577464789,0.9701492537313433,0.14925373134328357
0.5500000000000002,0.9171075837742504,0.9701492537313433,0.1455223880597015
0.5600000000000002,0.9171075837742504,0.9701492537313433,0.1455223880597015
0.5700000000000002,0.9171075837742504,0.9701492537313433,0.1455223880597015
0.5800000000000002,0.9171075837742504,0.9701492537313433,0.1455223880597015
0.5900000000000002,0.9171075837742504,0.9701492537313433,0.1455223880597015
0.6000000000000002,0.9171075837742504,0.9701492537313433,0.1455223880597015
0.6100000000000001,0.9171075837742504,0.9701492537313433,0.1455223880597015
0.6200000000000001,0.9171075837742504,0.9701492537313433,0.1455223880597015
0.6300000000000001,0.9132743362831859,0.9626865671641791,0.1455223880597015
0.6400000000000001,0.9113475177304965,0.9589552238805971,0.1455223880597015
0.6500000000000001,0.9113475177304965,0.9589552238805971,0.1455223880597015
0.6600000000000001,0.9129662522202486,0.9589552238805971,0.1417910447761194
0.6700000000000002,0.9129662522202486,0.9589552238805971,0.1417910447761194
0.6800000000000002,0.9129662522202486,0.9589552238805971,0.1417910447761194
0.6900000000000002,0.9090909090909091,0.9514925373134329,0.1417910447761194
0.7000000000000002,0.9071428571428571,0.9477611940298507,0.1417910447761194
0.7100000000000002,0.9032258064516129,0.9402985074626866,0.1417910447761194
0.7200000000000002,0.9012567324955116,0.9365671641791045,0.1417910447761194
0.7300000000000002,0.9012567324955116,0.9365671641791045,0.1417910447761194
0.7400000000000002,0.8992805755395683,0.9328358208955224,0.1417910447761194
0.7500000000000002,0.8992805755395683,0.9328358208955224,0.1417910447761194
0.7600000000000002,0.8933092224231465,0.9216417910447762,0.1417910447761194
0.7700000000000002,0.8909090909090909,0.914179104477612,0.13805970149253732
