ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
-0.261,-0.054,-0.276,-63.4,-38.4,-125.5,1023,2018,4,24,22,58,41.764,-0.1955,-0.4777,0.3784,-0.7683
-0.207,0.02,-0.306,-53.8,-30.9,-136.3,1023,2018,4,24,22,58,41.767,-0.1846,-0.4597,0.3919,-0.7751
-0.142,0.078,-0.335,-42.3,-11.5,-143.6,1023,2018,4,24,22,58,41.786,-0.1705,-0.4428,0.4045,-0.7817
-0.146,0.121,-0.355,-30.9,16.7,-145.8,1023,2018,4,24,22,58,41.809,-0.1531,-0.4275,0.4142,-0.7887
-0.157,0.19,-0.408,-22.4,61,-142.5,1023,2018,4,24,22,58,41.828,-0.1321,-0.4143,0.4187,-0.7972
-0.191,0.316,-0.494,-15.9,97.4,-132.6,1023,2018,4,24,22,58,41.866,-0.1083,-0.4033,0.4167,-0.8074
-0.161,0.603,-0.556,-14.3,113.6,-111.4,1023,2018,4,24,22,58,41.887,-0.0844,-0.3941,0.4096,-0.8183
-0.017,0.909,-0.612,-13.8,96,-76.3,1023,2018,4,24,22,58,41.892,-0.0647,-0.3868,0.4004,-0.8281
0.054,1.014,-0.592,-5.5,53.3,-35.9,1023,2018,4,24,22,58,41.909,-0.0523,-0.3822,0.3931,-0.8345
0.009,0.907,-0.504,6.5,8.9,6,1023,2018,4,24,22,58,41.931,-0.0482,-0.3817,0.3898,-0.8366
-0.091,0.816,-0.461,14.9,-29.1,51.5,1023,2018,4,24,22,58,41.95,-0.0528,-0.3853,0.3897,-0.8347
-0.11,0.748,-0.499,25.7,-42.8,90.1,1023,2018,4,24,22,58,41.974,-0.0646,-0.3928,0.3906,-0.83
-0.229,0.589,-0.482,39.3,-35.9,118.9,1023,2018,4,24,22,58,41.99,-0.0805,-0.4042,0.3895,-0.8236
-0.32,0.388,-0.43,54.5,-15.4,139.7,1023,2018,4,24,22,58,42.013,-0.0978,-0.4194,0.3845,-0.8164
-0.325,0.271,-0.339,69.6,9.4,152.4,0,2018,4,24,22,58,42.029,-0.1147,-0.4379,0.375,-0.8089
-0.342,0.176,-0.217,82.8,29.8,157.4,0,2018,4,24,22,58,42.046,-0.13,-0.4592,0.3616,-0.8008
-0.467,0.062,-0.136,95.5,48.5,159.6,0,2018,4,24,22,58,42.067,-0.1432,-0.4823,0.3451,-0.7922
-0.586,-0.026,-0.067,106.5,59.9,159.2,0,2018,4,24,22,58,42.106,-0.1544,-0.5071,0.3263,-0.7825
-0.601,-0.089,0.067,110.1,50.5,154.6,0,2018,4,24,22,58,42.129,-0.1647,-0.5325,0.3073,-0.7712
-0.519,-0.152,0.253,105.1,21.8,145.1,0,2018,4,24,22,58,42.134,-0.1758,-0.5559,0.2911,-0.7584
-0.355,-0.225,0.365,88.9,-17.7,130.5,0,2018,4,24,22,58,42.168,-0.1889,-0.5753,0.2802,-0.7447
-0.146,-0.258,0.321,66.8,-67.1,110.3,0,2018,4,24,22,58,42.19,-0.205,-0.5896,0.2762,-0.7306
0.057,-0.322,0.227,50,-112,89.7,0,2018,4,24,22,58,42.193,-0.2244,-0.5982,0.2796,-0.7165
0.215,-0.456,0.247,41.3,-130.1,68.6,0,2018,4,24,22,58,42.229,-0.245,-0.6026,0.2886,-0.7024
0.331,-0.607,0.376,32.6,-116.4,46.4,0,2018,4,24,22,58,42.229,-0.2631,-0.6045,0.2995,-0.6896
0.405,-0.68,0.437,21.6,-89.2,27.9,0,2018,4,24,22,58,42.251,-0.2768,-0.6048,0.3091,-0.6796
0.441,-0.727,0.444,11.7,-56.5,12.2,0,2018,4,24,22,58,42.288,-0.2858,-0.6042,0.3164,-0.673
0.412,-0.683,0.448,2.7,-27.6,-0.5,0,2018,4,24,22,58,42.288,-0.2903,-0.6033,0.3209,-0.6698
0.324,-0.683,0.466,-7.1,-2.6,-14.2,1023,2018,4,24,22,58,42.311,-0.291,-0.6019,0.3232,-0.6696
0.175,-0.606,0.462,-18.6,7.8,-30.6,1023,2018,4,24,22,58,42.349,-0.2887,-0.5993,0.3244,-0.6724
-0.064,-0.534,0.445,-30.3,3.3,-48.6,1023,2018,4,24,22,58,42.369,-0.2847,-0.5944,0.3266,-0.6773
-0.299,-0.479,0.415,-43.6,-6,-68.8,1023,2018,4,24,22,58,42.373,-0.2799,-0.5865,0.3311,-0.684
-0.435,-0.43,0.379,-57.5,-12.2,-89.8,1023,2018,4,24,22,58,42.409,-0.2743,-0.5752,0.3379,-0.6925
-0.445,-0.322,0.276,-70.8,-17.1,-112,1023,2018,4,24,22,58,42.432,-0.2673,-0.5605,0.3467,-0.7028
-0.498,-0.226,0.149,-80.3,-23.3,-132.3,1023,2018,4,24,22,58,42.437,-0.2585,-0.5423,0.3577,-0.7148
-0.674,-0.159,0.031,-87,-27.5,-147.3,1023,2018,4,24,22,58,42.456,-0.2484,-0.5216,0.3704,-0.7272
-0.782,-0.095,-0.073,-93.1,-26.2,-156.2,1023,2018,4,24,22,58,42.492,-0.2374,-0.4992,0.3838,-0.7396
-0.755,-0.003,-0.166,-97.7,-20.6,-161,1023,2018,4,24,22,58,42.514,-0.2252,-0.475,0.3965,-0.7525
-0.654,0.08,-0.212,-99.6,-14.4,-164.1,1023,2018,4,24,22,58,42.519,-0.212,-0.4498,0.4081,-0.7655
-0.543,0.171,-0.229,-101.7,-8.8,-167.7,1023,2018,4,24,22,58,42.533,-0.1977,-0.4238,0.4187,-0.7783
-0.443,0.279,-0.298,-103.5,-0.1,-170,1023,2018,4,24,22,58,42.55,-0.1825,-0.397,0.4281,-0.791
-0.33,0.459,-0.425,-100.9,2.6,-169.7,1023,2018,4,24,22,58,42.574,-0.1664,-0.3699,0.436,-0.8032
-0.25,0.619,-0.457,-96.3,1.4,-160.6,1023,2018,4,24,22,58,42.591,-0.1505,-0.3433,0.4434,-0.814
-0.12,0.919,-0.531,-92.8,-11.4,-138.6,1023,2018,4,24,22,58,42.614,-0.1365,-0.318,0.4502,-0.823
-0.091,0.929,-0.538,-85.1,-35.6,-110,1023,2018,4,24,22,58,42.633,-0.127,-0.2949,0.4583,-0.8287
-0.044,0.975,-0.533,-82.9,-55.1,-73,0,2018,4,24,22,58,42.655,-0.1227,-0.2744,0.4676,-0.8312
-0.06,0.974,-0.531,-79.3,-68.5,-28,0,2018,4,24,22,58,42.673,-0.1252,-0.2571,0.4774,-0.8308
-0.133,0.954,-0.493,-76.7,-69.5,16.9,0,2018,4,24,22,58,42.695,-0.1341,-0.244,0.4858,-0.8284
-0.234,0.894,-0.494,-77.7,-67.6,59.7,0,2018,4,24,22,58,42.733,-0.1493,-0.2345,0.4923,-0.8247
-0.376,0.844,-0.505,-79.6,-67.7,97.9,0,2018,4,24,22,58,42.755,-0.1703,-0.2283,0.4964,-0.8199
-0.531,0.746,-0.532,-79.3,-84.6,129.2,0,2018,4,24,22,58,42.76,-0.1966,-0.2245,0.5001,-0.8128
-0.69,0.66,-0.535,-77.2,-118.5,157.4,0,2018,4,24,22,58,42.776,-0.2277,-0.2224,0.5058,-0.8017
-0.776,0.619,-0.517,-77.1,-171.4,183.4,0,2018,4,24,22,58,42.794,-0.264,-0.2208,0.5157,-0.7845
-0.778,0.539,-0.545,-78.4,-248.8,202.7,0,2018,4,24,22,58,42.817,-0.3053,-0.2176,0.5328,-0.7585
