time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z,droll,dpitch,dyaw,ax,ay,az,heart
2018,5,11,13,55,16.316,-0.0139,-0.4541,-0.2995,0.8389,-0.8,0,0.8,0.007,0.019,0.003,0
2018,5,11,13,55,16.336,-0.014,-0.4541,-0.2994,0.8389,-0.9,0.1,0.8,0.001,0.017,0.001,0
2018,5,11,13,55,16.34,-0.014,-0.4541,-0.2995,0.8389,-0.7,0.1,0.7,0.006,0.014,0.002,0
2018,5,11,13,55,16.378,-0.0141,-0.454,-0.2997,0.8389,-0.5,0.2,0.7,0.004,0.015,0.003,0
2018,5,11,13,55,16.397,-0.0141,-0.454,-0.2996,0.8389,-0.5,0.1,0.7,0.005,0.016,0.007,0
2018,5,11,13,55,16.4,-0.0142,-0.4539,-0.2994,0.839,-0.6,0.3,0.9,0.003,0.019,0.001,0
2018,5,11,13,55,16.436,-0.0142,-0.4539,-0.2994,0.839,-0.5,0.4,1,0.006,0.018,-0.001,0
2018,5,11,13,55,16.456,-0.0142,-0.4539,-0.2995,0.839,-0.2,0.2,1.1,0.009,0.023,-0.001,0
2018,5,11,13,55,16.46,-0.0142,-0.4538,-0.2994,0.8391,-0.6,0.2,1,0.006,0.022,0.002,0
2018,5,11,13,55,16.499,-0.0143,-0.4538,-0.2993,0.8391,-1,0,1,0.009,0.02,0.002,0
2018,5,11,13,55,16.52,-0.0143,-0.4538,-0.2993,0.8391,-0.5,0,1,0.005,0.02,0,0
2018,5,11,13,55,16.521,-0.0143,-0.4538,-0.2992,0.8391,-0.3,0.4,0.7,0.006,0.018,-0.002,0
2018,5,11,13,55,16.557,-0.0143,-0.4538,-0.2994,0.8391,-0.8,0.2,0.7,0.005,0.014,0.002,0
2018,5,11,13,55,16.577,-0.0144,-0.4538,-0.2994,0.8391,-1,0.3,0.6,0.003,0.01,-0.005,0
2018,5,11,13,55,16.581,-0.0145,-0.4537,-0.2994,0.8391,-0.6,0.1,0.5,0,0.014,0,0
2018,5,11,13,55,16.615,-0.0145,-0.4538,-0.2993,0.8392,-0.4,-0.1,1,0.001,0.017,0.003,0
2018,5,11,13,55,16.635,-0.0145,-0.4537,-0.2994,0.8391,-0.3,0.1,1,0.006,0.019,0.001,1023
2018,5,11,13,55,16.639,-0.0145,-0.4538,-0.2992,0.8392,-0.5,0.1,1.1,0.008,0.02,-0.003,1023
2018,5,11,13,55,16.675,-0.0145,-0.4538,-0.2993,0.8391,-0.4,0.2,1,0.007,0.022,0.001,1023
2018,5,11,13,55,16.694,-0.0145,-0.4538,-0.2994,0.8391,-0.6,0.4,0.9,0.009,0.022,0.001,1023
2018,5,11,13,55,16.702,-0.0145,-0.4537,-0.2994,0.8391,-0.7,0.4,1,0.007,0.021,0.002,1023
2018,5,11,13,55,16.723,-0.0146,-0.4537,-0.2992,0.8392,-0.6,0.4,1,0.003,0.021,0.002,1023
2018,5,11,13,55,16.743,-0.0146,-0.4536,-0.2993,0.8392,-0.6,0.4,1.1,0.005,0.016,0.001,1023
2018,5,11,13,55,16.782,-0.0147,-0.4535,-0.2991,0.8393,-0.9,0.4,1.1,0.001,0.018,0.005,1023
2018,5,11,13,55,16.802,-0.0147,-0.4534,-0.2992,0.8394,-1,0.1,1.1,0,0.017,0,1023
2018,5,11,13,55,16.807,-0.0147,-0.4534,-0.2991,0.8394,-0.4,0.2,0.9,0.002,0.019,-0.001,1023
2018,5,11,13,55,16.826,-0.0147,-0.4533,-0.2991,0.8394,-0.5,0.6,1,0.008,0.017,0.002,1023
2018,5,11,13,55,16.866,-0.0147,-0.4533,-0.2992,0.8394,-0.9,0.3,1,0.006,0.016,0.003,1023
2018,5,11,13,55,16.871,-0.0147,-0.4532,-0.2993,0.8394,-0.7,0.2,0.9,0.008,0.012,0.003,1023
