time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z,droll,dpitch,dyaw,ax,ay,az,heart
2018,5,11,14,13,8.205,0.8352,-0.1952,-0.4472,0.2534,-0.4,-0.6,0.8,0.021,0,0.004,1023
2018,5,11,14,13,8.242,0.8351,-0.195,-0.4473,0.2535,-0.2,0.2,1,0.018,0.001,0.001,1023
2018,5,11,14,13,8.263,0.8351,-0.1947,-0.4474,0.2537,-0.1,0.7,1.1,0.016,0.003,0.006,1023
2018,5,11,14,13,8.267,0.835,-0.1946,-0.4475,0.2539,0,0.9,1.3,0.012,0.002,0.001,1023
2018,5,11,14,13,8.286,0.8349,-0.1945,-0.4476,0.2541,0,0.7,1.3,0.015,0.003,-0.002,0
2018,5,11,14,13,8.309,0.8348,-0.1943,-0.4478,0.2543,0,0.4,1.1,0.016,0.005,-0.008,0
2018,5,11,14,13,8.328,0.8348,-0.1943,-0.4478,0.2545,-0.2,-0.1,1.1,0.019,0.003,-0.006,0
2018,5,11,14,13,8.347,0.8348,-0.1943,-0.4477,0.2546,-0.4,-0.7,0.8,0.015,0.003,0,0
2018,5,11,14,13,8.386,0.8348,-0.1943,-0.4475,0.2548,-0.6,-1.1,0.8,0.015,0.007,0.003,0
2018,5,11,14,13,8.405,0.8349,-0.1942,-0.4474,0.2549,-0.4,-0.9,0.8,0.02,0.001,0.001,0
2018,5,11,14,13,8.409,0.8349,-0.1939,-0.4474,0.255,-0.4,-0.7,1,0.014,0.006,0,0
2018,5,11,14,13,8.448,0.8349,-0.1939,-0.4474,0.2552,-0.7,-0.4,0.8,0.016,0.003,0.001,0
2018,5,11,14,13,8.452,0.8348,-0.1939,-0.4473,0.2553,-0.7,-0.2,1,0.019,0,0.007,0
2018,5,11,14,13,8.47,0.8348,-0.1939,-0.4473,0.2555,-0.6,0.1,1,0.021,-0.003,0.001,0
2018,5,11,14,13,8.487,0.8347,-0.1938,-0.4474,0.2557,-0.3,0.3,1.1,0.016,0,0.001,0
2018,5,11,14,13,8.525,0.8346,-0.1937,-0.4475,0.2559,-0.5,0.4,1.2,0.017,0.003,0.003,0
2018,5,11,14,13,8.546,0.8345,-0.1936,-0.4476,0.256,-0.5,0.7,1.2,0.018,0.003,0.002,0
2018,5,11,14,13,8.55,0.8345,-0.1934,-0.4478,0.2561,-0.2,0.9,1.3,0.014,0.003,0.001,0
2018,5,11,14,13,8.571,0.8344,-0.1932,-0.4479,0.2563,-0.1,0.6,1.3,0.014,0.002,0.001,0
2018,5,11,14,13,8.592,0.8343,-0.193,-0.448,0.2565,-0.4,0.8,1.3,0.013,0.003,-0.001,0
2018,5,11,14,13,8.612,0.8342,-0.1929,-0.4482,0.2566,-0.2,0.3,1.1,0.016,0.002,0.004,0
2018,5,11,14,13,8.631,0.8342,-0.1928,-0.4483,0.2567,-0.6,0.1,1.1,0.012,0.003,0,0
2018,5,11,14,13,8.652,0.8341,-0.1929,-0.4482,0.2569,-0.7,0.1,1.1,0.018,0.004,0.003,0
2018,5,11,14,13,8.668,0.834,-0.1928,-0.4483,0.257,-0.7,0.3,1.1,0.017,0.002,0,0
2018,5,11,14,13,8.688,0.834,-0.1928,-0.4483,0.2571,-0.7,0.3,1,0.018,0.004,0.003,0
2018,5,11,14,13,8.708,0.8339,-0.1929,-0.4484,0.2573,-0.6,0.4,1,0.016,0,0.001,0
2018,5,11,14,13,8.743,0.8338,-0.1929,-0.4484,0.2575,-0.6,0.3,1,0.017,0.004,0.001,0
2018,5,11,14,13,8.762,0.8338,-0.1929,-0.4484,0.2576,-0.5,0.5,1.1,0.018,0.001,0,0
2018,5,11,14,13,8.767,0.8337,-0.1927,-0.4486,0.2577,-0.6,0.6,0.9,0.017,0.002,0.001,0
2018,5,11,14,13,8.804,0.8336,-0.1926,-0.4488,0.2579,-0.6,0.8,1,0.017,0.001,0.005,0
2018,5,11,14,13,8.824,0.8334,-0.1924,-0.449,0.258,-0.8,0.9,1,0.015,0.003,0.006,0
2018,5,11,14,13,8.831,0.8333,-0.1925,-0.4491,0.2583,-0.7,1.2,1,0.015,0.006,0,1023
2018,5,11,14,13,8.852,0.8331,-0.1924,-0.4493,0.2584,-0.9,1.3,1,0.011,0.008,0,1023
2018,5,11,14,13,8.874,0.833,-0.1921,-0.4497,0.2585,-0.9,1.1,1,0.013,0.005,-0.001,1023
2018,5,11,14,13,8.892,0.8329,-0.1921,-0.4499,0.2587,-1,0.3,0.9,0.014,0,-0.001,1023
2018,5,11,14,13,8.91,0.8328,-0.1922,-0.4499,0.2588,-1.2,-0.1,0.9,0.017,-0.003,0,1023
2018,5,11,14,13,8.93,0.8327,-0.1923,-0.4499,0.259,-0.8,-0.4,0.6,0.017,0.002,0,1023
2018,5,11,14,13,8.952,0.8327,-0.1923,-0.4498,0.2591,-0.7,-1,0.8,0.016,0.001,0,1023
2018,5,11,14,13,8.972,0.8327,-0.1924,-0.4497,0.2592,-0.4,-0.6,0.9,0.02,0.002,0.002,1023
2018,5,11,14,13,8.991,0.8327,-0.1925,-0.4496,0.2594,-0.1,0,1.5,0.02,-0.002,0.006,1023
2018,5,11,14,13,9.03,0.8327,-0.1921,-0.4497,0.2595,0.1,0.6,1.6,0.02,0.002,0.011,1023
2018,5,11,14,13,9.05,0.8326,-0.1917,-0.45,0.2596,0.1,1.3,1.9,0.015,0,0.002,0
2018,5,11,14,13,9.054,0.8325,-0.1914,-0.4501,0.2598,0.3,1.5,1.9,0.01,0.003,0.003,0
2018,5,11,14,13,9.074,0.8324,-0.1911,-0.4504,0.2599,0.4,1.4,1.9,0.012,0.001,0.003,0
2018,5,11,14,13,9.094,0.8323,-0.1908,-0.4506,0.2601,0.6,0.9,1.6,0.013,0.001,-0.001,0
2018,5,11,14,13,9.114,0.8323,-0.1906,-0.4507,0.2603,0.4,0.3,1.3,0.013,0.002,-0.001,0
2018,5,11,14,13,9.152,0.8322,-0.1902,-0.4508,0.2604,0.2,0,1.3,0.016,0.008,0,0
2018,5,11,14,13,9.156,0.8322,-0.1901,-0.4508,0.2606,-0.2,-0.5,1.1,0.018,0.006,0,0
2018,5,11,14,13,9.172,0.8323,-0.1901,-0.4506,0.2607,-0.5,-0.6,0.8,0.019,0.006,0.003,0
2018,5,11,14,13,9.211,0.8322,-0.19,-0.4506,0.2609,-0.7,-0.6,0.6,0.018,0.005,0,0
2018,5,11,14,13,9.23,0.8322,-0.1899,-0.4506,0.261,-1.1,-0.3,0.7,0.017,0.006,0.004,0
2018,5,11,14,13,9.235,0.8322,-0.1898,-0.4507,0.2611,-1.2,0,0.7,0.021,0,0,0
2018,5,11,14,13,9.254,0.8321,-0.1899,-0.4507,0.2613,-1.1,0.3,1,0.02,0,0.002,0
2018,5,11,14,13,9.275,0.832,-0.19,-0.4507,0.2615,-0.8,0.7,1.1,0.018,0.002,0.002,0
2018,5,11,14,13,9.295,0.8319,-0.1898,-0.451,0.2616,-0.8,1.2,1.3,0.018,0.004,0.003,0
2018,5,11,14,13,9.315,0.8317,-0.1897,-0.4512,0.2617,-0.7,1.2,1.3,0.018,0.002,0.004,0
2018,5,11,14,13,9.334,0.8316,-0.1895,-0.4514,0.2618,-0.5,1.5,1.2,0.016,0.001,0.005,0
2018,5,11,14,13,9.374,0.8314,-0.1893,-0.4518,0.262,-0.4,1.2,1.1,0.013,0.006,0.001,0
2018,5,11,14,13,9.378,0.8313,-0.1892,-0.452,0.2621,-0.6,1.2,1.2,0.014,0.001,0.001,0
2018,5,11,14,13,9.393,0.8311,-0.189,-0.4523,0.2622,-0.6,0.8,1,0.014,0,-0.003,0
2018,5,11,14,13,9.413,0.831,-0.1887,-0.4525,0.2624,-0.6,0.5,1,0.013,0.002,0,0
2018,5,11,14,13,9.433,0.8309,-0.1887,-0.4526,0.2625,-0.8,0,0.8,0.015,0.002,0,0
2018,5,11,14,13,9.471,0.8309,-0.1886,-0.4527,0.2627,-0.6,0,0.6,0.017,0.001,-0.001,0
2018,5,11,14,13,9.492,0.8308,-0.1886,-0.4527,0.2629,-0.5,0.2,0.6,0.019,0.002,-0.002,0
2018,5,11,14,13,9.496,0.8307,-0.1888,-0.4526,0.2631,-0.6,0.1,0.7,0.018,0.002,-0.005,0
2018,5,11,14,13,9.515,0.8306,-0.1887,-0.4527,0.2633,-0.5,0.4,0.7,0.017,0.002,0,0
2018,5,11,14,13,9.535,0.8305,-0.1886,-0.4528,0.2635,-0.6,0.6,0.7,0.017,0.005,0.001,0
2018,5,11,14,13,9.574,0.8304,-0.1886,-0.4529,0.2637,-0.7,1,0.8,0.019,0.002,0,0
