ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
0.006,0.011,-0.006,0,0,0,0,2018,5,1,18,50,40.654,-0.8342,0.4161,0.3587,-0.0458
0.006,0.014,-0.008,0,0,0,0,2018,5,1,18,50,40.668,-0.8343,0.416,0.3587,-0.0457
0.012,0.013,-0.007,0,0,0,0,2018,5,1,18,50,40.707,-0.8344,0.4158,0.3587,-0.0456
0.007,0.013,0.001,0,0,0,0,2018,5,1,18,50,40.726,-0.8345,0.4156,0.3586,-0.0456
0.006,0.007,-0.002,-0.3,-0.5,0,0,2018,5,1,18,50,40.731,-0.8345,0.4156,0.3586,-0.0455
0.005,0.003,-0.01,0,0,0,0,2018,5,1,18,50,40.747,-0.8345,0.4156,0.3586,-0.0455
0.006,0.009,0.002,0,0,0,0,2018,5,1,18,50,40.767,-0.8346,0.4154,0.3586,-0.0454
0.006,0.007,-0.003,0,0,0,0,2018,5,1,18,50,40.789,-0.8347,0.4153,0.3586,-0.0454
0.007,0.003,-0.002,-0.2,0.7,-0.4,0,2018,5,1,18,50,40.807,-0.8348,0.4152,0.3585,-0.0454
0.011,0.012,-0.004,-0.3,0.6,-0.2,0,2018,5,1,18,50,40.828,-0.8348,0.4153,0.3584,-0.0454
0.012,0.017,-0.006,0,0,0,0,2018,5,1,18,50,40.848,-0.8349,0.4151,0.3584,-0.0454
0.01,0.012,-0.012,0,-0.8,0,0,2018,5,1,18,50,40.867,-0.8348,0.4153,0.3584,-0.0453
0.002,0.013,-0.006,-0.1,-0.6,0.1,0,2018,5,1,18,50,40.888,-0.8347,0.4155,0.3584,-0.0452
0.004,0.009,-0.009,0,0,0,0,2018,5,1,18,50,40.909,-0.8346,0.4156,0.3584,-0.0452
0.004,0.007,-0.002,0,0,0,0,2018,5,1,18,50,40.925,-0.8347,0.4155,0.3584,-0.0451
0.004,0.002,-0.003,0,0,0,0,2018,5,1,18,50,40.964,-0.8347,0.4154,0.3584,-0.0451
0.006,0.008,-0.012,0,0,0,0,2018,5,1,18,50,40.984,-0.8347,0.4156,0.3583,-0.0451
0.007,0.009,-0.007,-0.3,0.7,-0.2,1023,2018,5,1,18,50,40.989,-0.8347,0.4157,0.3582,-0.0451
0.008,0.013,-0.004,-0.1,0.7,0,1023,2018,5,1,18,50,41.009,-0.8346,0.4159,0.3581,-0.0452
0.01,0.012,-0.002,-0.1,0.6,0,1023,2018,5,1,18,50,41.026,-0.8347,0.4158,0.358,-0.0451
0.006,0.008,-0.001,0,0,0,1023,2018,5,1,18,50,41.067,-0.8348,0.4156,0.358,-0.0451
0.006,0.005,0.001,0,0,0,1023,2018,5,1,18,50,41.088,-0.8349,0.4155,0.358,-0.045
0.004,0.005,-0.006,0,0,0,1023,2018,5,1,18,50,41.093,-0.835,0.4153,0.358,-0.045
0.009,0.012,-0.001,0,0,0,1023,2018,5,1,18,50,41.11,-0.8351,0.4152,0.3579,-0.0449
0.009,0.012,-0.003,0,0,0,1023,2018,5,1,18,50,41.132,-0.8351,0.4151,0.3579,-0.0449
