ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
0.001,-0.003,-0.011,2.6,-0.4,0.8,0,2018,5,1,18,49,41.322,-0.1368,-0.5406,0.2308,-0.7973
0.006,0.006,-0.001,3.1,0,0.6,0,2018,5,1,18,49,41.342,-0.1368,-0.5411,0.2309,-0.7969
0.005,0.005,0.002,2.9,-0.4,0.5,0,2018,5,1,18,49,41.357,-0.1367,-0.5415,0.2309,-0.7966
0.007,0.005,0.003,2.6,-0.8,0.4,0,2018,5,1,18,49,41.377,-0.1367,-0.5419,0.2311,-0.7963
0.01,0.003,0.007,2.3,-0.7,0.7,0,2018,5,1,18,49,41.397,-0.1368,-0.5422,0.2312,-0.7961
0.01,0.007,0.009,1.8,-1.3,1.4,0,2018,5,1,18,49,41.432,-0.1371,-0.5423,0.2311,-0.7959
0.008,0.003,0.005,1.3,-2.6,1.1,0,2018,5,1,18,49,41.452,-0.1375,-0.5425,0.2313,-0.7957
0.008,-0.002,0.001,1,-2.7,0.9,0,2018,5,1,18,49,41.456,-0.1378,-0.5426,0.2316,-0.7955
0.005,-0.007,0.003,0.9,-1.5,1,0,2018,5,1,18,49,41.474,-0.1382,-0.5426,0.2319,-0.7953
0.006,-0.001,0.005,1,-0.2,0.7,0,2018,5,1,18,49,41.493,-0.1384,-0.5427,0.2319,-0.7952
0.001,-0.001,0.005,1,-0.4,0.6,0,2018,5,1,18,49,41.532,-0.1386,-0.5428,0.2319,-0.7951
0.004,-0.003,0.007,0.7,-0.7,0.2,0,2018,5,1,18,49,41.553,-0.1386,-0.5429,0.232,-0.795
0,-0.001,0.001,0.6,-0.9,0.2,0,2018,5,1,18,49,41.558,-0.1388,-0.5429,0.2321,-0.795
0.004,0,0.007,0,-0.7,0,1023,2018,5,1,18,49,41.577,-0.1389,-0.5429,0.2323,-0.7949
0.008,-0.001,0.003,0,-1,-0.2,1023,2018,5,1,18,49,41.597,-0.1391,-0.5428,0.2324,-0.7949
0.005,0,0.001,0.1,-1,-0.5,1023,2018,5,1,18,49,41.636,-0.1392,-0.5427,0.2326,-0.7949
0.006,0.003,-0.002,0.1,-0.7,-0.6,1023,2018,5,1,18,49,41.656,-0.1392,-0.5426,0.2328,-0.7949
0.005,0,-0.003,0,0,0,1023,2018,5,1,18,49,41.66,-0.1393,-0.5426,0.2329,-0.7948
0.006,0.003,0.001,0,0,0,1023,2018,5,1,18,49,41.679,-0.1393,-0.5426,0.2329,-0.7948
0.004,0,0.001,0.6,-0.5,0.4,1023,2018,5,1,18,49,41.717,-0.1394,-0.5426,0.2329,-0.7948
0.006,-0.003,0,0.6,-0.2,0.4,1023,2018,5,1,18,49,41.737,-0.1394,-0.5427,0.233,-0.7947
0.006,-0.005,0,0.6,0.6,0.3,1023,2018,5,1,18,49,41.741,-0.1394,-0.5427,0.233,-0.7947
0.008,-0.004,0,0.4,1.7,0,1023,2018,5,1,18,49,41.757,-0.1392,-0.5428,0.2329,-0.7947
0.012,-0.002,0.003,0.2,1.5,0,1023,2018,5,1,18,49,41.779,-0.1391,-0.5428,0.2327,-0.7948
0.011,0,0.003,0,0.7,0,1023,2018,5,1,18,49,41.8,-0.139,-0.5427,0.2325,-0.7949
0.012,-0.002,0.004,-0.7,0.6,0.1,1023,2018,5,1,18,49,41.818,-0.1389,-0.5426,0.2325,-0.795
