threshold,recall,far,f1
0.05,0.9888059701492538,0.22014925373134328,0.8952702702702703
0.06,0.9813432835820896,0.22014925373134328,0.8915254237288136
0.07,0.9813432835820896,0.208955223880597,0.8960817717206133
0.08,0.9813432835820896,0.208955223880597,0.8960817717206133
0.09,0.9813432835820896,0.208955223880597,0.8960817717206133
0.1,0.9813432835820896,0.20522388059701493,0.8976109215017065
0.11,0.9813432835820896,0.20522388059701493,0.8976109215017065
0.12,0.9813432835820896,0.20522388059701493,0.8976109215017065
0.13,0.9813432835820896,0.20149253731343283,0.8991452991452992
0.14,0.9813432835820896,0.20149253731343283,0.8991452991452992
0.15,0.9813432835820896,0.20149253731343283,0.8991452991452992
0.16,0.9813432835820896,0.20149253731343283,0.8991452991452992
0.17,0.9813432835820896,0.19776119402985073,0.9006849315068494
0.18,0.9813432835820896,0.19776119402985073,0.9006849315068494
0.19,0.9813432835820896,0.19776119402985073,0.9006849315068494
0.2,0.9813432835820896,0.19776119402985073,0.9006849315068494
0.21,0.9776119402985075,0.19402985074626866,0.9003436426116839
0.22,0.9776119402985075,0.1865671641791045,0.903448275862069
0.23,0.9776119402985075,0.1865671641791045,0.903448275862069
0.24,0.9776119402985075,0.1828358208955224,0.9050086355785838
0.25,0.9738805970149254,0.1828358208955224,0.903114186851211
0.26,0.9738805970149254,0.1828358208955224,0.903114186851211
0.27,0.9738805970149254,0.1828358208955224,0.903114186851211
0.28,0.9738805970149254,0.1791044776119403,0.9046793760831889
0.29,0.9738805970149254,0.1791044776119403,0.9046793760831889
0.3,0.9738805970149254,0.1791044776119403,0.9046793760831889
0.31,0.9738805970149254,0.1791044776119403,0.9046793760831889
0.32,0.9738805970149254,0.1791044776119403,0.9046793760831889
0.33,0.9738805970149254,0.1791044776119403,0.9046793760831889
0.34,0.9701492537313433,0.17537313432835822,0.9043478260869565
0.35,0.9701492537313433,0.17537313432835822,0.9043478260869565
0.36,0.9664179104477612,0.17537313432835822,0.9024390243902439
0.37,0.9664179104477612,0.17537313432835822,0.9024390243902439
0.38,0.9664179104477612,0.17537313432835822,0.9024390243902439
0.39,0.9664179104477612,0.17164179104477612,0.9040139616055847
0.4,0.9626865671641791,0.17164179104477612,0.9020979020979021
0.41,0.9626865671641791,0.17164179104477612,0.9020979020979021
0.42,0.9626865671641791,0.17164179104477612,0.9020979020979021
0.43,0.9589552238805971,0.17164179104477612,0.9001751313485113
0.44,0.9589552238805971,0.16791044776119404,0.9017543859649123
0.45,0.9589552238805971,0.16791044776119404,0.9017543859649123
0.46,0.9589552238805971,0.16791044776119404,0.9017543859649123
0.47,0.9589552238805971,0.16417910447761194,0.9033391915641477
0.48,0.9552238805970149,0.16044776119402984,0.9029982363315696
0.49,0.9552238805970149,0.16044776119402984,0.9029982363315696
0.5,0.9552238805970149,0.15671641791044777,0.9045936395759717
0.51,0.9514925373134329,0.15671641791044777,0.9026548672566371
0.52,0.9477611940298507,0.15671641791044777,0.900709219858156
0.53,0.9440298507462687,0.15671641791044777,0.8987566607460036
0.54,0.9440298507462687,0.15671641791044777,0.8987566607460036
0.55,0.9402985074626866,0.15298507462686567,0.8983957219251337
0.56,0.9365671641791045,0.15298507462686567,0.8964285714285715
0.57,0.9365671641791045,0.14925373134328357,0.8980322003577818
0.58,0.9328358208955224,0.14925373134328357,0.8960573476702509
0.59,0.9291044776119403,0.14925373134328357,0.8940754039497307
0.6,0.9291044776119403,0.14925373134328357,0.8940754039497307
0.61,0.9291044776119403,0.14925373134328357,0.8940754039497307
0.62,0.9253731343283582,0.14925373134328357,0.8920863309352518
0.63,0.914179104477612,0.14925373134328357,0.8860759493670886
0.64,0.914179104477612,0.1455223880597015,0.8876811594202898
0.65,0.914179104477612,0.1417910447761194,0.8892921960072595
0.66,0.9104477611940298,0.1417910447761194,0.8872727272727273
0.67,0.9104477611940298,0.1417910447761194,0.8872727272727273
0.68,0.9029850746268657,0.1417910447761194,0.8832116788321168
0.69,0.8917910447761194,0.13805970149253732,0.8786764705882353
0.7,0.8880597014925373,0.13059701492537312,0.8798521256931608
0.71,0.8805970149253731,0.13059701492537312,0.87569573283859
0.72,0.8768656716417911,0.12686567164179105,0.8752327746741154
0.73,0.8582089552238806,0.12686567164179105,0.8646616541353384
0.74,0.8507462686567164,0.12686567164179105,0.8603773584905661
0.75,0.8470149253731343,0.12686567164179105,0.8582230623818525
0.76,0.8432835820895522,0.12313432835820895,0.857685009487666
0.77,0.8432835820895522,0.11940298507462686,0.8593155893536122
0.78,0.835820895522388,0.10820895522388059,0.8598848368522073
0.79,0.832089552238806,0.1044776119402985,0.859344894026975
0.8,0.8246268656716418,0.1044776119402985,0.8549323017408124
0.81,0.8134328358208955,0.10074626865671642,0.8499025341130604
0.82,0.8097014925373134,0.10074626865671642,0.84765625
0.83,0.7985074626865671,0.09701492537313433,0.84251968503937
0.84,0.7873134328358209,0.08582089552238806,0.8406374501992032
0.85,0.7723880597014925,0.08208955223880597,0.8329979879275654
0.86,0.75,0.08208955223880597,0.8187372708757638
0.87,0.7313432835820896,0.07835820895522388,0.8082474226804124
0.88,0.7126865671641791,0.06343283582089553,0.8025210084033614
0.89,0.7052238805970149,0.05223880597014925,0.802547770700637
0.9,0.6791044776119403,0.048507462686567165,0.7861771058315334
0.91,0.6417910447761194,0.041044776119402986,0.7627494456762749
0.92,0.6268656716417911,0.03731343283582089,0.7533632286995515
0.93,0.6119402985074627,0.033582089552238806,0.7437641723356009
0.94,0.5671641791044776,0.026119402985074626,0.711943793911007
