ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
0.434,0.612,0.264,41.8,-74.6,173.5,0,2018,5,16,18,58,34.52,0.8269,-0.4738,0.2719,-0.1329
0.447,0.399,0.426,31.7,-86.7,171.1,0,2018,5,16,18,58,34.538,0.8174,-0.4944,0.2541,-0.1509
0.502,0.276,0.525,19.1,-84.8,163,0,2018,5,16,18,58,34.547,0.8061,-0.5146,0.2382,-0.1688
0.555,0.262,0.547,6.4,-75,152.8,0,2018,5,16,18,58,34.587,0.7942,-0.5327,0.2247,-0.1866
0.578,0.147,0.542,-7.7,-75.7,141.3,0,2018,5,16,18,58,34.607,0.7822,-0.5484,0.2133,-0.2044
0.546,0.075,0.401,-29.3,-114,122.2,0,2018,5,16,18,58,34.611,0.7673,-0.5653,0.2066,-0.2208
0.551,-0.121,0.118,-49.9,-161.4,102.5,0,2018,5,16,18,58,34.627,0.7471,-0.5865,0.2065,-0.2347
0.521,-0.783,-0.062,-65.2,-162,75.3,0,2018,5,16,18,58,34.649,0.7237,-0.6087,0.2118,-0.2464
0.453,-0.854,-0.08,-69.1,-131.3,40.7,0,2018,5,16,18,58,34.669,0.7027,-0.6262,0.2206,-0.2555
0.437,-0.842,-0.09,-65.6,-108.9,2.5,1023,2018,5,16,18,58,34.689,0.686,-0.6383,0.2318,-0.2609
0.385,-0.922,-0.275,-60.1,-111.3,-43.6,1023,2018,5,16,18,58,34.709,0.6721,-0.6474,0.2466,-0.261
0.377,-0.863,-0.503,-38.5,-83,-84.5,1023,2018,5,16,18,58,34.73,0.6613,-0.654,0.2646,-0.2545
0.362,-0.581,-0.514,-4.1,-19.9,-111.4,1023,2018,5,16,18,58,34.751,0.6589,-0.6541,0.2805,-0.2432
0.359,-0.344,-0.442,25.5,18.6,-134.6,1023,2018,5,16,18,58,34.769,0.6647,-0.6482,0.2932,-0.2277
0.328,-0.157,-0.243,41.7,28.3,-150.4,1023,2018,5,16,18,58,34.791,0.6747,-0.6391,0.3042,-0.2086
0.282,-0.065,-0.082,46.4,22.9,-162.8,1023,2018,5,16,18,58,34.813,0.6852,-0.6292,0.3155,-0.1867
0.248,0.145,0.022,43.2,6.5,-169.4,1023,2018,5,16,18,58,34.831,0.6945,-0.6194,0.3278,-0.1626
0.225,0.301,0.093,38.8,-10.9,-170.5,1023,2018,5,16,18,58,34.869,0.7009,-0.6109,0.3413,-0.1375
0.231,0.294,0.104,36.6,-14.9,-165.8,1023,2018,5,16,18,58,34.89,0.7051,-0.6034,0.355,-0.1122
0.18,0.355,0.166,37.4,2.5,-154.2,1023,2018,5,16,18,58,34.894,0.7095,-0.5948,0.3674,-0.0883
0.081,0.415,0.218,34.9,13.4,-141.9,0,2018,5,16,18,58,34.911,0.7146,-0.5845,0.3781,-0.0672
0.037,0.516,0.23,26.1,-8,-128.7,0,2018,5,16,18,58,34.931,0.7183,-0.5754,0.3879,-0.0477
0.052,0.573,0.124,21.2,-28.1,-110.5,0,2018,5,16,18,58,34.95,0.7185,-0.57,0.3973,-0.0293
0.056,0.488,0.038,19.8,-26.4,-87.1,0,2018,5,16,18,58,34.968,0.7174,-0.5668,0.4047,-0.0131
-0.04,0.469,0.107,20.4,-19.2,-63.9,0,2018,5,16,18,58,35.007,0.7166,-0.5644,0.4097,-0.0005
-0.046,0.478,0.104,19,-28.4,-41.5,0,2018,5,16,18,58,35.026,0.7156,-0.5635,0.4124,0.0092
-0.038,0.466,-0.012,21.8,-44.2,-17.2,0,2018,5,16,18,58,35.03,0.7132,-0.5661,0.4128,0.0172
-0.064,0.375,0.046,26.9,-41.7,3.7,0,2018,5,16,18,58,35.07,0.7104,-0.5711,0.4104,0.023
-0.078,0.293,0.205,30.3,-28.5,25,0,2018,5,16,18,58,35.09,0.7088,-0.5766,0.4053,0.0263
-0.039,0.275,0.308,32.2,-1.7,44.6,0,2018,5,16,18,58,35.094,0.7094,-0.5809,0.398,0.0257
0.05,0.345,0.288,28.2,0.8,60.3,0,2018,5,16,18,58,35.11,0.7119,-0.5842,0.3889,0.0218
0.17,0.404,0.276,17,-22.2,73.5,0,2018,5,16,18,58,35.131,0.7125,-0.59,0.3793,0.0161
0.321,0.367,0.4,6.9,-35.2,80.9,0,2018,5,16,18,58,35.153,0.71,-0.599,0.3699,0.0094
0.465,0.405,0.54,-6,-31.9,82.7,0,2018,5,16,18,58,35.171,0.7064,-0.6086,0.3613,0.0011
0.572,0.348,0.516,-18,-24,74.9,0,2018,5,16,18,58,35.205,0.7024,-0.617,0.3545,-0.0084
0.671,0.209,0.419,-26.5,-22.8,56.7,0,2018,5,16,18,58,35.226,0.6983,-0.6238,0.3503,-0.0178
0.785,0.107,0.379,-27.8,-25.1,32.1,0,2018,5,16,18,58,35.233,0.6936,-0.6295,0.3491,-0.0251
0.844,-0.028,0.374,-21.8,-14,5.8,0,2018,5,16,18,58,35.253,0.6895,-0.633,0.3504,-0.0291
0.798,-0.013,0.357,-13.4,2.8,-21.2,0,2018,5,16,18,58,35.273,0.6879,-0.6331,0.3535,-0.0299
0.685,-0.001,0.315,-6.4,15.4,-43.6,0,2018,5,16,18,58,35.295,0.6884,-0.6299,0.3584,-0.0276
0.585,0.042,0.221,0.4,28.9,-58.6,0,2018,5,16,18,58,35.315,0.6909,-0.6238,0.3643,-0.0231
0.479,0.058,0.176,4.4,36.9,-67.5,0,2018,5,16,18,58,35.337,0.6949,-0.6157,0.3708,-0.0174
0.328,0.141,0.163,5.1,41.3,-69.9,0,2018,5,16,18,58,35.352,0.6995,-0.6065,0.3776,-0.0112
0.201,0.199,0.116,2.8,40.2,-65.9,0,2018,5,16,18,58,35.371,0.704,-0.597,0.3844,-0.0054
0.095,0.124,-0.005,1.7,39.7,-60.3,0,2018,5,16,18,58,35.39,0.7081,-0.5879,0.3909,0
-0.03,0.156,-0.083,2.3,36.5,-50.3,0,2018,5,16,18,58,35.411,0.7112,-0.58,0.397,0.0043
-0.158,0.25,-0.111,4.4,29.5,-34.3,0,2018,5,16,18,58,35.434,0.7146,-0.573,0.401,0.0074
-0.297,0.349,-0.155,9.8,25.2,-12.2,0,2018,5,16,18,58,35.455,0.7177,-0.568,0.4026,0.0089
-0.357,0.408,-0.222,20.2,20.7,15.4,0,2018,5,16,18,58,35.475,0.7209,-0.5653,0.4006,0.0085
-0.374,0.446,-0.214,34.2,14.1,47.4,1023,2018,5,16,18,58,35.513,0.7246,-0.5653,0.394,0.0058
-0.336,0.428,-0.12,45.5,6.2,80,1023,2018,5,16,18,58,35.535,0.7284,-0.5683,0.3824,0.001
-0.259,0.442,-0.045,47.1,-18.4,106.9,1023,2018,5,16,18,58,35.539,0.7309,-0.5752,0.3671,-0.006
-0.113,0.351,0.011,44.3,-33.9,132.1,1023,2018,5,16,18,58,35.557,0.7299,-0.5872,0.3492,-0.0155
0.038,0.207,0.162,41.4,-41.8,149.7,1023,2018,5,16,18,58,35.574,0.7274,-0.6012,0.3294,-0.0267
0.147,0.224,0.378,36.1,-38.8,160.8,1023,2018,5,16,18,58,35.593,0.7245,-0.6151,0.3082,-0.0402
0.356,0.016,0.546,21.5,-43.6,161.7,1023,2018,5,16,18,58,35.614,0.7201,-0.6291,0.2873,-0.0553
0.531,-0.075,0.699,7.4,-33.1,155,1023,2018,5,16,18,58,35.654,0.7144,-0.642,0.2685,-0.0719
0.64,-0.194,0.826,-2.9,-11.7,141.7,1023,2018,5,16,18,58,35.674,0.7098,-0.6516,0.2518,-0.0892
0.687,-0.226,0.812,-10.7,19.1,121.5,1023,2018,5,16,18,58,35.678,0.7076,-0.6567,0.2377,-0.1065
0.79,-0.165,0.752,-17.1,57.7,103.5,0,2018,5,16,18,58,35.697,0.7091,-0.6562,0.226,-0.1238
0.753,-0.05,0.775,-20.4,105.8,88.6,0,2018,5,16,18,58,35.716,0.7156,-0.6491,0.2155,-0.141
0.617,0.048,0.836,-28.2,155.1,81.3,0,2018,5,16,18,58,35.737,0.7272,-0.6351,0.2057,-0.1592
0.526,0.265,0.739,-38.4,199.7,82.7,0,2018,5,16,18,58,35.758,0.7431,-0.614,0.1958,-0.1796
0.46,0.435,0.538,-48.4,232.1,93.2,0,2018,5,16,18,58,35.777,0.7614,-0.587,0.1851,-0.2031
0.452,0.448,0.308,-56.5,245.4,107.7,0,2018,5,16,18,58,35.798,0.7801,-0.5556,0.1729,-0.2294
0.458,0.439,0.136,-61,237.5,122.5,0,2018,5,16,18,58,35.818,0.7964,-0.5231,0.1599,-0.2578
0.431,0.317,-0.037,-63.7,216.8,140.2,0,2018,5,16,18,58,35.833,0.8087,-0.4916,0.146,-0.2878
0.491,0.271,-0.299,-56.7,190.6,154.7,0,2018,5,16,18,58,35.873,0.8164,-0.4631,0.1316,-0.3186
0.534,0.322,-0.531,-38.4,149.9,168.2,0,2018,5,16,18,58,35.892,0.8196,-0.4391,0.1155,-0.3493
0.448,0.23,-0.504,-18.7,76.4,170.6,0,2018,5,16,18,58,35.896,0.8168,-0.4243,0.0995,-0.3779
0.313,0.017,-0.293,-8.4,-1.3,167.7,0,2018,5,16,18,58,35.934,0.8075,-0.4213,0.0865,-0.4034
0.194,-0.412,-0.121,-3.4,-52.8,155.5,0,2018,5,16,18,58,35.953,0.7934,-0.4276,0.0775,-0.426
0.063,-0.66,-0.066,-5.2,-74.3,136.3,0,2018,5,16,18,58,35.957,0.7772,-0.4383,0.072,-0.4455
0.005,-0.319,-0.034,-3,-100.9,110.7,0,2018,5,16,18,58,35.996,0.7606,-0.4511,0.0701,-0.4615
0.244,-0.561,-0.208,11.6,-125.7,87.1,0,2018,5,16,18,58,36.016,0.7432,-0.4679,0.0712,-0.4727
0.273,-0.541,-0.238,37.6,-87.3,63.9,0,2018,5,16,18,58,36.02,0.7284,-0.4848,0.0708,-0.4787
0.162,-0.519,-0.233,52.8,-65.2,55.2,0,2018,5,16,18,58,36.036,0.7178,-0.4986,0.0658,-0.4813
0.114,-0.695,-0.399,62.9,-61.2,35,0,2018,5,16,18,58,36.073,0.7088,-0.5121,0.0602,-0.4812
0.124,-0.753,-0.301,77.4,-17,8.1,0,2018,5,16,18,58,36.093,0.704,-0.5233,0.053,-0.477
0.139,-0.56,0.072,76.6,24.2,-17,0,2018,5,16,18,58,36.097,0.7058,-0.5289,0.0432,-0.4692
