ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
-0.099,-0.014,0.051,34.4,262.9,147.6,0,2018,5,16,19,1,23.699,0.7794,-0.4172,0.0353,-0.4659
-0.052,0.231,-0.13,46.8,309.3,158.8,0,2018,5,16,19,1,23.719,0.7874,-0.3802,-0.0065,-0.4851
-0.005,0.491,-0.254,45.9,227.2,154.4,0,2018,5,16,19,1,23.735,0.7908,-0.346,-0.0463,-0.5026
0.01,0.509,-0.13,40,96.5,149.9,0,2018,5,16,19,1,23.757,0.7861,-0.3261,-0.0756,-0.5194
0.078,0.251,0.104,32.4,-1.3,144.6,0,2018,5,16,19,1,23.776,0.7742,-0.322,-0.0922,-0.5369
0.128,-0.198,0.274,27.6,-17.6,141.5,0,2018,5,16,19,1,23.796,0.7593,-0.3244,-0.1029,-0.5546
0.217,-0.3,0.189,26.2,-6.4,135.5,0,2018,5,16,19,1,23.816,0.7444,-0.3259,-0.113,-0.5715
0.263,-0.328,0.038,35,4.5,123.6,0,2018,5,16,19,1,23.833,0.7306,-0.3263,-0.1242,-0.5866
0.228,-0.331,0.091,42.5,8.6,106,0,2018,5,16,19,1,23.872,0.7183,-0.3267,-0.1366,-0.5987
0.191,-0.384,0.083,43,-7,85.6,0,2018,5,16,19,1,23.892,0.7073,-0.3289,-0.1476,-0.608
0.199,-0.48,0.052,43.4,3.3,67,0,2018,5,16,19,1,23.896,0.6978,-0.332,-0.1567,-0.6149
0.19,-0.348,0.051,47.5,27.5,51.1,0,2018,5,16,19,1,23.915,0.6912,-0.3333,-0.1674,-0.6189
0.159,-0.271,0.078,52.6,53.7,39.3,0,2018,5,16,19,1,23.936,0.6872,-0.3324,-0.1804,-0.6201
0.112,-0.183,0.118,54.8,80.8,31.8,0,2018,5,16,19,1,23.955,0.6855,-0.3289,-0.1963,-0.619
0.102,-0.125,0.086,56.1,99,26.1,0,2018,5,16,19,1,23.977,0.6857,-0.3229,-0.2145,-0.6159
0.098,-0.076,0.062,58.6,105.7,21.1,0,2018,5,16,19,1,23.997,0.6866,-0.3158,-0.2337,-0.6115
0.047,-0.046,0.08,59.1,108.1,16.6,0,2018,5,16,19,1,24.017,0.6883,-0.3082,-0.2525,-0.6061
-0.003,-0.049,0.086,58.1,105.3,12,0,2018,5,16,19,1,24.055,0.6901,-0.3006,-0.2708,-0.5998
0.009,0.027,0.082,52.9,86.2,8.2,0,2018,5,16,19,1,24.059,0.6916,-0.2938,-0.2877,-0.5936
-0.019,0.052,0.109,48,62.1,5.7,0,2018,5,16,19,1,24.076,0.6922,-0.2891,-0.3016,-0.5884
-0.049,0.003,0.165,41.2,45.5,4.4,0,2018,5,16,19,1,24.095,0.6921,-0.2864,-0.3122,-0.5842
-0.098,0.032,0.262,34.7,56.7,5.8,0,2018,5,16,19,1,24.116,0.6922,-0.2833,-0.322,-0.5803
-0.176,0.289,0.378,17.1,16.9,-0.1,0,2018,5,16,19,1,24.153,0.6924,-0.2807,-0.3294,-0.5772
-0.175,0.103,0.369,-2.8,-36.9,-11.4,1023,2018,5,16,19,1,24.173,0.6919,-0.2832,-0.3285,-0.5771
-0.133,-0.049,0.223,-20.1,-56.3,-18.3,1023,2018,5,16,19,1,24.178,0.692,-0.2882,-0.3204,-0.5789
-0.148,0.07,0.148,-36,-67,-17.5,1023,2018,5,16,19,1,24.196,0.6923,-0.2937,-0.3095,-0.5818
-0.116,-0.131,0.157,-43.4,-59.9,-23.2,1023,2018,5,16,19,1,24.235,0.693,-0.2983,-0.2965,-0.5854
-0.117,-0.293,0.114,-43.4,-12.7,-35.8,1023,2018,5,16,19,1,24.254,0.6964,-0.2996,-0.2861,-0.5858
-0.048,-0.258,0.004,-47.6,-0.8,-50.3,1023,2018,5,16,19,1,24.258,0.703,-0.2974,-0.2778,-0.5831
-0.034,-0.092,0.104,-47.8,-14.5,-59.6,1023,2018,5,16,19,1,24.296,0.7104,-0.2965,-0.2684,-0.5789
-0.001,-0.053,0.192,-53.2,-16.8,-76.7,0,2018,5,16,19,1,24.317,0.7192,-0.2957,-0.2572,-0.5736
0.028,-0.157,0.131,-55.1,-18.5,-78.4,0,2018,5,16,19,1,24.321,0.7286,-0.2956,-0.244,-0.5676
0.029,0.181,0.161,-60.9,-73.6,-88.3,0,2018,5,16,19,1,24.337,0.7371,-0.2983,-0.2283,-0.5615
-0.028,0.02,0.114,-68.1,-129.3,-97.9,0,2018,5,16,19,1,24.376,0.7431,-0.3088,-0.2045,-0.5572
0.037,-0.09,-0.057,-69.5,-161.3,-111.3,0,2018,5,16,19,1,24.395,0.7475,-0.3247,-0.1751,-0.5523
0.114,-0.326,-0.103,-62.5,-157.1,-121.3,0,2018,5,16,19,1,24.4,0.7509,-0.3431,-0.1437,-0.5455
0.131,-0.385,-0.039,-44.5,-89.9,-122.5,0,2018,5,16,19,1,24.419,0.7561,-0.3572,-0.1173,-0.5356
0.074,-0.217,0.048,-28.5,-23,-123.1,0,2018,5,16,19,1,24.438,0.7648,-0.3632,-0.1,-0.5225
-0.001,-0.084,0.103,-22.3,14.3,-125.2,0,2018,5,16,19,1,24.479,0.7764,-0.3631,-0.0884,-0.5073
0.008,0.09,0.127,-24.5,15.1,-126.6,0,2018,5,16,19,1,24.499,0.789,-0.3601,-0.0786,-0.4913
