time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z,droll,dpitch,dyaw,ax,ay,az,heart
2018,5,17,20,11,31.211,-0.2487,-0.7427,-0.0016,0.6217,0,-0.6,0.7,0.001,0.017,-0.005,0
2018,5,17,20,11,31.232,-0.2488,-0.7427,-0.0015,0.6215,-0.9,-0.2,0.5,0,0.018,0,0
2018,5,17,20,11,31.236,-0.2489,-0.7427,-0.0016,0.6215,0,0,0,0.004,0.018,-0.004,0
2018,5,17,20,11,31.271,-0.2489,-0.7427,-0.0015,0.6214,0.3,-0.2,0.5,0.003,0.018,-0.003,0
2018,5,17,20,11,31.292,-0.249,-0.7428,-0.0013,0.6214,-0.5,-0.2,0.8,0.001,0.019,-0.004,0
2018,5,17,20,11,31.296,-0.2491,-0.7428,-0.0014,0.6213,-0.9,-0.3,0.8,-0.002,0.014,-0.003,0
2018,5,17,20,11,31.332,-0.2491,-0.7429,-0.0015,0.6212,0.4,-0.9,0.8,-0.003,0.01,-0.002,0
2018,5,17,20,11,31.352,-0.2489,-0.743,-0.0015,0.6211,1.1,-0.9,0.8,0,0.017,-0.005,0
2018,5,17,20,11,31.353,-0.2489,-0.7432,-0.0014,0.6209,0,-0.8,0.7,0.003,0.023,-0.01,0
2018,5,17,20,11,31.392,-0.249,-0.7433,-0.0014,0.6208,-0.9,-0.4,0.8,0.004,0.021,-0.004,0
2018,5,17,20,11,31.412,-0.2492,-0.7433,-0.0012,0.6207,-0.1,-0.2,1.1,0,0.02,-0.003,0
2018,5,17,20,11,31.418,-0.2492,-0.7433,-0.0012,0.6206,0.2,-0.1,1.5,0.002,0.017,-0.008,0
2018,5,17,20,11,31.453,-0.2491,-0.7434,-0.0013,0.6206,-0.4,-0.2,1.5,0.002,0.015,-0.003,0
2018,5,17,20,11,31.476,-0.2493,-0.7434,-0.0012,0.6206,-0.8,-0.2,1.4,0,0.012,-0.005,0
2018,5,17,20,11,31.477,-0.2492,-0.7434,-0.0016,0.6205,-0.4,-0.4,1,0.002,0.011,-0.002,0
2018,5,17,20,11,31.512,-0.249,-0.7435,-0.0018,0.6205,0,-0.4,0.7,0.003,0.015,-0.003,0
2018,5,17,20,11,31.534,-0.2491,-0.7436,-0.0017,0.6203,-0.4,-0.6,0.5,0.006,0.021,-0.007,0
2018,5,17,20,11,31.54,-0.2492,-0.7436,-0.0017,0.6203,-0.7,-0.4,0.7,0.004,0.014,-0.006,0
2018,5,17,20,11,31.556,-0.2493,-0.7436,-0.0018,0.6202,-0.4,0.3,0.8,-0.003,0.015,-0.005,0
2018,5,17,20,11,31.594,-0.2491,-0.7437,-0.002,0.6202,-0.2,0.3,0.8,-0.001,0.016,-0.008,0
2018,5,17,20,11,31.616,-0.249,-0.7437,-0.0022,0.6202,-0.4,0.1,0.9,0.004,0.02,-0.009,0
2018,5,17,20,11,31.621,-0.249,-0.7438,-0.0024,0.6202,-1.3,0,1,0.009,0.021,-0.007,1023
2018,5,17,20,11,31.637,-0.2493,-0.7437,-0.0025,0.6202,-1.7,0.1,1,0.006,0.015,0,1023
2018,5,17,20,11,31.659,-0.2494,-0.7436,-0.0028,0.6202,-1,0.4,0.5,0.002,0.012,-0.002,1023
2018,5,17,20,11,31.681,-0.2495,-0.7435,-0.0026,0.6203,0.1,0.6,0.6,0.005,0.01,-0.006,1023
2018,5,17,20,11,31.718,-0.2493,-0.7435,-0.0028,0.6204,-0.1,0.6,0.8,0.003,0.019,-0.002,1023
2018,5,17,20,11,31.74,-0.2494,-0.7434,-0.0027,0.6204,-0.7,0.4,0.5,-0.004,0.017,-0.008,1023
2018,5,17,20,11,31.742,-0.2495,-0.7434,-0.0027,0.6204,-0.6,0.3,0.4,0,0.015,-0.002,1023
2018,5,17,20,11,31.762,-0.2496,-0.7434,-0.0027,0.6204,0.2,0.1,0.6,-0.003,0.018,-0.002,1023
2018,5,17,20,11,31.778,-0.2498,-0.7434,-0.0023,0.6204,-0.2,0.1,1.4,0.002,0.021,-0.004,1023
2018,5,17,20,11,31.798,-0.2498,-0.7433,-0.0026,0.6204,-1.2,0.4,1.5,0.008,0.022,-0.004,1023
2018,5,17,20,11,31.82,-0.2498,-0.7432,-0.0028,0.6205,-1.2,0.2,1.3,0.002,0.008,0.001,1023
2018,5,17,20,11,31.838,-0.2499,-0.7432,-0.0028,0.6205,-0.4,0.5,0.8,-0.001,0.012,-0.001,1023
2018,5,17,20,11,31.861,-0.2499,-0.7431,-0.0029,0.6206,0,0,0,0,0.012,0,1023
2018,5,17,20,11,31.88,-0.2499,-0.7431,-0.0028,0.6206,0,0,0.7,-0.001,0.021,-0.004,0
2018,5,17,20,11,31.902,-0.25,-0.7431,-0.0027,0.6206,-0.7,-0.2,1.3,-0.002,0.017,0,0
2018,5,17,20,11,31.921,-0.2502,-0.7431,-0.0027,0.6205,-1.2,-0.4,1.1,0,0.015,0,0
2018,5,17,20,11,31.942,-0.2502,-0.7431,-0.0028,0.6205,-0.2,-0.5,0.7,-0.001,0.01,-0.005,0
2018,5,17,20,11,31.98,-0.2502,-0.7432,-0.0028,0.6204,0.3,-0.3,0.8,0.003,0.018,-0.005,0
2018,5,17,20,11,32.003,-0.2503,-0.7432,-0.0027,0.6203,-0.3,-0.4,0.8,0.005,0.02,-0.001,0
2018,5,17,20,11,32.008,-0.2504,-0.7432,-0.0026,0.6203,-0.8,-0.2,0.8,0.002,0.014,-0.002,0
2018,5,17,20,11,32.02,-0.2508,-0.7432,-0.0024,0.6202,-0.6,-0.1,0.5,0.003,0.018,-0.002,0
2018,5,17,20,11,32.038,-0.2508,-0.7432,-0.0023,0.6202,-0.2,0,0.5,0.002,0.017,-0.005,0
2018,5,17,20,11,32.06,-0.2509,-0.7432,-0.0023,0.6201,-0.6,0.1,0.4,0.002,0.019,-0.011,0
2018,5,17,20,11,32.095,-0.251,-0.7432,-0.0022,0.6201,-0.7,0.3,0.5,0.003,0.016,-0.005,0
2018,5,17,20,11,32.119,-0.2511,-0.7431,-0.0022,0.6202,-0.6,0.3,0.7,0.003,0.015,-0.002,0
2018,5,17,20,11,32.124,-0.2511,-0.7431,-0.0024,0.6202,-0.2,0.1,1,0.001,0.017,0,0
2018,5,17,20,11,32.141,-0.2512,-0.743,-0.0023,0.6202,-0.6,0.1,1,-0.001,0.018,0,0
2018,5,17,20,11,32.164,-0.2514,-0.743,-0.0022,0.6202,-0.8,0,1,0,0.019,-0.004,0
2018,5,17,20,11,32.183,-0.2515,-0.743,-0.0023,0.6202,-1,0,1,-0.002,0.018,0,0
2018,5,17,20,11,32.206,-0.2516,-0.7429,-0.0023,0.6201,-0.7,-0.1,1.3,0,0.012,0.002,0
2018,5,17,20,11,32.225,-0.2517,-0.7429,-0.0022,0.6201,0,-0.2,1.3,0.002,0.01,-0.001,0
2018,5,17,20,11,32.241,-0.2517,-0.7429,-0.0022,0.6201,0,0,1,0.001,0.011,-0.005,0
2018,5,17,20,11,32.263,-0.2517,-0.7429,-0.0021,0.6201,0,0,0,0.006,0.018,-0.005,0
2018,5,17,20,11,32.28,-0.2518,-0.743,-0.0021,0.62,-0.6,0,0,0.004,0.02,-0.004,0
2018,5,17,20,11,32.303,-0.2518,-0.743,-0.0021,0.62,0,0,0,0.003,0.018,-0.002,0
2018,5,17,20,11,32.34,-0.2519,-0.743,-0.002,0.6199,-0.2,-0.2,0.8,-0.001,0.018,0,0
2018,5,17,20,11,32.34,-0.2519,-0.743,-0.002,0.6199,-0.6,0.1,1.2,-0.004,0.022,-0.006,0
2018,5,17,20,11,32.364,-0.2522,-0.743,-0.002,0.6199,-1.3,0,1,0.001,0.017,-0.01,0
2018,5,17,20,11,32.382,-0.2524,-0.7429,-0.002,0.6199,-0.8,-0.1,1.1,0.003,0.015,-0.004,1023
2018,5,17,20,11,32.405,-0.2523,-0.7429,-0.0022,0.6199,-0.4,-0.4,1.3,0.008,0.018,-0.005,1023
2018,5,17,20,11,32.441,-0.2522,-0.743,-0.0024,0.6198,-1.2,0.1,1.3,0.009,0.018,-0.01,1023
2018,5,17,20,11,32.464,-0.2522,-0.7429,-0.0027,0.6199,-1.4,0.6,0.8,0.005,0.017,-0.006,1023
2018,5,17,20,11,32.469,-0.2523,-0.7428,-0.0028,0.62,-0.5,0.8,0.4,0.003,0.008,0,1023
2018,5,17,20,11,32.487,-0.2523,-0.7427,-0.0028,0.6201,0,0.8,0.5,0,0.015,-0.002,1023
2018,5,17,20,11,32.506,-0.2523,-0.7427,-0.0027,0.6202,-0.3,0.8,0.4,-0.001,0.015,-0.005,1023
2018,5,17,20,11,32.521,-0.2526,-0.7426,-0.0025,0.6202,-0.7,0.4,0.4,-0.001,0.018,0,1023
2018,5,17,20,11,32.545,-0.2528,-0.7425,-0.0023,0.6202,-0.4,0.3,0.6,-0.001,0.02,-0.002,1023
2018,5,17,20,11,32.563,-0.2528,-0.7425,-0.0024,0.6202,-0.4,0.1,1,0.002,0.023,-0.005,1023
2018,5,17,20,11,32.586,-0.2528,-0.7424,-0.0024,0.6202,-0.8,0.1,1.2,0.003,0.019,-0.006,1023
2018,5,17,20,11,32.604,-0.2529,-0.7424,-0.0026,0.6203,-1.1,0.4,1,0.002,0.013,-0.005,0
2018,5,17,20,11,32.626,-0.253,-0.7423,-0.0027,0.6204,-0.9,0.6,0.8,0,0.012,-0.001,0
2018,5,17,20,11,32.663,-0.253,-0.7422,-0.0027,0.6204,-0.7,0.6,0.5,-0.001,0.013,-0.002,0
2018,5,17,20,11,32.686,-0.253,-0.7421,-0.0028,0.6205,-0.1,0.1,0.5,0.001,0.015,-0.002,0
2018,5,17,20,11,32.691,-0.253,-0.7422,-0.0027,0.6205,-0.1,-0.2,0.6,0.001,0.016,-0.003,0
2018,5,17,20,11,32.708,-0.2531,-0.7422,-0.0028,0.6204,-0.9,-0.4,0.7,-0.001,0.02,-0.006,0
2018,5,17,20,11,32.745,-0.2534,-0.7421,-0.0027,0.6204,-0.9,0,0.7,0,0.017,-0.006,0
2018,5,17,20,11,32.745,-0.2534,-0.7421,-0.0027,0.6203,0,-0.2,0.8,0,0.017,-0.003,0
2018,5,17,20,11,32.768,-0.2535,-0.7421,-0.0026,0.6203,-0.2,0,1,0.005,0.017,-0.006,0
2018,5,17,20,11,32.785,-0.2536,-0.7421,-0.0026,0.6203,-0.9,0,0.8,0.003,0.016,-0.001,0
2018,5,17,20,11,32.808,-0.2538,-0.7421,-0.0027,0.6203,-1.2,-0.1,0.7,0.002,0.011,-0.004,0
2018,5,17,20,11,32.844,-0.2537,-0.7421,-0.0029,0.6202,-0.1,-0.2,0.7,0.003,0.016,-0.005,0
2018,5,17,20,11,32.867,-0.2537,-0.7422,-0.0029,0.6202,-0.2,0,0.9,0.003,0.024,-0.003,0
2018,5,17,20,11,32.871,-0.2539,-0.7421,-0.0028,0.6202,-1,0.1,1.1,0.001,0.022,-0.003,0
