ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
-0.006,-0.042,0.022,-20.4,15.7,-0.5,0,2018,4,24,21,48,59.588,0.4743,-0.3741,0.0631,0.7943
-0.039,-0.07,0.02,-21.2,21.5,-2.1,0,2018,4,24,21,48,59.609,0.4755,-0.3754,0.067,0.7926
-0.05,-0.063,0.027,-21.7,25.3,-3.2,0,2018,4,24,21,48,59.611,0.4769,-0.3762,0.0716,0.791
-0.063,-0.038,0.026,-21.6,21.5,-4.3,0,2018,4,24,21,48,59.648,0.4783,-0.3768,0.0764,0.7895
-0.051,-0.052,0.021,-22,18.6,-3.8,0,2018,4,24,21,48,59.671,0.4794,-0.3777,0.0807,0.7879
-0.071,-0.034,-0.01,-21.5,15.7,-4.3,0,2018,4,24,21,48,59.675,0.4801,-0.379,0.0845,0.7865
-0.049,-0.01,-0.045,-19.4,11.9,-5,0,2018,4,24,21,48,59.711,0.4806,-0.3805,0.0882,0.785
-0.02,0.005,-0.069,-17,10.6,-5.3,0,2018,4,24,21,48,59.736,0.4804,-0.3823,0.0915,0.7839
0,0.032,-0.066,-14.7,10.7,-5.3,0,2018,4,24,21,48,59.74,0.4804,-0.3837,0.0951,0.7828
0.024,0.039,-0.047,-12.5,11.9,-4.4,0,2018,4,24,21,48,59.751,0.4801,-0.3848,0.0985,0.7821
0.058,0.055,-0.034,-11.7,14,-3.9,0,2018,4,24,21,48,59.786,0.4799,-0.3855,0.1022,0.7813
0.085,0.056,-0.041,-11.1,14.9,-3.5,0,2018,4,24,21,48,59.809,0.4799,-0.3861,0.1063,0.7805
0.109,0.066,-0.049,-10.6,16.9,-3,0,2018,4,24,21,48,59.811,0.4803,-0.3864,0.1103,0.7795
0.12,0.069,-0.048,-9.1,16.2,-3.5,0,2018,4,24,21,48,59.831,0.4811,-0.3862,0.1137,0.7786
0.108,0.066,-0.047,-8.4,11.3,-4.6,0,2018,4,24,21,48,59.855,0.4816,-0.3861,0.1166,0.778
0.095,0.062,-0.05,-8,6.7,-6,0,2018,4,24,21,48,59.875,0.4811,-0.3868,0.1198,0.7774
0.069,0.037,-0.061,-7.5,2.4,-7.4,0,2018,4,24,21,48,59.892,0.4799,-0.3879,0.1223,0.7772
0.045,0.033,-0.079,-5.9,0,-8.6,0,2018,4,24,21,48,59.914,0.4783,-0.3892,0.1243,0.7772
0.027,0.017,-0.053,-3.4,-2.5,-9.1,0,2018,4,24,21,48,59.951,0.4766,-0.3904,0.1256,0.7775
0.008,0.007,-0.024,-1.9,-2.8,-8.6,0,2018,4,24,21,48,59.951,0.475,-0.3911,0.1263,0.778
0.005,0.009,-0.016,-0.6,-0.9,-8.2,0,2018,4,24,21,48,59.974,0.4736,-0.3913,0.1269,0.7787
0.009,0.002,-0.008,0.5,0.8,-7.4,0,2018,4,24,21,48,59.992,0.4724,-0.3913,0.1275,0.7793
0.025,0,0.002,1.6,3.5,-6.5,0,2018,4,24,21,49,0.015,0.4716,-0.3909,0.1284,0.7798
0.025,0.007,0.016,2.1,5.1,-6,1023,2018,4,24,21,49,0.032,0.471,-0.3902,0.1293,0.7804
0.022,0.005,0.031,2.2,4.3,-5.9,1023,2018,4,24,21,49,0.054,0.4706,-0.3893,0.1303,0.7809
0.016,-0.009,0.022,1.5,5.1,-6.6,1023,2018,4,24,21,49,0.072,0.4701,-0.3885,0.1312,0.7815
0.011,-0.002,0.035,0.5,4.8,-7.8,1023,2018,4,24,21,49,0.096,0.4695,-0.3877,0.1323,0.782
0.002,-0.013,0.038,-0.9,2.9,-9.4,1023,2018,4,24,21,49,0.113,0.4686,-0.3871,0.1334,0.7827
-0.011,-0.026,0.028,-3,2.7,-11.2,1023,2018,4,24,21,49,0.138,0.4674,-0.3867,0.1344,0.7834
-0.027,-0.021,0.022,-3.7,1.8,-12.5,1023,2018,4,24,21,49,0.154,0.466,-0.3866,0.1355,0.7841
