threshold,recall,far,f1
0.05,0.9888059701492538,0.1865671641791045,0.9090909090909091
0.06,0.9888059701492538,0.1828358208955224,0.9106529209621993
0.07,0.9888059701492538,0.1791044776119403,0.9122203098106713
0.08,0.9888059701492538,0.1791044776119403,0.9122203098106713
0.09,0.9888059701492538,0.17164179104477612,0.9153713298791019
0.1,0.9850746268656716,0.16791044776119404,0.9150779896013865
0.11,0.9850746268656716,0.16417910447761194,0.9166666666666666
0.12,0.9850746268656716,0.15671641791044777,0.9198606271777003
0.13,0.9813432835820896,0.15671641791044777,0.9179755671902269
0.14,0.9813432835820896,0.15671641791044777,0.9179755671902269
0.15,0.9813432835820896,0.15671641791044777,0.9179755671902269
0.16,0.9813432835820896,0.15671641791044777,0.9179755671902269
0.17,0.9813432835820896,0.15671641791044777,0.9179755671902269
0.18,0.9776119402985075,0.15298507462686567,0.9176882661996497
0.19,0.9776119402985075,0.15298507462686567,0.9176882661996497
0.2,0.9738805970149254,0.14925373134328357,0.9173989455184535
0.21,0.9738805970149254,0.14925373134328357,0.9173989455184535
0.22,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.23,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.24,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.25,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.26,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.27,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.28,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.29,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.3,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.31,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.32,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.33,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.34,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.35,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.36,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.37,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.38,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.39,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.4,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.41,0.9701492537313433,0.14925373134328357,0.9154929577464789
0.42,0.9664179104477612,0.1455223880597015,0.9151943462897526
0.43,0.9664179104477612,0.1455223880597015,0.9151943462897526
0.44,0.9664179104477612,0.1455223880597015,0.9151943462897526
0.45,0.9664179104477612,0.1455223880597015,0.9151943462897526
0.46,0.9589552238805971,0.1455223880597015,0.9113475177304965
0.47,0.9589552238805971,0.1455223880597015,0.9113475177304965
0.48,0.9589552238805971,0.1455223880597015,0.9113475177304965
0.49,0.9589552238805971,0.1417910447761194,0.9129662522202486
0.5,0.9589552238805971,0.13805970149253732,0.9145907473309609
0.51,0.9552238805970149,0.13805970149253732,0.9126559714795008
0.52,0.9552238805970149,0.13805970149253732,0.9126559714795008
0.53,0.9552238805970149,0.13805970149253732,0.9126559714795008
0.54,0.9514925373134329,0.13432835820895522,0.9123434704830053
0.55,0.9514925373134329,0.13432835820895522,0.9123434704830053
0.56,0.9477611940298507,0.13432835820895522,0.910394265232975
0.57,0.9477611940298507,0.13432835820895522,0.910394265232975
0.58,0.9477611940298507,0.13432835820895522,0.910394265232975
0.59,0.9477611940298507,0.13059701492537312,0.9120287253141831
0.6,0.9477611940298507,0.12313432835820895,0.9153153153153153
0.61,0.9477611940298507,0.12313432835820895,0.9153153153153153
0.62,0.9440298507462687,0.12313432835820895,0.9133574007220217
0.63,0.9402985074626866,0.12313432835820895,0.9113924050632911
0.64,0.9402985074626866,0.12313432835820895,0.9113924050632911
0.65,0.9402985074626866,0.12313432835820895,0.9113924050632911
0.66,0.9402985074626866,0.12313432835820895,0.9113924050632911
0.67,0.9402985074626866,0.12313432835820895,0.9113924050632911
0.68,0.9402985074626866,0.11940298507462686,0.9130434782608695
0.69,0.9402985074626866,0.11567164179104478,0.9147005444646098
0.7,0.9365671641791045,0.11567164179104478,0.9127272727272727
0.71,0.9328358208955224,0.11567164179104478,0.9107468123861566
0.72,0.9291044776119403,0.11567164179104478,0.9087591240875912
0.73,0.9216417910447762,0.11567164179104478,0.9047619047619048
0.74,0.9216417910447762,0.11567164179104478,0.9047619047619048
0.75,0.9216417910447762,0.11567164179104478,0.9047619047619048
0.76,0.9216417910447762,0.11194029850746269,0.9064220183486239
0.77,0.917910447761194,0.11194029850746269,0.9044117647058824
0.78,0.917910447761194,0.11194029850746269,0.9044117647058824
0.79,0.917910447761194,0.11194029850746269,0.9044117647058824
0.8,0.9067164179104478,0.10820895522388059,0.9
0.81,0.9029850746268657,0.10074626865671642,0.9013035381750466
0.82,0.8843283582089553,0.09328358208955224,0.8943396226415095
0.83,0.8694029850746269,0.08955223880597014,0.8876190476190476
0.84,0.8395522388059702,0.08208955223880597,0.8737864077669902
0.85,0.8134328358208955,0.07835820895522388,0.8599605522682445
0.86,0.7947761194029851,0.07835820895522388,0.848605577689243
0.87,0.7761194029850746,0.07462686567164178,0.8387096774193549
0.88,0.7425373134328358,0.06716417910447761,0.8206185567010309
0.89,0.7201492537313433,0.055970149253731345,0.8109243697478992
0.9,0.7052238805970149,0.03731343283582089,0.8094218415417559
0.91,0.6529850746268657,0.026119402985074626,0.7777777777777778
0.92,0.6082089552238806,0.026119402985074626,0.7442922374429224
0.93,0.5522388059701493,0.018656716417910446,0.7030878859857482
0.94,0.4925373134328358,0.018656716417910446,0.6518518518518519
