time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z,droll,dpitch,dyaw,ax,ay,az,heart
2018,4,24,22,27,25.621,0.3796,-0.206,-0.0734,0.8988,0,0,0,-0.003,0.002,-0.01,0
2018,4,24,22,27,25.625,0.3796,-0.206,-0.0735,0.8988,0,0,0,-0.006,0.001,-0.014,0
2018,4,24,22,27,25.663,0.3796,-0.206,-0.0735,0.8988,0,0,0,-0.002,0.007,-0.014,0
2018,4,24,22,27,25.663,0.3796,-0.206,-0.0735,0.8988,0,0,0,-0.004,0.004,-0.015,0
2018,4,24,22,27,25.687,0.3796,-0.206,-0.0734,0.8988,0,0,0,-0.002,0.007,-0.016,0
2018,4,24,22,27,25.703,0.3796,-0.206,-0.0734,0.8988,0,0,0,-0.003,0.006,-0.012,1023
2018,4,24,22,27,25.726,0.3796,-0.206,-0.0734,0.8989,0,0,0,-0.004,0.004,-0.015,1023
2018,4,24,22,27,25.744,0.3796,-0.206,-0.0734,0.8989,-0.6,0,0.2,-0.005,0.005,-0.015,1023
2018,4,24,22,27,25.765,0.3796,-0.206,-0.0735,0.8988,0,0,0,-0.007,0,-0.008,1023
2018,4,24,22,27,25.783,0.3796,-0.206,-0.0735,0.8988,0,0,0,-0.005,0.002,-0.01,1023
2018,4,24,22,27,25.807,0.3796,-0.206,-0.0735,0.8988,0,0,0,-0.003,0.005,-0.02,1023
2018,4,24,22,27,25.843,0.3796,-0.206,-0.0735,0.8988,0,0,0,-0.005,0.006,-0.013,1023
2018,4,24,22,27,25.865,0.3796,-0.206,-0.0735,0.8988,0,0,0,-0.005,0.005,-0.012,1023
2018,4,24,22,27,25.87,0.3796,-0.206,-0.0735,0.8988,0,0,0,-0.003,0.001,-0.021,1023
2018,4,24,22,27,25.904,0.3796,-0.206,-0.0735,0.8988,0,0,0,-0.008,0.002,-0.015,1023
2018,4,24,22,27,25.927,0.3796,-0.206,-0.0735,0.8988,0,0,0,-0.01,0,-0.013,0
2018,4,24,22,27,25.93,0.3796,-0.206,-0.0735,0.8988,0,0,0,-0.007,0.003,-0.015,0
2018,4,24,22,27,25.946,0.3796,-0.206,-0.0735,0.8988,0,0,0,-0.001,0.004,-0.017,0
2018,4,24,22,27,25.964,0.3796,-0.2061,-0.0735,0.8988,0,0,0,-0.004,0.003,-0.015,0
2018,4,24,22,27,25.985,0.3796,-0.2061,-0.0735,0.8988,0,0,0,-0.005,0.006,-0.016,0
2018,4,24,22,27,26.023,0.3796,-0.2061,-0.0735,0.8988,0,0,0,-0.004,0.001,-0.012,0
2018,4,24,22,27,26.045,0.3796,-0.2061,-0.0736,0.8988,0,0,0,-0.005,0.004,-0.01,0
2018,4,24,22,27,26.05,0.3796,-0.2061,-0.0736,0.8988,0,0,0,-0.007,0.001,-0.01,0
2018,4,24,22,27,26.084,0.3796,-0.2061,-0.0736,0.8988,0,0,0,-0.006,0.003,-0.015,0
2018,4,24,22,27,26.105,0.3796,-0.2061,-0.0736,0.8988,0,0,0,-0.003,0.003,-0.014,0
2018,4,24,22,27,26.109,0.3796,-0.2061,-0.0736,0.8988,0,0,0,-0.004,0.005,-0.014,0
2018,4,24,22,27,26.145,0.3796,-0.2061,-0.0736,0.8988,0,0,0,-0.002,0.005,-0.014,0
2018,4,24,22,27,26.145,0.3796,-0.2061,-0.0736,0.8988,0,0,0,-0.006,0.005,-0.012,0
2018,4,24,22,27,26.169,0.3796,-0.2061,-0.0736,0.8988,0,0,0,-0.005,0.004,-0.01,0
2018,4,24,22,27,26.187,0.3796,-0.2061,-0.0736,0.8988,0,0,0,-0.001,0.005,-0.012,0
2018,4,24,22,27,26.209,0.3796,-0.2061,-0.0736,0.8988,0,0,0,-0.005,0.005,-0.017,0
2018,4,24,22,27,26.246,0.3796,-0.2061,-0.0736,0.8988,0,0,0,-0.003,0.006,-0.011,0
