ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
0.026,-0.072,-0.011,9.3,-31.4,-8.1,1023,2018,5,10,16,4,23.557,0.7258,-0.4591,0.3559,0.3682
0.029,0,-0.027,13.7,-27.5,-8.8,1023,2018,5,10,16,4,23.577,0.7238,-0.4616,0.3533,0.3715
0.042,-0.003,-0.003,14.5,-35.4,-11.2,1023,2018,5,10,16,4,23.588,0.7213,-0.4641,0.3507,0.3758
0.04,0.034,0.031,16.2,-33.6,-12.2,1023,2018,5,10,16,4,23.608,0.7186,-0.4665,0.3475,0.3808
0,0.087,0.062,13.6,-33.2,-9.5,1023,2018,5,10,16,4,23.628,0.7164,-0.468,0.3445,0.3859
0.025,0.04,0.092,9.8,-34.3,-8.6,1023,2018,5,10,16,4,23.648,0.7139,-0.4701,0.3415,0.3905
0.042,0.1,0.158,5.1,-28.8,-6,1023,2018,5,10,16,4,23.668,0.7115,-0.4725,0.3393,0.3938
0.013,0.121,0.111,0,-43.5,-2.5,0,2018,5,10,16,4,23.686,0.7084,-0.4767,0.3372,0.3963
-0.017,0.077,0.048,-2.1,-62.1,-4.1,0,2018,5,10,16,4,23.705,0.7036,-0.4831,0.334,0.3998
0.014,-0.007,-0.001,-4.3,-53.9,-2.1,0,2018,5,10,16,4,23.744,0.6981,-0.4903,0.3306,0.4034
0.018,-0.029,-0.008,-3.4,-36.5,-3.4,0,2018,5,10,16,4,23.764,0.6941,-0.4958,0.3283,0.4055
0.007,0.011,0.028,-2.6,-49.7,-8.4,0,2018,5,10,16,4,23.768,0.6899,-0.5006,0.3264,0.4083
0.015,-0.021,0.011,-2.9,-44.6,-7.4,0,2018,5,10,16,4,23.788,0.685,-0.5062,0.3237,0.4118
0.017,-0.003,-0.007,-3.9,-24.8,-5.8,0,2018,5,10,16,4,23.809,0.6814,-0.5101,0.3223,0.4139
0.046,0.03,0.041,-5.6,-17.4,-6.4,0,2018,5,10,16,4,23.83,0.6791,-0.5122,0.3221,0.4154
0.036,-0.01,0.01,-6.1,-15.2,-6.7,0,2018,5,10,16,4,23.85,0.6769,-0.5139,0.3224,0.4167
0.038,0.008,-0.019,-5,-9.5,-6.4,0,2018,5,10,16,4,23.889,0.675,-0.5152,0.3229,0.4178
0.034,-0.043,-0.068,-3.8,-1.4,-7.1,0,2018,5,10,16,4,23.893,0.6735,-0.5161,0.3238,0.4183
0.018,0.052,-0.042,-2,1.7,-7.9,0,2018,5,10,16,4,23.908,0.6727,-0.516,0.3254,0.4184
-0.032,0.03,-0.01,-0.2,-14.5,-10.3,0,2018,5,10,16,4,23.928,0.6713,-0.5161,0.3262,0.4201
-0.03,-0.054,0,-0.7,-16.1,-10.8,0,2018,5,10,16,4,23.949,0.6692,-0.5175,0.3257,0.4219
0.008,-0.027,-0.023,-1.3,-21.1,-12.5,0,2018,5,10,16,4,23.969,0.667,-0.5191,0.3255,0.4237
0.005,-0.025,-0.02,-1.6,-48.2,-18.9,0,2018,5,10,16,4,23.989,0.6626,-0.5224,0.3246,0.4271
0.009,0.021,0.012,-0.1,-78.6,-23.6,0,2018,5,10,16,4,24.007,0.655,-0.5286,0.322,0.4331
0.022,-0.009,0.003,-0.5,-97.2,-27.5,0,2018,5,10,16,4,24.027,0.6447,-0.5372,0.3178,0.4411
0.007,-0.089,0.01,-1.3,-92.1,-30.3,0,2018,5,10,16,4,24.061,0.6335,-0.5467,0.313,0.4491
0.024,-0.002,0.029,5.2,-107.5,-39.1,0,2018,5,10,16,4,24.083,0.622,-0.5551,0.3082,0.458
0.07,0.017,-0.025,9.1,-157,-49.1,0,2018,5,10,16,4,24.088,0.6054,-0.5665,0.3013,0.4708
0.086,-0.077,-0.049,11,-170,-54.4,0,2018,5,10,16,4,24.122,0.5845,-0.5807,0.2918,0.4856
0.017,-0.148,0.06,9.3,-144.9,-55.8,0,2018,5,10,16,4,24.141,0.5642,-0.5932,0.2823,0.4999
-0.016,-0.061,0.094,6.6,-108.1,-55.8,1023,2018,5,10,16,4,24.145,0.5468,-0.6019,0.2764,0.512
-0.029,0.161,0.059,4.3,-91.3,-45.3,1023,2018,5,10,16,4,24.181,0.5325,-0.6076,0.2723,0.5224
-0.059,0.161,0.015,2.7,-77.9,-31.3,1023,2018,5,10,16,4,24.205,0.5202,-0.6133,0.2683,0.5302
-0.014,0.171,0.044,3.7,-65.2,-20.5,1023,2018,5,10,16,4,24.211,0.5102,-0.6177,0.2647,0.5366
-0.013,-0.013,0.068,4.2,-58.8,-17.1,1023,2018,5,10,16,4,24.25,0.5021,-0.6216,0.2605,0.5417
0.024,-0.113,0.027,3.2,-39.5,-20.4,1023,2018,5,10,16,4,24.269,0.4957,-0.6246,0.2568,0.5459
0.068,-0.082,0.005,2.5,-13.9,-23.4,1023,2018,5,10,16,4,24.273,0.4914,-0.6257,0.2559,0.549
