threshold,recall,far,f1
0.05,0.9925373134328358,0.2462686567164179,0.8866666666666667
0.06,0.9925373134328358,0.23507462686567165,0.8911222780569514
0.07,0.9925373134328358,0.23507462686567165,0.8911222780569514
0.08,0.9925373134328358,0.23507462686567165,0.8911222780569514
0.09,0.9925373134328358,0.23507462686567165,0.8911222780569514
0.1,0.9925373134328358,0.23134328358208955,0.8926174496644296
0.11,0.9925373134328358,0.23134328358208955,0.8926174496644296
0.12,0.9925373134328358,0.22761194029850745,0.8941176470588236
0.13,0.9925373134328358,0.22761194029850745,0.8941176470588236
0.14,0.9925373134328358,0.22014925373134328,0.897133220910624
0.15,0.9925373134328358,0.22014925373134328,0.897133220910624
0.16,0.9925373134328358,0.22014925373134328,0.897133220910624
0.17,0.9925373134328358,0.21641791044776118,0.8986486486486487
0.18,0.9925373134328358,0.21641791044776118,0.8986486486486487
0.19,0.9925373134328358,0.21641791044776118,0.8986486486486487
0.2,0.9925373134328358,0.21641791044776118,0.8986486486486487
0.21,0.9925373134328358,0.2126865671641791,0.9001692047377327
0.22,0.9925373134328358,0.2126865671641791,0.9001692047377327
0.23,0.9925373134328358,0.2126865671641791,0.9001692047377327
0.24,0.9925373134328358,0.208955223880597,0.9016949152542373
0.25,0.9925373134328358,0.20522388059701493,0.9032258064516129
0.26,0.9925373134328358,0.20522388059701493,0.9032258064516129
0.27,0.9925373134328358,0.20522388059701493,0.9032258064516129
0.28,0.9925373134328358,0.20522388059701493,0.9032258064516129
0.29,0.9925373134328358,0.20522388059701493,0.9032258064516129
0.3,0.9925373134328358,0.20522388059701493,0.9032258064516129
0.31,0.9925373134328358,0.20522388059701493,0.9032258064516129
0.32,0.9925373134328358,0.20149253731343283,0.9047619047619048
0.33,0.9925373134328358,0.20149253731343283,0.9047619047619048
0.34,0.9925373134328358,0.20149253731343283,0.9047619047619048
0.35,0.9925373134328358,0.20149253731343283,0.9047619047619048
0.36,0.9925373134328358,0.20149253731343283,0.9047619047619048
0.37,0.9925373134328358,0.20149253731343283,0.9047619047619048
0.38,0.9888059701492538,0.19776119402985073,0.9044368600682594
0.39,0.9888059701492538,0.19776119402985073,0.9044368600682594
0.4,0.9888059701492538,0.19776119402985073,0.9044368600682594
0.41,0.9888059701492538,0.19776119402985073,0.9044368600682594
0.42,0.9888059701492538,0.19776119402985073,0.9044368600682594
0.43,0.9888059701492538,0.19776119402985073,0.9044368600682594
0.44,0.9850746268656716,0.19776119402985073,0.9025641025641026
0.45,0.9850746268656716,0.19776119402985073,0.9025641025641026
0.46,0.9776119402985075,0.19402985074626866,0.9003436426116839
0.47,0.9738805970149254,0.19402985074626866,0.8984509466437177
0.48,0.9738805970149254,0.19402985074626866,0.8984509466437177
0.49,0.9738805970149254,0.19402985074626866,0.8984509466437177
0.5,0.9738805970149254,0.19402985074626866,0.8984509466437177
0.51,0.9738805970149254,0.19402985074626866,0.8984509466437177
0.52,0.9738805970149254,0.19402985074626866,0.8984509466437177
0.53,0.9738805970149254,0.19402985074626866,0.8984509466437177
0.54,0.9738805970149254,0.19402985074626866,0.8984509466437177
0.55,0.9738805970149254,0.19402985074626866,0.8984509466437177
0.56,0.9738805970149254,0.19402985074626866,0.8984509466437177
0.57,0.9738805970149254,0.19029850746268656,0.9
0.58,0.9738805970149254,0.19029850746268656,0.9
0.59,0.9738805970149254,0.19029850746268656,0.9
0.6,0.9738805970149254,0.19029850746268656,0.9
0.61,0.9738805970149254,0.1865671641791045,0.9015544041450777
0.62,0.9738805970149254,0.1828358208955224,0.903114186851211
0.63,0.9701492537313433,0.1828358208955224,0.901213171577123
0.64,0.9701492537313433,0.1828358208955224,0.901213171577123
0.65,0.9626865671641791,0.1828358208955224,0.8973913043478261
0.66,0.9626865671641791,0.1828358208955224,0.8973913043478261
0.67,0.9589552238805971,0.1828358208955224,0.8954703832752613
0.68,0.9589552238805971,0.1828358208955224,0.8954703832752613
0.69,0.9552238805970149,0.1828358208955224,0.893542757417103
0.7,0.9552238805970149,0.1828358208955224,0.893542757417103
0.71,0.9514925373134329,0.1828358208955224,0.8916083916083916
0.72,0.9440298507462687,0.1828358208955224,0.887719298245614
0.73,0.9402985074626866,0.1828358208955224,0.8857644991212654
0.74,0.9402985074626866,0.1828358208955224,0.8857644991212654
0.75,0.9402985074626866,0.1828358208955224,0.8857644991212654
0.76,0.9365671641791045,0.1791044776119403,0.8853615520282186
0.77,0.9328358208955224,0.16791044776119404,0.8880994671403197
0.78,0.9253731343283582,0.16417910447761194,0.8857142857142857
0.79,0.9104477611940298,0.16417910447761194,0.8776978417266187
0.8,0.8992537313432836,0.16044776119402984,0.8731884057971014
0.81,0.8992537313432836,0.15671641791044777,0.8747731397459165
0.82,0.8880597014925373,0.15298507462686567,0.870201096892139
0.83,0.8768656716417911,0.1455223880597015,0.8671586715867159
0.84,0.8582089552238806,0.13432835820895522,0.8614232209737828
0.85,0.8432835820895522,0.12313432835820895,0.857685009487666
0.86,0.7835820895522388,0.09701492537313433,0.8333333333333334
0.87,0.7089552238805971,0.07835820895522388,0.7933194154488518
0.88,0.5597014925373134,0.033582089552238806,0.702576112412178
0.89,0.30597014925373134,0.007462686567164179,0.4659090909090909
0.9,0.13059701492537312,0.0037313432835820895,0.23026315789473684
0.91,0.07462686567164178,0.0037313432835820895,0.1384083044982699
0.92,0.0708955223880597,0.0037313432835820895,0.13194444444444445
0.93,0.06343283582089553,0.0037313432835820895,0.11888111888111888
0.94,0.06343283582089553,0.0037313432835820895,0.11888111888111888
