ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
0.014,-0.027,0.034,68.6,3.1,105.8,0,2018,4,24,22,41,43.422,0.478,-0.4361,0.2732,0.7116
-0.063,-0.414,0.102,70.3,-0.6,86.2,0,2018,4,24,22,41,43.445,0.4933,-0.4322,0.2595,0.7088
-0.175,-0.491,0.151,68.2,21.8,63.7,0,2018,4,24,22,41,43.448,0.5066,-0.4258,0.2492,0.7069
-0.34,-0.492,0.312,54.6,18.5,34.4,1023,2018,4,24,22,41,43.487,0.5169,-0.4182,0.2429,0.7062
-0.38,-0.537,0.443,32.9,-11.6,0.9,1023,2018,4,24,22,41,43.487,0.5211,-0.4132,0.2382,0.7077
-0.401,-0.515,0.451,7.4,-37.7,-30.8,1023,2018,4,24,22,41,43.511,0.5177,-0.4127,0.2341,0.7118
-0.39,-0.45,0.404,-17.3,-41.3,-58.1,1023,2018,4,24,22,41,43.546,0.5086,-0.4154,0.2328,0.7172
-0.372,-0.292,0.307,-34,-36.8,-79.6,1023,2018,4,24,22,41,43.568,0.4956,-0.4194,0.2353,0.7232
-0.362,-0.097,0.299,-52.7,-45.1,-92.7,1023,2018,4,24,22,41,43.57,0.4799,-0.4246,0.2404,0.729
-0.313,-0.027,0.316,-70.9,-56.5,-99.4,1023,2018,4,24,22,41,43.607,0.4613,-0.4326,0.2461,0.7344
-0.28,0.086,0.259,-85.1,-48.4,-99.9,1023,2018,4,24,22,41,43.628,0.4408,-0.4427,0.2531,0.7386
-0.158,0.305,0.107,-91.7,-31.3,-89.4,1023,2018,4,24,22,41,43.632,0.4214,-0.4528,0.2622,0.7406
0.008,0.44,-0.005,-92.6,-17.9,-72.3,1023,2018,4,24,22,41,43.648,0.4045,-0.4629,0.2721,0.7402
0.084,0.596,-0.122,-85.7,-1.4,-46.8,1023,2018,4,24,22,41,43.685,0.3917,-0.4722,0.2821,0.7375
0.21,0.694,-0.345,-63.1,20.7,-14.3,1023,2018,4,24,22,41,43.707,0.3848,-0.4797,0.2909,0.7328
0.247,0.782,-0.481,-31.8,42.8,19.5,1023,2018,4,24,22,41,43.712,0.3856,-0.4836,0.2979,0.7269
0.278,0.657,-0.721,5.4,48.3,50.1,0,2018,4,24,22,41,43.749,0.3936,-0.484,0.3017,0.7209
0.265,0.431,-0.72,47.6,48.6,70.7,0,2018,4,24,22,41,43.771,0.4067,-0.4805,0.3005,0.7164
0.148,0.261,-0.462,84,59.6,82,0,2018,4,24,22,41,43.776,0.4246,-0.4721,0.2961,0.7135
0.035,0.176,-0.195,105.9,43,84,0,2018,4,24,22,41,43.791,0.4442,-0.4603,0.2885,0.7123
-0.076,-0.06,0.055,113.7,19.2,74.7,0,2018,4,24,22,41,43.815,0.4619,-0.4482,0.2774,0.7132
-0.148,-0.35,0.207,111.7,15.4,58.2,0,2018,4,24,22,41,43.832,0.4767,-0.436,0.2647,0.7158
-0.287,-0.479,0.407,99.8,26.7,34.4,0,2018,4,24,22,41,43.855,0.489,-0.4229,0.2549,0.7189
