time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z,droll,dpitch,dyaw,ax,ay,az,heart
2018,5,17,21,51,29.702,-0.9091,-0.1355,-0.2324,0.3177,-0.2,0.5,-0.4,0,-0.002,-0.004,0
2018,5,17,21,51,29.709,-0.9092,-0.1353,-0.2323,0.3178,-0.7,0.4,-0.3,-0.001,-0.003,0.003,0
2018,5,17,21,51,29.724,-0.9092,-0.1351,-0.2323,0.3178,-0.5,0.2,-0.1,-0.001,-0.01,0,0
2018,5,17,21,51,29.762,-0.9092,-0.135,-0.2323,0.3178,0,0,0,0,-0.006,-0.002,0
2018,5,17,21,51,29.782,-0.9092,-0.1351,-0.2323,0.3178,0.5,0.4,0.1,-0.003,0,0.004,0
2018,5,17,21,51,29.785,-0.9092,-0.1351,-0.2322,0.3179,0,0,0,-0.003,0.003,0,0
2018,5,17,21,51,29.822,-0.9092,-0.1352,-0.2322,0.3179,0,0,0,-0.007,0.006,-0.001,0
2018,5,17,21,51,29.845,-0.9092,-0.1353,-0.2321,0.3179,0,0,0,0,0.001,-0.002,0
2018,5,17,21,51,29.849,-0.9092,-0.1353,-0.2322,0.3179,0,0,0,0,-0.003,-0.004,0
2018,5,17,21,51,29.866,-0.9092,-0.1353,-0.2322,0.3179,-0.5,0.3,0,-0.004,-0.002,0.002,0
2018,5,17,21,51,29.889,-0.9092,-0.1353,-0.2322,0.3179,0,0,0,0,-0.004,0,0
2018,5,17,21,51,29.925,-0.9092,-0.1353,-0.2322,0.3179,0,0,0,-0.005,-0.004,0,0
2018,5,17,21,51,29.949,-0.9092,-0.1352,-0.2322,0.3179,0,0,0,-0.004,0,0,0
2018,5,17,21,51,29.954,-0.9092,-0.1351,-0.2321,0.3179,-0.5,0.2,-0.1,-0.006,-0.003,0.003,0
2018,5,17,21,51,29.966,-0.9092,-0.135,-0.232,0.3179,0,0,0,-0.006,-0.011,0,1023
2018,5,17,21,51,30.003,-0.9092,-0.135,-0.232,0.3179,0.7,-0.1,-0.1,-0.004,-0.008,-0.002,1023
2018,5,17,21,51,30.026,-0.9092,-0.135,-0.232,0.318,0.6,-0.1,0,0,-0.001,0.002,1023
2018,5,17,21,51,30.03,-0.9092,-0.1351,-0.232,0.318,0,0,0,0,0.001,0.003,1023
2018,5,17,21,51,30.047,-0.9092,-0.1352,-0.232,0.318,-0.5,0.1,-0.2,0,0.002,-0.002,1023
2018,5,17,21,51,30.069,-0.9092,-0.1352,-0.232,0.318,0,0,0,-0.004,-0.002,-0.001,1023
2018,5,17,21,51,30.087,-0.9092,-0.1352,-0.232,0.318,0,0,0,-0.004,-0.003,-0.002,1023
