ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
-0.295,-1.185,-0.172,103.6,78.7,79.7,0,2018,5,17,20,12,43.875,0.8776,0.1873,-0.3897,0.2067
-0.45,-1.253,0.089,100.5,136.2,35.8,0,2018,5,17,20,12,43.895,0.8687,0.2118,-0.3995,0.2018
-0.483,-1.007,0.208,95.8,128.1,-26.7,0,2018,5,17,20,12,43.912,0.8565,0.2366,-0.4091,0.2072
-0.436,-0.767,0.259,89.6,83.9,-92.8,0,2018,5,17,20,12,43.93,0.8429,0.2515,-0.4215,0.2201
-0.371,-0.698,0.38,78.7,21.9,-156.4,0,2018,5,17,20,12,43.954,0.8292,0.2531,-0.4372,0.2387
-0.393,-0.696,0.378,78.7,-42.1,-212.4,0,2018,5,17,20,12,43.972,0.8155,0.2401,-0.4571,0.2612
-0.615,-0.764,0.294,79.3,-70.4,-254.8,0,2018,5,17,20,12,44.009,0.8002,0.2159,-0.4806,0.2862
-0.903,-0.714,0.236,74.3,-52.8,-289.7,1023,2018,5,17,20,12,44.009,0.7814,0.1874,-0.5044,0.3157
-1.108,-0.541,0.243,57.6,-5.4,-317.5,1023,2018,5,17,20,12,44.032,0.7585,0.1599,-0.5243,0.3521
-1.18,-0.278,0.254,34,39.5,-339.6,1023,2018,5,17,20,12,44.049,0.7322,0.1349,-0.5377,0.3955
-1.126,-0.032,0.203,12.3,65,-352.5,1023,2018,5,17,20,12,44.072,0.7031,0.1125,-0.5453,0.4422
-1.063,0.099,0.14,-4.6,79.1,-357.8,1023,2018,5,17,20,12,44.09,0.6726,0.0905,-0.5471,0.4898
-1.015,0.241,0.057,-19.1,89,-356.7,1023,2018,5,17,20,12,44.113,0.6404,0.065,-0.543,0.5391
-0.948,0.381,0.008,-33.2,96.4,-347.4,1023,2018,5,17,20,12,44.132,0.6074,0.0394,-0.5342,0.5865
-0.862,0.502,-0.01,-48.4,103.1,-332.7,1023,2018,5,17,20,12,44.155,0.5745,0.014,-0.5209,0.6311
-0.765,0.615,-0.08,-62.6,106.2,-313.8,0,2018,5,17,20,12,44.173,0.5426,-0.011,-0.5036,0.672
-0.67,0.709,-0.132,-72,102.9,-289.9,0,2018,5,17,20,12,44.211,0.5125,-0.0354,-0.4835,0.7086
-0.582,0.779,-0.178,-77.3,92.2,-263.7,0,2018,5,17,20,12,44.234,0.4845,-0.0592,-0.4623,0.7402
-0.528,0.841,-0.187,-80.7,79.3,-235.5,0,2018,5,17,20,12,44.238,0.459,-0.0822,-0.4414,0.7665
-0.474,0.887,-0.19,-84.1,62.7,-207.5,0,2018,5,17,20,12,44.254,0.4364,-0.1045,-0.4218,0.7878
-0.409,0.918,-0.234,-84.5,44.1,-179.9,0,2018,5,17,20,12,44.277,0.4167,-0.1262,-0.4042,0.8043
-0.357,0.939,-0.273,-81.8,24.5,-150.1,0,2018,5,17,20,12,44.293,0.4,-0.1469,-0.3895,0.8164
