threshold,recall,far,f1
0.05,0.9850746268656716,0.20522388059701493,0.899488926746167
0.06,0.9850746268656716,0.20149253731343283,0.9010238907849829
0.07,0.9850746268656716,0.19402985074626866,0.9041095890410958
0.08,0.9850746268656716,0.19029850746268656,0.9056603773584906
0.09,0.9850746268656716,0.19029850746268656,0.9056603773584906
0.1,0.9850746268656716,0.19029850746268656,0.9056603773584906
0.11,0.9850746268656716,0.1791044776119403,0.9103448275862069
0.12,0.9850746268656716,0.17164179104477612,0.9134948096885813
0.13,0.9850746268656716,0.17164179104477612,0.9134948096885813
0.14,0.9850746268656716,0.17164179104477612,0.9134948096885813
0.15,0.9813432835820896,0.17164179104477612,0.9116117850953206
0.16,0.9813432835820896,0.16791044776119404,0.9131944444444444
0.17,0.9813432835820896,0.16791044776119404,0.9131944444444444
0.18,0.9813432835820896,0.16791044776119404,0.9131944444444444
0.19,0.9813432835820896,0.16417910447761194,0.9147826086956522
0.2,0.9813432835820896,0.16417910447761194,0.9147826086956522
0.21,0.9813432835820896,0.16044776119402984,0.9163763066202091
0.22,0.9776119402985075,0.16044776119402984,0.9144851657940664
0.23,0.9776119402985075,0.15671641791044777,0.916083916083916
0.24,0.9776119402985075,0.15671641791044777,0.916083916083916
0.25,0.9776119402985075,0.15671641791044777,0.916083916083916
0.26,0.9776119402985075,0.15671641791044777,0.916083916083916
0.27,0.9738805970149254,0.15298507462686567,0.9157894736842105
0.28,0.9738805970149254,0.15298507462686567,0.9157894736842105
0.29,0.9701492537313433,0.15298507462686567,0.9138840070298769
0.3,0.9664179104477612,0.15298507462686567,0.9119718309859155
0.31,0.9664179104477612,0.14925373134328357,0.9135802469135802
0.32,0.9664179104477612,0.1455223880597015,0.9151943462897526
0.33,0.9664179104477612,0.1455223880597015,0.9151943462897526
0.34,0.9664179104477612,0.1455223880597015,0.9151943462897526
0.35,0.9664179104477612,0.1455223880597015,0.9151943462897526
0.36,0.9664179104477612,0.13805970149253732,0.9184397163120568
0.37,0.9664179104477612,0.13432835820895522,0.9200710479573713
0.38,0.9664179104477612,0.13432835820895522,0.9200710479573713
0.39,0.9664179104477612,0.13432835820895522,0.9200710479573713
0.4,0.9664179104477612,0.13432835820895522,0.9200710479573713
0.41,0.9664179104477612,0.13432835820895522,0.9200710479573713
0.42,0.9626865671641791,0.13432835820895522,0.9181494661921709
0.43,0.9626865671641791,0.13432835820895522,0.9181494661921709
0.44,0.9626865671641791,0.13432835820895522,0.9181494661921709
0.45,0.9589552238805971,0.13432835820895522,0.9162210338680927
0.46,0.9589552238805971,0.13059701492537312,0.9178571428571428
0.47,0.9589552238805971,0.13059701492537312,0.9178571428571428
0.48,0.9589552238805971,0.12686567164179105,0.9194991055456172
0.49,0.9589552238805971,0.12686567164179105,0.9194991055456172
0.5,0.9589552238805971,0.12686567164179105,0.9194991055456172
0.51,0.9589552238805971,0.12686567164179105,0.9194991055456172
0.52,0.9552238805970149,0.12686567164179105,0.9175627240143369
0.53,0.9552238805970149,0.12686567164179105,0.9175627240143369
0.54,0.9552238805970149,0.12686567164179105,0.9175627240143369
0.55,0.9514925373134329,0.12686567164179105,0.9156193895870736
0.56,0.9514925373134329,0.12686567164179105,0.9156193895870736
0.57,0.9514925373134329,0.12686567164179105,0.9156193895870736
0.58,0.9514925373134329,0.12686567164179105,0.9156193895870736
0.59,0.9514925373134329,0.12686567164179105,0.9156193895870736
0.6,0.9514925373134329,0.12686567164179105,0.9156193895870736
0.61,0.9514925373134329,0.12686567164179105,0.9156193895870736
0.62,0.9514925373134329,0.12686567164179105,0.9156193895870736
0.63,0.9514925373134329,0.12686567164179105,0.9156193895870736
0.64,0.9440298507462687,0.11940298507462686,0.9150090415913201
0.65,0.9440298507462687,0.11940298507462686,0.9150090415913201
0.66,0.9440298507462687,0.11194029850746269,0.9183303085299456
0.67,0.9440298507462687,0.10820895522388059,0.92
0.68,0.9365671641791045,0.10820895522388059,0.916058394160584
0.69,0.9253731343283582,0.09701492537313433,0.915129151291513
0.7,0.9216417910447762,0.08955223880597014,0.9165120593692022
0.71,0.917910447761194,0.08955223880597014,0.9144981412639405
0.72,0.914179104477612,0.08955223880597014,0.9124767225325885
0.73,0.9104477611940298,0.08208955223880597,0.9138576779026217
0.74,0.8917910447761194,0.07462686567164178,0.9070208728652751
0.75,0.8768656716417911,0.0708955223880597,0.9003831417624522
0.76,0.8768656716417911,0.0708955223880597,0.9003831417624522
0.77,0.8582089552238806,0.06343283582089553,0.8932038834951457
0.78,0.8470149253731343,0.05970149253731343,0.8884540117416829
0.79,0.835820895522388,0.05970149253731343,0.8818897637795275
0.8,0.8283582089552238,0.05223880597014925,0.8809523809523809
0.81,0.8171641791044776,0.041044776119402986,0.8795180722891566
0.82,0.7910447761194029,0.03731343283582089,0.8653061224489796
0.83,0.7835820895522388,0.033582089552238806,0.8624229979466119
0.84,0.753731343283582,0.033582089552238806,0.8434237995824635
0.85,0.7126865671641791,0.029850746268656716,0.8179871520342612
0.86,0.6865671641791045,0.022388059701492536,0.8034934497816594
0.87,0.6529850746268657,0.014925373134328358,0.7829977628635347
0.88,0.6082089552238806,0.011194029850746268,0.7511520737327189
0.89,0.585820895522388,0.007462686567164179,0.7353629976580797
0.9,0.5335820895522388,0.007462686567164179,0.6924939467312349
0.91,0.48134328358208955,0.007462686567164179,0.6466165413533834
0.92,0.4216417910447761,0.007462686567164179,0.5900783289817232
0.93,0.35447761194029853,0.0037313432835820895,0.521978021978022
0.94,0.26865671641791045,0.0037313432835820895,0.4222873900293255
