time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z,droll,dpitch,dyaw,ax,ay,az,heart
2018,4,13,18,37,39.778,0.4752,0.2163,0.3541,-0.7758,0,0.7,0.3,-0.003,0.001,-0.006,0
2018,4,13,18,37,39.794,0.4743,0.2167,0.354,-0.7763,0.2,0.8,0.1,-0.004,-0.001,-0.001,0
2018,4,13,18,37,39.828,0.4734,0.217,0.3537,-0.7769,0,0.8,0.1,-0.005,0,-0.008,0
2018,4,13,18,37,39.851,0.474,0.2165,0.3536,-0.7767,0.1,0.6,0.1,-0.008,0,0,0
2018,4,13,18,37,39.854,0.4726,0.2172,0.354,-0.7772,0,0,0,-0.004,0.001,-0.01,0
2018,4,13,18,37,39.888,0.4721,0.2175,0.354,-0.7774,0.5,0.4,0,-0.006,0.003,-0.01,0
2018,4,13,18,37,39.91,0.4704,0.2184,0.3541,-0.7781,0,0,0,-0.004,0.002,-0.005,0
2018,4,13,18,37,39.916,0.4709,0.2181,0.3538,-0.778,0,0,0,-0.002,0,0,0
2018,4,13,18,37,39.952,0.4703,0.2184,0.3539,-0.7783,0,0,0,-0.008,0.004,-0.007,0
2018,4,13,18,37,39.976,0.4688,0.2193,0.3542,-0.7788,0,0,0,-0.002,0.002,0.007,1023
2018,4,13,18,37,39.981,0.4689,0.2192,0.3541,-0.7788,0,0,0,-0.002,-0.004,-0.008,1023
2018,4,13,18,37,40.014,0.4681,0.2196,0.3541,-0.7792,0.7,0,0,-0.01,-0.003,-0.011,1023
2018,4,13,18,37,40.038,0.4674,0.2201,0.3539,-0.7796,0.7,0,-0.4,-0.008,0.005,-0.004,1023
2018,4,13,18,37,40.042,0.4672,0.2203,0.3538,-0.7796,0,0,0,-0.002,0.006,-0.003,1023
2018,4,13,18,37,40.055,0.4654,0.2212,0.3541,-0.7803,-0.5,0,-0.1,-0.001,-0.002,-0.013,1023
2018,4,13,18,37,40.076,0.4657,0.2209,0.3541,-0.7802,0,0,0,-0.005,-0.007,-0.011,1023
2018,4,13,18,37,40.114,0.4646,0.2215,0.3543,-0.7806,0,0,0,-0.007,-0.002,-0.004,1023
2018,4,13,18,37,40.135,0.4642,0.2217,0.3542,-0.7808,0.5,0.1,0,-0.003,0,-0.003,1023
2018,4,13,18,37,40.141,0.4633,0.2223,0.3543,-0.7812,0,0,0,-0.003,0.007,0,1023
2018,4,13,18,37,40.156,0.4627,0.2227,0.3542,-0.7815,0,0,0,-0.007,0.008,-0.011,1023
2018,4,13,18,37,40.178,0.4615,0.2233,0.3541,-0.7821,-0.5,-0.1,-0.1,-0.008,0.004,-0.004,1023
2018,4,13,18,37,40.216,0.4603,0.224,0.354,-0.7826,0,0,0,-0.006,0.001,-0.003,0
2018,4,13,18,37,40.237,0.4596,0.2243,0.3539,-0.7829,0,0,0,-0.006,-0.003,-0.002,0
2018,4,13,18,37,40.241,0.4599,0.2241,0.3539,-0.7829,0,0,0,-0.002,-0.003,-0.005,0
2018,4,13,18,37,40.258,0.46,0.224,0.3538,-0.7829,0,0,0,-0.006,-0.002,-0.003,0
2018,4,13,18,37,40.279,0.4596,0.2241,0.3538,-0.7831,0,0,0,-0.002,-0.001,-0.006,0
2018,4,13,18,37,40.315,0.4593,0.2242,0.3536,-0.7833,0,0,0,-0.007,-0.002,-0.013,0
2018,4,13,18,37,40.336,0.4585,0.2247,0.3536,-0.7836,0,0,0,-0.006,0,-0.003,0
2018,4,13,18,37,40.341,0.4578,0.2251,0.3535,-0.784,0,0,0,-0.001,0.002,-0.001,0
2018,4,13,18,37,40.355,0.4582,0.2248,0.3535,-0.7838,0,0,0,-0.004,-0.001,-0.004,0
2018,4,13,18,37,40.379,0.4585,0.2246,0.3536,-0.7836,0,-0.6,-0.4,-0.006,0,-0.009,0
2018,4,13,18,37,40.413,0.4576,0.2252,0.3538,-0.7839,0.1,-0.5,-0.5,-0.006,0.002,-0.006,0
2018,4,13,18,37,40.435,0.4578,0.2252,0.3537,-0.7839,0,0,0,-0.002,0.008,-0.005,0
2018,4,13,18,37,40.439,0.4573,0.2256,0.3536,-0.7841,-0.1,-0.7,-0.3,-0.002,0.002,-0.007,0
2018,4,13,18,37,40.475,0.4573,0.2257,0.3537,-0.784,-0.1,-0.7,-0.4,-0.002,0,-0.011,0
2018,4,13,18,37,40.497,0.4571,0.226,0.3538,-0.784,0.2,-0.6,-0.6,-0.003,0,-0.012,0
2018,4,13,18,37,40.501,0.4573,0.226,0.3537,-0.7839,0,0,0,0,0.007,-0.01,0
2018,4,13,18,37,40.515,0.4574,0.226,0.3536,-0.7839,0,0,0,-0.003,0.007,-0.012,0
2018,4,13,18,37,40.538,0.4579,0.2257,0.3536,-0.7837,-0.6,0,-0.1,-0.003,0.001,-0.009,0
2018,4,13,18,37,40.571,0.458,0.2257,0.3536,-0.7837,-0.8,0,-0.2,-0.006,-0.002,-0.005,0
2018,4,13,18,37,40.594,0.4593,0.2248,0.3535,-0.7832,-0.5,-0.1,-0.2,-0.004,0,-0.004,0
2018,4,13,18,37,40.6,0.4609,0.2236,0.3533,-0.7827,0,0,0,-0.006,-0.001,-0.007,0
2018,4,13,18,37,40.636,0.4628,0.2223,0.3531,-0.782,0,-0.3,-0.6,-0.007,0,-0.006,0
2018,4,13,18,37,40.659,0.4623,0.2227,0.3531,-0.7822,0,-0.7,-0.6,-0.002,-0.001,-0.005,0
2018,4,13,18,37,40.663,0.4617,0.2231,0.3531,-0.7824,0.2,-0.8,-0.4,-0.004,-0.001,-0.005,0
2018,4,13,18,37,40.697,0.462,0.223,0.353,-0.7823,0.5,-0.8,-0.6,-0.003,0.001,-0.012,0
2018,4,13,18,37,40.72,0.4631,0.2226,0.3529,-0.7818,0.3,-0.6,-0.5,0,0.011,-0.008,0
2018,4,13,18,37,40.725,0.4633,0.2227,0.3529,-0.7817,-0.2,-0.6,-0.2,0,0.007,-0.009,0
2018,4,13,18,37,40.74,0.4613,0.2238,0.3529,-0.7825,-0.5,-0.6,-0.1,-0.003,-0.002,-0.008,1023
2018,4,13,18,37,40.776,0.4618,0.2233,0.3528,-0.7825,0,0,0,-0.003,-0.002,-0.013,1023
2018,4,13,18,37,40.799,0.4627,0.2228,0.3527,-0.7821,-0.2,-0.5,-0.1,-0.003,0.004,-0.01,1023
2018,4,13,18,37,40.804,0.463,0.2227,0.3527,-0.782,0,0,0,0,0.005,-0.013,1023
2018,4,13,18,37,40.82,0.4635,0.2224,0.3526,-0.7818,0,0,0,-0.006,0.002,-0.013,1023
2018,4,13,18,37,40.841,0.4643,0.222,0.3526,-0.7814,0,0,0,-0.001,0.006,0.002,1023
2018,4,13,18,37,40.878,0.4639,0.2223,0.3527,-0.7816,-0.9,-0.3,-0.4,-0.003,-0.003,-0.002,1023
2018,4,13,18,37,40.9,0.4642,0.2221,0.3528,-0.7814,-0.8,-0.4,-0.5,-0.004,-0.005,-0.011,1023
2018,4,13,18,37,40.906,0.4652,0.2215,0.3528,-0.781,-0.1,-0.3,-0.5,-0.004,-0.007,-0.009,1023
2018,4,13,18,37,40.94,0.4655,0.2214,0.3527,-0.7808,0.7,-0.4,-0.7,-0.002,-0.004,-0.006,1023
2018,4,13,18,37,40.965,0.4661,0.2213,0.3526,-0.7806,0.9,-0.5,-0.5,0,0.008,-0.006,1023
2018,4,13,18,37,40.969,0.4673,0.2209,0.3524,-0.7801,0.5,-0.4,-0.6,0,0.01,-0.009,1023
2018,4,13,18,37,40.984,0.4675,0.221,0.3523,-0.7799,0,0,0,-0.001,0.012,-0.009,1023
2018,4,13,18,37,41.006,0.4673,0.2214,0.3525,-0.7799,-0.5,-0.4,-0.1,0,0.009,-0.009,0
2018,4,13,18,37,41.022,0.4683,0.2207,0.3524,-0.7795,-0.7,-0.3,-0.1,-0.002,0,-0.009,0
2018,4,13,18,37,41.043,0.4694,0.2201,0.3525,-0.7789,0,0,0,-0.003,-0.004,-0.008,0
2018,4,13,18,37,41.081,0.4701,0.2197,0.3526,-0.7787,0,0,0,-0.001,-0.007,-0.004,0
2018,4,13,18,37,41.103,0.471,0.219,0.3524,-0.7784,0.1,-0.3,-0.6,-0.003,-0.005,-0.005,0
2018,4,13,18,37,41.107,0.4713,0.2187,0.3522,-0.7783,0.3,-0.4,-0.6,-0.001,0.003,-0.014,0
