threshold,f1,recall,far
0.05,0.8963210702341137,1.0,0.23134328358208955
0.060000000000000005,0.8944723618090452,0.996268656716418,0.23134328358208955
0.07,0.8974789915966387,0.996268656716418,0.22388059701492538
0.08000000000000002,0.9035532994923858,0.996268656716418,0.208955223880597
0.09000000000000001,0.909710391822828,0.996268656716418,0.19402985074626866
0.1,0.9128205128205128,0.996268656716418,0.1865671641791045
0.11000000000000001,0.9128205128205128,0.996268656716418,0.1865671641791045
0.12000000000000001,0.9128205128205128,0.996268656716418,0.1865671641791045
0.13,0.9125214408233276,0.9925373134328358,0.1828358208955224
0.14,0.9125214408233276,0.9925373134328358,0.1828358208955224
0.15000000000000002,0.9125214408233276,0.9925373134328358,0.1828358208955224
0.16000000000000003,0.9125214408233276,0.9925373134328358,0.1828358208955224
0.17000000000000004,0.9140893470790378,0.9925373134328358,0.1791044776119403
0.18000000000000005,0.9122203098106713,0.9888059701492538,0.1791044776119403
0.19,0.9137931034482759,0.9888059701492538,0.17537313432835822
0.2,0.9153713298791019,0.9888059701492538,0.17164179104477612
0.21000000000000002,0.9153713298791019,0.9888059701492538,0.17164179104477612
0.22000000000000003,0.916955017301038,0.9888059701492538,0.16791044776119404
0.23000000000000004,0.916955017301038,0.9888059701492538,0.16791044776119404
0.24000000000000005,0.9150779896013865,0.9850746268656716,0.16791044776119404
0.25000000000000006,0.9166666666666666,0.9850746268656716,0.16417910447761194
0.26000000000000006,0.9182608695652174,0.9850746268656716,0.16044776119402984
0.27,0.9182608695652174,0.9850746268656716,0.16044776119402984
0.28,0.9163763066202091,0.9813432835820896,0.16044776119402984
0.29000000000000004,0.9163763066202091,0.9813432835820896,0.16044776119402984
0.30000000000000004,0.9176882661996497,0.9776119402985075,0.15298507462686567
0.31000000000000005,0.9176882661996497,0.9776119402985075,0.15298507462686567
0.32000000000000006,0.9209138840070299,0.9776119402985075,0.1455223880597015
0.33,0.9209138840070299,0.9776119402985075,0.1455223880597015
0.34,0.9206349206349206,0.9738805970149254,0.1417910447761194
0.35000000000000003,0.9187279151943463,0.9701492537313433,0.1417910447761194
0.36000000000000004,0.9187279151943463,0.9701492537313433,0.1417910447761194
0.37000000000000005,0.9187279151943463,0.9701492537313433,0.1417910447761194
0.38000000000000006,0.9203539823008849,0.9701492537313433,0.13805970149253732
0.39000000000000007,0.9219858156028369,0.9701492537313433,0.13432835820895522
0.4000000000000001,0.9200710479573713,0.9664179104477612,0.13432835820895522
0.4100000000000001,0.9200710479573713,0.9664179104477612,0.13432835820895522
0.42000000000000004,0.9200710479573713,0.9664179104477612,0.13432835820895522
0.43000000000000005,0.9200710479573713,0.9664179104477612,0.13432835820895522
0.44000000000000006,0.9217081850533808,0.9664179104477612,0.13059701492537312
0.45000000000000007,0.9217081850533808,0.9664179104477612,0.13059701492537312
0.4600000000000001,0.9217081850533808,0.9664179104477612,0.13059701492537312
0.4700000000000001,0.9217081850533808,0.9664179104477612,0.13059701492537312
0.4800000000000001,0.9217081850533808,0.9664179104477612,0.13059701492537312
0.49000000000000005,0.9217081850533808,0.9664179104477612,0.13059701492537312
0.5000000000000001,0.9217081850533808,0.9664179104477612,0.13059701492537312
0.5100000000000001,0.9217081850533808,0.9664179104477612,0.13059701492537312
0.5200000000000001,0.9217081850533808,0.9664179104477612,0.13059701492537312
0.5300000000000001,0.9217081850533808,0.9664179104477612,0.13059701492537312
0.5400000000000001,0.9197860962566845,0.9626865671641791,0.13059701492537312
0.5500000000000002,0.9197860962566845,0.9626865671641791,0.13059701492537312
0.5600000000000002,0.9214285714285714,0.9626865671641791,0.12686567164179105
0.5700000000000002,0.9214285714285714,0.9626865671641791,0.12686567164179105
0.5800000000000002,0.9214285714285714,0.9626865671641791,0.12686567164179105
0.5900000000000002,0.9214285714285714,0.9626865671641791,0.12686567164179105
0.6000000000000002,0.9194991055456172,0.9589552238805971,0.12686567164179105
0.6100000000000001,0.9175627240143369,0.9552238805970149,0.12686567164179105
0.6200000000000001,0.9175627240143369,0.9552238805970149,0.12686567164179105
0.6300000000000001,0.9175627240143369,0.9552238805970149,0.12686567164179105
