time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z,droll,dpitch,dyaw,ax,ay,az,heart
2018,5,17,21,6,21.784,0.0947,-0.5143,-0.117,0.8442,0,0,0,-0.002,0.008,-0.008,0
2018,5,17,21,6,21.8,0.0946,-0.5143,-0.117,0.8442,0,0,0,-0.002,0.006,0,1023
2018,5,17,21,6,21.835,0.0946,-0.5143,-0.1169,0.8442,0,0,0,0,0.006,-0.003,1023
2018,5,17,21,6,21.858,0.0946,-0.5143,-0.1169,0.8442,0,0,0,-0.002,0,-0.006,1023
2018,5,17,21,6,21.861,0.0946,-0.5143,-0.1169,0.8442,0,0,0,-0.004,0.002,-0.002,1023
2018,5,17,21,6,21.897,0.0945,-0.5143,-0.1169,0.8442,0,0,0,-0.003,0.003,-0.002,1023
2018,5,17,21,6,21.918,0.0945,-0.5144,-0.1168,0.8442,0,0,0,0,0.004,-0.005,1023
2018,5,17,21,6,21.924,0.0945,-0.5144,-0.117,0.8441,-0.1,-0.5,0,-0.005,0,-0.007,1023
2018,5,17,21,6,21.96,0.0945,-0.5146,-0.117,0.8441,0,-0.7,-0.1,-0.006,-0.002,-0.002,1023
2018,5,17,21,6,21.982,0.0945,-0.5146,-0.117,0.844,-0.3,-0.6,0,-0.003,0.002,-0.007,1023
2018,5,17,21,6,21.986,0.0945,-0.5147,-0.117,0.844,-0.2,-0.9,0,-0.006,-0.001,-0.002,0
2018,5,17,21,6,22.02,0.0945,-0.5148,-0.1171,0.8439,0,-0.6,0,-0.002,0,-0.001,0
2018,5,17,21,6,22.041,0.0945,-0.5149,-0.1171,0.8439,0,0,0,0,0,-0.003,0
2018,5,17,21,6,22.043,0.0945,-0.5148,-0.1171,0.8439,0,0,0,-0.005,0.001,0.004,0
2018,5,17,21,6,22.081,0.0945,-0.5148,-0.1172,0.8439,-0.5,-0.1,-0.2,-0.001,0.002,-0.002,0
2018,5,17,21,6,22.103,0.0945,-0.5149,-0.1172,0.8439,0,0,0,0.001,-0.001,-0.002,0
2018,5,17,21,6,22.106,0.0945,-0.5149,-0.1172,0.8438,0,0,0,-0.004,0.001,-0.003,0
2018,5,17,21,6,22.124,0.0945,-0.5149,-0.1172,0.8438,0,0,0,-0.005,0.008,-0.005,0
2018,5,17,21,6,22.146,0.0945,-0.5149,-0.1172,0.8438,0,0,0,-0.005,0.003,-0.002,0
2018,5,17,21,6,22.183,0.0945,-0.5149,-0.117,0.8439,0.5,-0.2,-0.1,-0.002,0.005,-0.005,0
2018,5,17,21,6,22.205,0.0945,-0.515,-0.1168,0.8439,0.7,-0.4,0,-0.006,0.008,-0.007,0
2018,5,17,21,6,22.21,0.0945,-0.5151,-0.1166,0.8438,0.5,-0.3,0,-0.005,0.006,-0.002,0
2018,5,17,21,6,22.229,0.0945,-0.5151,-0.1164,0.8438,0,0,0,-0.003,0.003,-0.005,0
2018,5,17,21,6,22.247,0.0945,-0.5151,-0.1164,0.8438,0,0,0,-0.003,0.003,0,0
2018,5,17,21,6,22.27,0.0945,-0.5151,-0.1164,0.8438,0,0,0,-0.001,0.003,-0.007,0
2018,5,17,21,6,22.286,0.0945,-0.5152,-0.1164,0.8438,0,0,0,-0.004,0,-0.004,0
2018,5,17,21,6,22.304,0.0945,-0.5151,-0.1165,0.8438,0,0,0,-0.003,0,-0.002,0
2018,5,17,21,6,22.328,0.0946,-0.5151,-0.1166,0.8438,0,0,0,-0.007,-0.003,-0.001,0
2018,5,17,21,6,22.345,0.0946,-0.5151,-0.1166,0.8438,0.8,-0.1,-0.4,-0.006,-0.003,-0.009,0
2018,5,17,21,6,22.367,0.0947,-0.5152,-0.1165,0.8437,0.8,-0.3,-0.2,-0.004,0.002,-0.002,0
2018,5,17,21,6,22.403,0.0947,-0.5152,-0.1163,0.8437,0,0,0,-0.003,0.005,-0.001,0
2018,5,17,21,6,22.426,0.0947,-0.5152,-0.1163,0.8437,0,0,0,-0.002,0.006,-0.002,0
2018,5,17,21,6,22.431,0.0947,-0.5153,-0.1163,0.8437,0,0,0,-0.001,0.008,-0.007,0
2018,5,17,21,6,22.447,0.0946,-0.5153,-0.1162,0.8437,0,0,0,0.001,0.009,-0.005,1023
2018,5,17,21,6,22.47,0.0946,-0.5153,-0.1162,0.8437,0,0,0,-0.001,0.004,0.003,1023
2018,5,17,21,6,22.49,0.0946,-0.5153,-0.1161,0.8437,0,0,0,-0.002,0.002,-0.002,1023
2018,5,17,21,6,22.507,0.0946,-0.5153,-0.1161,0.8437,0,0,0,-0.001,0.001,0.002,1023
2018,5,17,21,6,22.525,0.0946,-0.5153,-0.1161,0.8437,0,0,0,-0.003,0.006,-0.006,1023
2018,5,17,21,6,22.548,0.0945,-0.5154,-0.116,0.8437,0,0,0,-0.003,0.006,-0.007,1023
2018,5,17,21,6,22.566,0.0945,-0.5154,-0.1161,0.8437,-0.8,0,0.4,0.001,0.002,-0.004,1023
2018,5,17,21,6,22.59,0.0945,-0.5154,-0.1164,0.8436,-0.6,0,0.1,-0.003,-0.004,-0.002,1023
2018,5,17,21,6,22.607,0.0945,-0.5155,-0.1165,0.8436,0,0,0,0,-0.001,-0.007,0
2018,5,17,21,6,22.629,0.0945,-0.5155,-0.1165,0.8436,-0.5,-0.3,0.4,0,0,-0.002,0
2018,5,17,21,6,22.648,0.0945,-0.5155,-0.1166,0.8435,0,0,0,0.001,0,-0.001,0
2018,5,17,21,6,22.671,0.0946,-0.5155,-0.1169,0.8435,0,0,0,0.002,-0.004,-0.002,0
2018,5,17,21,6,22.707,0.0945,-0.5156,-0.117,0.8435,-0.6,0.3,-0.2,0.002,-0.003,0,0
2018,5,17,21,6,22.729,0.0944,-0.5156,-0.117,0.8435,-0.7,0,-0.5,-0.002,-0.002,0,0
2018,5,17,21,6,22.734,0.0943,-0.5155,-0.1172,0.8435,-0.5,0.1,-0.5,0,-0.001,0,0
2018,5,17,21,6,22.748,0.0943,-0.5156,-0.1172,0.8434,0.2,0.1,-0.5,0,0.001,-0.005,0
2018,5,17,21,6,22.766,0.0943,-0.5156,-0.1171,0.8434,0.5,0,-0.4,-0.003,0.009,-0.008,0
2018,5,17,21,6,22.788,0.0942,-0.5156,-0.117,0.8434,0,0,0,-0.006,0.013,-0.01,0
2018,5,17,21,6,22.808,0.0941,-0.5157,-0.117,0.8434,-0.5,0.3,0.3,-0.004,0.011,-0.009,0
2018,5,17,21,6,22.827,0.0941,-0.5157,-0.1171,0.8434,0,0,0,-0.002,0.002,-0.007,0
2018,5,17,21,6,22.848,0.0941,-0.5157,-0.1171,0.8434,0,0,0,-0.002,0,-0.002,0
2018,5,17,21,6,22.886,0.0941,-0.5157,-0.1171,0.8434,0,0,0,0.006,-0.001,-0.001,0
2018,5,17,21,6,22.91,0.0941,-0.5157,-0.1171,0.8434,0,0,0,0,0,0,0
2018,5,17,21,6,22.914,0.0941,-0.5157,-0.1171,0.8434,0,0,0,-0.003,-0.002,-0.007,0
2018,5,17,21,6,22.932,0.0942,-0.5157,-0.1172,0.8434,0,0,0,-0.003,-0.002,-0.002,0
2018,5,17,21,6,22.948,0.0942,-0.5157,-0.1172,0.8434,0,0,0,-0.003,-0.004,-0.001,0
2018,5,17,21,6,22.968,0.0942,-0.5157,-0.1172,0.8434,0,0,0,-0.004,-0.003,0,0
2018,5,17,21,6,22.986,0.0942,-0.5157,-0.1173,0.8434,0,0,0,-0.005,-0.002,-0.002,0
2018,5,17,21,6,23.009,0.0942,-0.5156,-0.1173,0.8434,-0.1,0.6,0.1,-0.006,0,-0.004,0
2018,5,17,21,6,23.027,0.0941,-0.5155,-0.1173,0.8435,-0.5,0.7,0,-0.006,0.003,0,0
2018,5,17,21,6,23.05,0.094,-0.5155,-0.1172,0.8435,-0.5,0.4,0,-0.004,0.001,-0.001,1023
2018,5,17,21,6,23.087,0.094,-0.5155,-0.1171,0.8436,0,0.5,0,-0.004,0.001,-0.002,1023
2018,5,17,21,6,23.108,0.0939,-0.5154,-0.117,0.8436,0,0.5,0,-0.001,0.003,-0.001,1023
2018,5,17,21,6,23.111,0.0939,-0.5154,-0.117,0.8436,0,0.6,0.1,-0.002,0.009,-0.003,1023
2018,5,17,21,6,23.13,0.0939,-0.5153,-0.117,0.8437,-0.3,0.7,0.2,-0.004,0.007,0,1023
2018,5,17,21,6,23.151,0.0938,-0.5153,-0.1168,0.8437,0,0,0,0,0.005,0.002,1023
2018,5,17,21,6,23.188,0.0938,-0.5152,-0.1168,0.8438,0,0.6,0.1,-0.001,0,0.001,1023
2018,5,17,21,6,23.209,0.0938,-0.5152,-0.1168,0.8438,0,0,0,-0.004,0.002,0.001,1023
2018,5,17,21,6,23.212,0.0938,-0.5151,-0.1168,0.8438,0,0,0,-0.004,0,0.002,1023
2018,5,17,21,6,23.228,0.0938,-0.5151,-0.1168,0.8438,0,0,0,-0.003,-0.003,-0.004,0
2018,5,17,21,6,23.25,0.0939,-0.5151,-0.1169,0.8438,0,0,0,-0.004,-0.002,-0.002,0
2018,5,17,21,6,23.288,0.0939,-0.515,-0.1169,0.8439,0,0,0,-0.005,0,0,0
2018,5,17,21,6,23.311,0.0939,-0.515,-0.1169,0.8439,0,0,0,-0.004,0,-0.005,0
2018,5,17,21,6,23.315,0.0939,-0.515,-0.1169,0.8439,0.2,0.6,0,-0.002,-0.002,-0.002,0
2018,5,17,21,6,23.333,0.0939,-0.515,-0.1169,0.8439,0.1,0.6,-0.2,0.001,-0.002,-0.004,0
2018,5,17,21,6,23.351,0.0939,-0.5149,-0.1168,0.844,0.3,0.5,-0.4,-0.003,-0.003,-0.002,0
2018,5,17,21,6,23.374,0.0939,-0.5148,-0.1169,0.844,0.4,0.4,-0.6,-0.007,0,0,0
2018,5,17,21,6,23.394,0.0938,-0.5148,-0.1168,0.8441,0.2,0.5,-0.4,-0.003,0.002,-0.004,0
2018,5,17,21,6,23.414,0.0938,-0.5147,-0.1166,0.8441,0.5,0.6,-0.3,-0.002,0.007,-0.004,0
2018,5,17,21,6,23.435,0.0937,-0.5147,-0.1164,0.8442,0.2,0.5,0,-0.006,0.011,-0.006,0
2018,5,17,21,6,23.453,0.0937,-0.5147,-0.1163,0.8442,0,0,0,-0.004,0.012,-0.006,0
2018,5,17,21,6,23.49,0.0936,-0.5146,-0.1163,0.8442,-0.8,0.4,0.4,-0.003,0.008,0,0
2018,5,17,21,6,23.49,0.0936,-0.5145,-0.1163,0.8443,-0.6,0.4,0.3,-0.002,0,0.004,0
2018,5,17,21,6,23.513,0.0936,-0.5146,-0.1163,0.8443,0,0,0,-0.004,0,-0.002,0
2018,5,17,21,6,23.531,0.0936,-0.5145,-0.1163,0.8443,0,0,0,-0.004,0.004,0.002,0
2018,5,17,21,6,23.553,0.0936,-0.5144,-0.1165,0.8443,-0.7,0.3,0.4,-0.004,0,0,0
2018,5,17,21,6,23.59,0.0936,-0.5144,-0.1166,0.8443,-0.5,0.6,0.2,-0.007,-0.002,-0.003,0
2018,5,17,21,6,23.612,0.0935,-0.5143,-0.1165,0.8444,-0.3,0.6,0,-0.006,0,-0.01,0
2018,5,17,21,6,23.617,0.0935,-0.5143,-0.1165,0.8444,-0.1,0.8,-0.2,-0.004,-0.004,-0.002,0
