ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
0.442,-0.097,0.073,60.4,15.1,83.6,0,2018,5,11,13,14,57.828,-0.4605,0.5244,0.2101,-0.6846
0.416,0.228,-0.108,76.1,15.3,77.7,0,2018,5,11,13,14,57.846,-0.4695,0.5114,0.22,-0.6852
0.313,0.105,-0.042,91.2,-22.7,78.3,0,2018,5,11,13,14,57.866,-0.4748,0.499,0.2348,-0.6858
0.198,-0.254,0.294,88,14.3,64.1,0,2018,5,11,13,14,57.886,-0.4782,0.4861,0.2482,-0.6879
0.169,-0.052,0.264,77.3,75.2,49.3,0,2018,5,11,13,14,57.927,-0.4854,0.4692,0.2527,-0.693
0.199,0.255,0.018,66.4,38.2,41.7,0,2018,5,11,13,14,57.948,-0.4929,0.4531,0.2545,-0.6977
0.173,0.319,-0.175,67.1,-59,41.7,1023,2018,5,11,13,14,57.952,-0.4939,0.4446,0.2645,-0.6987
0.08,-0.104,0.184,73.1,-89.3,40.2,1023,2018,5,11,13,14,57.97,-0.4888,0.4415,0.2832,-0.697
0.058,-0.095,0.318,63.9,-29.6,37.1,1023,2018,5,11,13,14,57.99,-0.4851,0.4363,0.299,-0.6962
0.124,0.079,0.194,51.1,35.6,36.5,1023,2018,5,11,13,14,58.011,-0.4871,0.4268,0.3055,-0.6978
0.109,0.295,0.17,41.3,22.8,35.2,1023,2018,5,11,13,14,58.03,-0.4917,0.4163,0.3075,-0.7001
0.041,0.276,0.372,32.5,-41.6,34.9,1023,2018,5,11,13,14,58.069,-0.4932,0.4108,0.3146,-0.6992
0.06,0.121,0.384,21.1,-69,37.5,1023,2018,5,11,13,14,58.073,-0.4918,0.4108,0.3268,-0.6945
0.145,-0.038,0.226,16.7,-13.4,39.3,1023,2018,5,11,13,14,58.088,-0.4922,0.4102,0.3367,-0.6899
